"Gameday","week","season","home_team","away_team","home_rank","away_rank","home_conference","away_conference","home_pregame_elo","away_pregame_elo","spread","homeWinProb","neutral_site","conference_game","rivalry","home_pregame_elo_na","away_pregame_elo_na","spread_na","homeWinProb_na","elo_combined","No","Yes"
"0","4","2023","South Florida","Rice","0","0","American Athletic","American Athletic",1284,1245,10,0.176,"0","1","0",FALSE,FALSE,TRUE,TRUE,2529,1,0
"0","4","2023","Washington","California","10","0","Pac-12","Pac-12",1536,1510,17,0.954,"0","1","0",FALSE,FALSE,TRUE,TRUE,3046,1,0
"0","4","2023","Temple","Miami","0","0","American Athletic","ACC",1101,1570,13.5,0.796,"0","0","0",FALSE,FALSE,TRUE,TRUE,2671,1,0
"0","4","2023","Stanford","Arizona","0","0","Pac-12","Pac-12",1355,1306,9,0.824,"0","1","0",FALSE,FALSE,TRUE,TRUE,2661,1,0
"0","4","2023","Marshall","Virginia Tech","0","0","Sun Belt","ACC",1548,1412,17.5,0.815,"0","0","0",FALSE,FALSE,TRUE,TRUE,2960,1,0
"0","4","2023","LSU","Arkansas","5","0","SEC","SEC",1538,1626,13.5,0.824,"0","1","1",FALSE,FALSE,FALSE,FALSE,3164,0.988,0.012
"0","4","2023","Texas A&M","Auburn","23","0","SEC","SEC",1708,1632,9.5,0.673,"0","1","0",FALSE,FALSE,TRUE,TRUE,3340,0.964,0.036
"0","4","2023","Louisville","Boston College","0","0","ACC","ACC",1568,1443,17.5,0.622,"0","1","0",FALSE,FALSE,TRUE,TRUE,3011,1,0
"0","4","2023","Illinois","Florida Atlantic","0","0","Big Ten","American Athletic",1496,1427,23.5,0.886,"0","0","0",FALSE,FALSE,TRUE,TRUE,2923,1,0
"0","4","2023","Nebraska","Louisiana Tech","0","0","Big Ten","Conference USA",1636,1301,35,0.886,"0","0","0",FALSE,FALSE,TRUE,TRUE,2937,1,0
"0","4","2023","Clemson","Florida State","9","8","ACC","ACC",1766,1501,2.5,0.568,"0","1","1",FALSE,FALSE,FALSE,FALSE,3267,0.99,0.01
"0","4","2023","Louisiana","Buffalo","0","0","Sun Belt","Mid-American",1720,1382,17.5,0.947,"0","0","0",FALSE,FALSE,TRUE,TRUE,3102,1,0
"0","4","2023","TCU","SMU","17","0","Big 12","American Athletic",1436,1574,18.5,0.85,"0","0","1",FALSE,FALSE,TRUE,TRUE,3010,0.966,0.034
"0","4","2023","Kansas","BYU","0","0","Big 12","Big 12",1194,1648,21.5,0.995,"0","1","0",FALSE,FALSE,TRUE,TRUE,2842,1,0
"0","4","2023","South Alabama","Central Michigan","0","0","Sun Belt","Mid-American",1351,1536,23.5,0.992,"0","0","0",FALSE,FALSE,TRUE,TRUE,2887,1,0
"0","4","2023","UMass","New Mexico","0","0","FBS Independents","Mountain West",1036,1229,18.5,0.744,"0","0","0",FALSE,FALSE,TRUE,TRUE,2265,1,0
"0","4","2023","Missouri","Memphis","0","0","SEC","American Athletic",1404,1490,37.5,0.997,"1","0","0",FALSE,FALSE,TRUE,TRUE,2894,0.994,0.006
"0","4","2023","Indiana","Akron","0","0","Big Ten","Mid-American",1330,1096,3,0.966,"0","0","0",FALSE,FALSE,TRUE,TRUE,2426,1,0
"0","4","2023","Kansas State","UCF","16","0","Big 12","Big 12",1616,1569,5,0.291,"0","1","0",FALSE,FALSE,TRUE,TRUE,3185,0.966,0.034
"0","4","2023","Northern Illinois","Tulsa","0","0","Mid-American","American Athletic",1376,1502,9.5,0.755,"0","0","0",FALSE,FALSE,TRUE,TRUE,2878,1,0
"0","4","2023","Toledo","Western Michigan","0","0","Mid-American","Mid-American",1534,1538,4.5,0.365,"0","1","0",FALSE,FALSE,TRUE,TRUE,3072,1,0
"0","4","2023","Michigan","Rutgers","2","0","Big Ten","Big Ten",1848,1365,4.5,0.582,"0","1","0",FALSE,FALSE,TRUE,TRUE,3213,0.936,0.064
"0","4","2023","Miami (OH)","Delaware State","0","0","Mid-American","MEAC",1658,1347,14,0.865,"0","0","0",TRUE,TRUE,TRUE,TRUE,3005,1,0
"0","4","2023","Old Dominion","Texas A&M-Commerce","0","0","Sun Belt","Southland",1667,1572,5,0.595,"0","0","0",TRUE,TRUE,TRUE,TRUE,3239,1,0
"0","4","2023","Michigan State","Maryland","0","0","Big Ten","Big Ten",1563,1496,13.5,0.214,"0","1","0",FALSE,FALSE,TRUE,TRUE,3059,1,0
"0","4","2023","Connecticut","Duke","0","0","FBS Independents","ACC",1117,1168,6,0.582,"0","0","0",FALSE,FALSE,TRUE,TRUE,2285,1,0
"0","4","2023","Bowling Green","Ohio","0","0","Mid-American","Mid-American",1210,1368,9,0.34,"0","1","0",FALSE,FALSE,TRUE,TRUE,2578,1,0
"0","4","2023","Jacksonville State","Eastern Michigan","0","0","Conference USA","Mid-American",1614,1574,16,0.176,"0","0","0",TRUE,TRUE,TRUE,TRUE,3188,1,0
"0","4","2023","Florida International","Liberty","0","0","Conference USA","Conference USA",1080,1600,7,0.568,"0","1","0",FALSE,FALSE,TRUE,TRUE,2680,1,0
"0","4","2023","Texas State","Nevada","0","0","Sun Belt","Mountain West",1270,1564,2,0.744,"0","0","0",FALSE,FALSE,TRUE,TRUE,2834,1,0
"0","4","2023","Wyoming","Appalachian State","0","0","Mountain West","Sun Belt",1497,1656,3,0.698,"0","0","0",FALSE,FALSE,TRUE,TRUE,3153,1,0
"0","4","2023","Houston","Sam Houston State","0","0","Big 12","Conference USA",1427,1635,9.5,0.709,"0","0","0",TRUE,TRUE,TRUE,TRUE,3062,0.996,0.004
"0","4","2023","Florida","Charlotte","0","0","SEC","American Athletic",1572,1272,21,0.992,"0","0","0",FALSE,FALSE,TRUE,TRUE,2844,1,0
"0","4","2023","Troy","Western Kentucky","0","0","Sun Belt","Conference USA",1347,1684,12,0.766,"0","0","0",FALSE,FALSE,TRUE,TRUE,3031,1,0
"0","4","2023","Middle Tennessee","Colorado State","0","0","Conference USA","Mountain West",1445,1399,19,0.744,"0","0","0",FALSE,FALSE,TRUE,TRUE,2844,1,0
"0","4","2023","Notre Dame","Ohio State","13","3","FBS Independents","Big Ten",1826,1932,7.5,0.302,"0","0","0",FALSE,FALSE,FALSE,FALSE,3758,0.316,0.684
"0","4","2023","Penn State","Iowa","7","25","Big Ten","Big Ten",1670,1624,2,0.541,"0","1","0",FALSE,FALSE,TRUE,TRUE,3294,0.992,0.008
"0","4","2023","Utah State","James Madison","0","0","Mountain West","Sun Belt",1566,1300,3,0.555,"0","0","0",FALSE,FALSE,TRUE,TRUE,2866,1,0
"0","4","2023","UTEP","UNLV","0","0","Conference USA","Mountain West",1360,1300,9,0.755,"0","0","0",FALSE,FALSE,TRUE,TRUE,2660,1,0
"0","4","2023","Fresno State","Kent State","0","0","Mountain West","Mid-American",1590,1340,26.5,0.995,"0","0","0",FALSE,FALSE,TRUE,TRUE,2930,0.998,0.002
"0","4","2023","Hawai'i","New Mexico State","0","0","Mountain West","Conference USA",1432,1184,10,0.815,"0","0","0",FALSE,FALSE,TRUE,TRUE,2616,1,0
"0","5","2023","Tulsa","Temple","0","0","American Athletic","American Athletic",1502,1101,6,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,2603,0.998,0.002
"0","5","2023","Western Kentucky","Middle Tennessee","0","0","Conference USA","Conference USA",1684,1445,14.5,0.824,"0","1","1",FALSE,FALSE,TRUE,TRUE,3129,0.998,0.002
"0","5","2023","Sam Houston State","Jacksonville State","0","0","Conference USA","Conference USA",1382,1245,5,0.755,"0","1","0",TRUE,TRUE,TRUE,TRUE,2627,1,0
"0","5","2023","NC State","Louisville","0","0","ACC","ACC",1632,1568,14,0.961,"0","1","0",FALSE,FALSE,TRUE,TRUE,3200,1,0
"0","5","2023","UTEP","Louisiana Tech","0","0","Conference USA","Conference USA",1360,1301,8,0.291,"0","1","0",FALSE,FALSE,TRUE,TRUE,2661,1,0
"0","5","2023","Oregon State","Utah","18","14","Pac-12","Pac-12",1544,1790,7.5,0.167,"0","1","0",FALSE,FALSE,TRUE,TRUE,3334,0.96,0.04
"0","5","2023","BYU","Cincinnati","0","0","Big 12","Big 12",1648,1801,9.5,0.291,"0","1","0",FALSE,FALSE,TRUE,TRUE,3449,0.87,0.13
"0","5","2023","Memphis","Boise State","0","0","American Athletic","Mountain West",1490,1664,6.5,0.582,"0","0","0",FALSE,FALSE,TRUE,TRUE,3154,1,0
"0","5","2023","Louisiana Monroe","Appalachian State","0","0","Sun Belt","Sun Belt",1207,1656,8,0.541,"0","1","0",FALSE,FALSE,TRUE,TRUE,2863,1,0
"0","5","2023","Central Michigan","Eastern Michigan","0","0","Mid-American","Mid-American",1536,1380,11.5,0.582,"0","1","1",FALSE,FALSE,TRUE,TRUE,2916,1,0
"0","5","2023","Rice","East Carolina","0","0","American Athletic","American Athletic",1245,1518,10,0.582,"0","1","0",FALSE,FALSE,TRUE,TRUE,2763,1,0
"0","5","2023","Texas Tech","Houston","0","0","Big 12","Big 12",1536,1620,21.5,0.841,"0","1","1",FALSE,FALSE,TRUE,TRUE,3156,1,0
"0","5","2023","Rutgers","Wagner","0","0","Big Ten","NEC",1443,1426,9.5,0.698,"0","0","0",TRUE,TRUE,TRUE,TRUE,2869,1,0
"0","5","2023","Akron","Buffalo","0","0","Mid-American","Mid-American",1096,1382,7,0.622,"0","1","0",FALSE,FALSE,TRUE,TRUE,2478,1,0
"0","5","2023","Kent State","Miami (OH)","0","0","Mid-American","Mid-American",1340,1516,9.5,0.622,"0","1","0",FALSE,FALSE,TRUE,TRUE,2856,1,0
"0","5","2023","Tulane","UAB","24","0","American Athletic","American Athletic",1444,1546,7.5,0.568,"0","1","0",FALSE,FALSE,TRUE,TRUE,2990,1,0
"0","5","2023","Fresno State","Nevada","0","0","Mountain West","Mountain West",1590,1564,1.5,0.961,"0","1","0",FALSE,FALSE,TRUE,TRUE,3154,1,0
"0","5","2023","UMass","Arkansas State","0","0","FBS Independents","Sun Belt",1036,1262,18,0.966,"0","0","0",FALSE,FALSE,TRUE,TRUE,2298,1,0
"0","5","2023","Purdue","Illinois","0","0","Big Ten","Big Ten",1635,1496,7,0.635,"0","1","1",FALSE,FALSE,TRUE,TRUE,3131,1,0
"0","5","2023","Tennessee","South Carolina","12","0","SEC","SEC",1640,1486,13,0.815,"0","1","0",FALSE,FALSE,FALSE,FALSE,3126,0.958,0.042
"0","5","2023","Southern Mississippi","Texas State","0","0","Sun Belt","Sun Belt",1266,1270,16.5,0.992,"0","1","0",FALSE,FALSE,TRUE,TRUE,2536,1,0
"0","5","2023","Oklahoma","Iowa State","20","0","Big 12","Big 12",1749,1779,2.5,0.85,"0","1","0",FALSE,FALSE,TRUE,TRUE,3528,0.802,0.198
"0","5","2023","Nebraska","Michigan","0","2","Big Ten","Big Ten",1636,1848,10.5,0.85,"0","1","0",FALSE,FALSE,TRUE,TRUE,3484,0.658,0.342
"0","5","2023","Marshall","Old Dominion","0","0","Sun Belt","Sun Belt",1548,1390,13.5,0.685,"0","1","0",FALSE,FALSE,TRUE,TRUE,2938,1,0
"0","5","2023","Kentucky","Florida","0","0","SEC","SEC",1670,1572,18.5,0.886,"0","1","0",FALSE,FALSE,TRUE,TRUE,3242,1,0
"0","5","2023","Auburn","Georgia","0","1","SEC","SEC",1632,1980,18.5,0.101,"0","1","1",FALSE,FALSE,FALSE,FALSE,3612,0.948,0.052
"0","5","2023","James Madison","South Alabama","0","0","Sun Belt","Sun Belt",1300,1351,18.5,0.995,"0","1","0",FALSE,FALSE,TRUE,TRUE,2651,1,0
"0","5","2023","UCF","Baylor","0","0","Big 12","Big 12",1569,1690,6.5,0.824,"0","1","0",FALSE,FALSE,TRUE,TRUE,3259,1,0
"0","5","2023","Northwestern","Penn State","0","7","Big Ten","Big Ten",1361,1670,18.5,0.176,"0","1","0",FALSE,FALSE,TRUE,TRUE,3031,0.934,0.066
"0","5","2023","Western Michigan","Ball State","0","0","Mid-American","Mid-American",1538,1410,3,0.698,"0","1","0",FALSE,FALSE,TRUE,TRUE,2948,1,0
"0","5","2023","Ole Miss","LSU","22","5","SEC","SEC",1658,1538,5,0.365,"0","1","1",FALSE,FALSE,FALSE,FALSE,3196,0.832,0.168
"0","5","2023","Maryland","Indiana","0","0","Big Ten","Big Ten",1496,1330,10,0.964,"0","1","0",FALSE,FALSE,TRUE,TRUE,2826,1,0
"0","5","2023","Syracuse","Clemson","0","9","ACC","ACC",1405,1766,13.5,0.095,"0","1","0",FALSE,FALSE,TRUE,TRUE,3171,0.894,0.106
"0","5","2023","SMU","Charlotte","0","0","American Athletic","American Athletic",1574,1272,8,0.744,"0","1","0",FALSE,FALSE,TRUE,TRUE,2846,1,0
"0","5","2023","Virginia Tech","Pittsburgh","0","0","ACC","ACC",1412,1667,9,0.555,"0","1","0",FALSE,FALSE,TRUE,TRUE,3079,1,0
"0","5","2023","California","Arizona State","0","0","Pac-12","Pac-12",1510,1614,4.5,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,3124,1,0
"0","5","2023","Arkansas","Texas A&M","0","23","SEC","SEC",1626,1708,6.5,0.824,"1","1","1",FALSE,FALSE,TRUE,TRUE,3334,0.786,0.214
"0","5","2023","Vanderbilt","Missouri","0","0","SEC","SEC",1222,1404,10,0.291,"0","1","0",FALSE,FALSE,TRUE,TRUE,2626,1,0
"0","5","2023","Colorado","USC","0","6","Pac-12","Pac-12",1387,1487,38,0.635,"0","1","0",FALSE,FALSE,TRUE,TRUE,2874,0.946,0.054
"0","5","2023","Boston College","Virginia","0","0","ACC","ACC",1443,1526,25.5,0.926,"0","1","0",FALSE,FALSE,TRUE,TRUE,2969,1,0
"0","5","2023","TCU","West Virginia","17","0","Big 12","Big 12",1436,1490,7,0.911,"0","1","0",FALSE,FALSE,TRUE,TRUE,2926,0.964,0.036
"0","5","2023","Georgia State","Troy","0","0","Sun Belt","Sun Belt",1522,1347,7.5,0.555,"0","1","0",FALSE,FALSE,TRUE,TRUE,2869,1,0
"0","5","2023","Mississippi State","Alabama","0","4","SEC","SEC",1520,1979,15,0.069,"0","1","1",FALSE,FALSE,TRUE,TRUE,3499,0.834,0.166
"0","5","2023","Duke","Notre Dame","0","13","ACC","FBS Independents",1168,1826,19,0.302,"0","0","0",FALSE,FALSE,TRUE,TRUE,2994,0.992,0.008
"0","5","2023","Iowa","Michigan State","25","0","Big Ten","Big Ten",1624,1563,3.5,0.961,"0","1","0",FALSE,FALSE,TRUE,TRUE,3187,0.99,0.01
"0","5","2023","Arizona","Washington","0","10","Pac-12","Pac-12",1306,1536,38,0.302,"0","1","0",FALSE,FALSE,TRUE,TRUE,2842,1,0
"0","5","2023","Texas","Kansas","11","0","Big 12","Big 12",1633,1194,18,0.893,"0","1","0",FALSE,FALSE,FALSE,FALSE,2827,0.99,0.01
"0","5","2023","Stanford","Oregon","0","15","Pac-12","Pac-12",1355,1574,7.5,0.635,"0","1","0",FALSE,FALSE,TRUE,TRUE,2929,1,0
"0","5","2023","Georgia Tech","Bowling Green","0","0","ACC","Mid-American",1346,1210,7,0.685,"0","0","0",FALSE,FALSE,TRUE,TRUE,2556,1,0
"0","5","2023","Connecticut","Utah State","0","0","FBS Independents","Mountain West",1117,1566,13.5,0.685,"0","0","0",FALSE,FALSE,TRUE,TRUE,2683,1,0
"0","5","2023","Minnesota","Louisiana","0","0","Big Ten","Sun Belt",1639,1720,39,0.992,"0","0","0",FALSE,FALSE,TRUE,TRUE,3359,0.92,0.08
"0","5","2023","Navy","South Florida","0","0","American Athletic","American Athletic",1403,1284,7.5,0.622,"0","1","0",FALSE,FALSE,TRUE,TRUE,2687,1,0
"0","5","2023","Toledo","Northern Illinois","0","0","Mid-American","Mid-American",1534,1376,7.5,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,2910,1,0
"0","5","2023","Wyoming","New Mexico","0","0","Mountain West","Mountain West",1497,1229,13,0.815,"0","1","0",FALSE,FALSE,TRUE,TRUE,2726,1,0
"0","5","2023","UNLV","Hawai'i","0","0","Mountain West","Mountain West",1300,1432,15,0.865,"0","1","0",FALSE,FALSE,TRUE,TRUE,2732,1,0
"0","5","2023","Georgia Southern","Coastal Carolina","0","0","Sun Belt","Sun Belt",1382,1647,17,0.445,"0","1","0",FALSE,FALSE,TRUE,TRUE,3029,1,0
"0","5","2023","Air Force","San Diego State","0","0","Mountain West","Mountain West",1650,1535,17.5,0.214,"0","1","0",FALSE,FALSE,TRUE,TRUE,3185,0.998,0.002
"0","6","2023","Middle Tennessee","Jacksonville State","0","0","Conference USA","Conference USA",1347,1667,12,0.996,"0","1","0",TRUE,TRUE,TRUE,TRUE,3014,1,0
"0","6","2023","New Mexico State","Florida International","0","0","Conference USA","Conference USA",1184,1080,13,0.833,"0","1","0",FALSE,FALSE,TRUE,TRUE,2264,1,0
"0","6","2023","Liberty","Sam Houston State","0","0","Conference USA","Conference USA",1404,1036,13,0.582,"0","1","0",TRUE,TRUE,TRUE,TRUE,2440,1,0
"0","6","2023","Louisiana Tech","Western Kentucky","0","0","Conference USA","Conference USA",1301,1684,2,0.911,"0","1","0",FALSE,FALSE,TRUE,TRUE,2985,1,0
"0","6","2023","Oklahoma State","Kansas State","0","16","Big 12","Big 12",1775,1616,18,0.815,"0","1","0",FALSE,FALSE,TRUE,TRUE,3391,0.91,0.09
"0","6","2023","Illinois","Nebraska","0","0","Big Ten","Big Ten",1496,1636,15,0.214,"0","1","0",FALSE,FALSE,TRUE,TRUE,3132,0.998,0.002
"0","6","2023","Miami","Georgia Tech","0","0","ACC","ACC",1570,1346,9.5,0.947,"0","1","0",FALSE,FALSE,TRUE,TRUE,2916,1,0
"0","6","2023","Virginia","William & Mary","0","0","ACC","CAA",1496,1487,9.5,0.85,"0","0","0",TRUE,TRUE,TRUE,TRUE,2983,1,0
"0","6","2023","Louisiana","Texas State","0","0","Sun Belt","Sun Belt",1720,1270,2.5,0.555,"0","1","0",FALSE,FALSE,TRUE,TRUE,2990,1,0
"0","6","2023","Louisiana Monroe","South Alabama","0","0","Sun Belt","Sun Belt",1207,1351,5,0.302,"0","1","0",FALSE,FALSE,TRUE,TRUE,2558,1,0
"0","6","2023","Clemson","Wake Forest","9","0","ACC","ACC",1766,1640,26,0.095,"0","1","0",FALSE,FALSE,TRUE,TRUE,3406,0.836,0.164
"0","6","2023","Minnesota","Michigan","0","2","Big Ten","Big Ten",1639,1848,14,0.095,"0","1","1",FALSE,FALSE,TRUE,TRUE,3487,0.706,0.294
"0","6","2023","Rice","Connecticut","0","0","American Athletic","FBS Independents",1245,1117,10,0.981,"0","0","0",FALSE,FALSE,TRUE,TRUE,2362,1,0
"0","6","2023","Oklahoma","Texas","20","11","Big 12","Big 12",1749,1633,14,0.673,"1","1","1",FALSE,FALSE,TRUE,TRUE,3382,0.68,0.32
"0","6","2023","Southern Mississippi","Old Dominion","0","0","Sun Belt","Sun Belt",1266,1390,16.5,0.685,"0","1","0",FALSE,FALSE,TRUE,TRUE,2656,1,0
"0","6","2023","Wisconsin","Rutgers","19","0","Big Ten","Big Ten",1742,1365,2,0.267,"0","1","0",FALSE,FALSE,TRUE,TRUE,3107,0.956,0.044
"0","6","2023","Louisville","Notre Dame","0","13","ACC","FBS Independents",1568,1826,7.5,0.609,"0","0","0",FALSE,FALSE,TRUE,TRUE,3394,0.888,0.112
"0","6","2023","Florida State","Virginia Tech","8","0","ACC","ACC",1501,1412,7.5,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,2913,0.986,0.014
"0","6","2023","NC State","Marshall","0","0","ACC","Sun Belt",1632,1548,13.5,0.635,"0","0","0",FALSE,FALSE,TRUE,TRUE,3180,1,0
"0","6","2023","Georgia","Kentucky","1","0","SEC","SEC",1980,1670,10,0.291,"0","1","0",FALSE,FALSE,TRUE,TRUE,3650,0.682,0.318
"0","6","2023","Buffalo","Central Michigan","0","0","Mid-American","Mid-American",1382,1536,13.5,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,2918,1,0
"0","6","2023","Ohio State","Maryland","3","0","Big Ten","Big Ten",1932,1496,19.5,0.996,"0","1","0",FALSE,FALSE,TRUE,TRUE,3428,0.854,0.146
"0","6","2023","Baylor","Texas Tech","0","0","Big 12","Big 12",1690,1536,6.5,0.911,"0","1","1",FALSE,FALSE,TRUE,TRUE,3226,0.998,0.002
"0","6","2023","Kansas","UCF","0","0","Big 12","Big 12",1194,1569,3.5,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,2763,1,0
"0","6","2023","Iowa","Purdue","25","0","Big Ten","Big Ten",1624,1635,17.5,0.555,"0","1","0",FALSE,FALSE,TRUE,TRUE,3259,0.98,0.02
"0","6","2023","UCLA","Washington State","0","0","Pac-12","Pac-12",1667,1590,2,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,3257,1,0
"0","6","2023","Iowa State","TCU","0","17","Big 12","Big 12",1779,1436,0,0.966,"0","1","0",FALSE,FALSE,TRUE,TRUE,3215,0.986,0.014
"0","6","2023","Florida","Vanderbilt","0","0","SEC","SEC",1572,1222,17.5,0.886,"0","1","0",FALSE,FALSE,TRUE,TRUE,2794,1,0
"0","6","2023","California","Oregon State","0","18","Pac-12","Pac-12",1510,1544,3,0.541,"0","1","0",FALSE,FALSE,TRUE,TRUE,3054,1,0
"0","6","2023","Arizona State","Colorado","0","0","Pac-12","Pac-12",1614,1387,14,0.85,"0","1","0",FALSE,FALSE,TRUE,TRUE,3001,1,0
"0","6","2023","Texas A&M","Alabama","23","4","SEC","SEC",1708,1979,2.5,0.66,"0","1","0",FALSE,FALSE,TRUE,TRUE,3687,0.65,0.35
"0","6","2023","Mississippi State","Western Michigan","0","0","SEC","Mid-American",1520,1538,4.5,0.744,"0","0","0",FALSE,FALSE,TRUE,TRUE,3058,1,0
"0","6","2023","UMass","Toledo","0","0","FBS Independents","Mid-American",1036,1534,7.5,0.555,"0","0","0",FALSE,FALSE,TRUE,TRUE,2570,1,0
"0","6","2023","North Carolina","Syracuse","21","0","ACC","ACC",1555,1405,7.5,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,2960,0.988,0.012
"0","6","2023","USC","Arizona","6","0","Pac-12","Pac-12",1487,1306,14,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,2793,1,0
"0","6","2023","Temple","UT San Antonio","0","0","American Athletic","American Athletic",1101,1512,9.5,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,2613,1,0
"0","6","2023","UAB","South Florida","0","0","American Athletic","American Athletic",1546,1284,6,0.66,"0","1","0",FALSE,FALSE,TRUE,TRUE,2830,1,0
"0","6","2023","Wyoming","Fresno State","0","0","Mountain West","Mountain West",1497,1590,15,0.886,"0","1","0",FALSE,FALSE,TRUE,TRUE,3087,1,0
"0","6","2023","Ole Miss","Arkansas","22","0","SEC","SEC",1658,1626,7,0.302,"0","1","1",FALSE,FALSE,TRUE,TRUE,3284,1,0
"0","6","2023","Missouri","LSU","0","5","SEC","SEC",1404,1538,9,0.992,"0","1","0",FALSE,FALSE,TRUE,TRUE,2942,0.828,0.172
"0","6","2023","Florida Atlantic","Tulsa","0","0","American Athletic","American Athletic",1427,1502,6.5,0.698,"0","1","0",FALSE,FALSE,TRUE,TRUE,2929,0.998,0.002
"0","6","2023","Army","Boston College","0","0","FBS Independents","ACC",1544,1443,8,0.85,"0","0","0",FALSE,FALSE,TRUE,TRUE,2987,1,0
"0","6","2023","Northwestern","Howard","0","0","Big Ten","MEAC",1496,1538,13.5,0.961,"0","0","0",TRUE,TRUE,TRUE,TRUE,3034,1,0
"0","6","2023","Navy","North Texas","0","0","American Athletic","American Athletic",1403,1426,8,0.635,"0","1","0",FALSE,FALSE,TRUE,TRUE,2829,1,0
"0","6","2023","Eastern Michigan","Ball State","0","0","Mid-American","Mid-American",1380,1410,35,0.996,"0","1","0",FALSE,FALSE,TRUE,TRUE,2790,0.978,0.022
"0","6","2023","Akron","Northern Illinois","0","0","Mid-American","Mid-American",1096,1376,7.5,0.865,"0","1","0",FALSE,FALSE,TRUE,TRUE,2472,1,0
"0","6","2023","Miami (OH)","Bowling Green","0","0","Mid-American","Mid-American",1516,1210,4.5,0.698,"0","1","0",FALSE,FALSE,TRUE,TRUE,2726,1,0
"0","6","2023","Ohio","Kent State","0","0","Mid-American","Mid-American",1368,1340,13.5,0.815,"0","1","0",FALSE,FALSE,TRUE,TRUE,2708,1,0
"0","6","2023","Troy","Arkansas State","0","0","Sun Belt","Sun Belt",1347,1262,26,0.926,"0","1","0",FALSE,FALSE,TRUE,TRUE,2609,1,0
"0","6","2023","Boise State","San Jose State","0","0","Mountain West","Mountain West",1664,1338,17.5,0.698,"0","1","0",FALSE,FALSE,TRUE,TRUE,3002,1,0
"0","6","2023","Utah State","Colorado State","0","0","Mountain West","Mountain West",1566,1399,6,0.673,"0","1","0",FALSE,FALSE,TRUE,TRUE,2965,1,0
"0","7","2023","Middle Tennessee","Louisiana Tech","0","0","Conference USA","Conference USA",1445,1301,3,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,2746,1,0
"0","7","2023","Appalachian State","Coastal Carolina","0","0","Sun Belt","Sun Belt",1656,1647,7,0.541,"0","1","0",FALSE,FALSE,TRUE,TRUE,3303,1,0
"0","7","2023","Jacksonville State","Liberty","0","0","Conference USA","Conference USA",1487,1536,8,0.698,"0","1","0",TRUE,TRUE,TRUE,TRUE,3023,1,0
"0","7","2023","Florida International","UTEP","0","0","Conference USA","Conference USA",1080,1360,5,0.541,"0","1","0",FALSE,FALSE,TRUE,TRUE,2440,1,0
"0","7","2023","New Mexico State","Sam Houston State","0","0","Conference USA","Conference USA",1382,1633,7.5,0.095,"0","1","0",TRUE,TRUE,TRUE,TRUE,3015,0.992,0.008
"0","7","2023","Houston","West Virginia","0","0","Big 12","Big 12",1620,1490,5,0.709,"0","1","0",FALSE,FALSE,TRUE,TRUE,3110,1,0
"0","7","2023","East Carolina","SMU","0","0","American Athletic","American Athletic",1518,1574,7,0.302,"0","1","0",FALSE,FALSE,TRUE,TRUE,3092,1,0
"0","7","2023","Memphis","Tulane","0","24","American Athletic","American Athletic",1490,1444,7,0.673,"0","1","0",FALSE,FALSE,TRUE,TRUE,2934,0.8,0.2
"0","7","2023","Utah State","Fresno State","0","0","Mountain West","Mountain West",1566,1590,13.5,0.886,"0","1","0",FALSE,FALSE,TRUE,TRUE,3156,1,0
"0","7","2023","Colorado","Stanford","0","0","Pac-12","Pac-12",1387,1355,7.5,0.635,"0","1","0",FALSE,FALSE,TRUE,TRUE,2742,1,0
"0","7","2023","Vanderbilt","Georgia","0","1","SEC","SEC",1222,1980,10,0.432,"0","1","1",FALSE,FALSE,TRUE,TRUE,3202,0.964,0.036
"0","7","2023","South Carolina","Florida","0","0","SEC","SEC",1486,1572,7,0.66,"0","1","0",FALSE,FALSE,TRUE,TRUE,3058,1,0
"0","7","2023","Oregon State","UCLA","18","0","Pac-12","Pac-12",1544,1667,10,0.833,"0","1","0",FALSE,FALSE,TRUE,TRUE,3211,1,0
"0","7","2023","Kentucky","Missouri","0","0","SEC","SEC",1670,1404,5,0.755,"0","1","0",FALSE,FALSE,TRUE,TRUE,3074,1,0
"0","7","2023","Wisconsin","Iowa","19","25","Big Ten","Big Ten",1742,1624,11.5,0.291,"0","1","1",FALSE,FALSE,TRUE,TRUE,3366,0.838,0.162
"0","7","2023","Alabama","Arkansas","4","0","SEC","SEC",1979,1626,18,0.893,"0","1","0",FALSE,FALSE,FALSE,FALSE,3605,0.97,0.03
"0","7","2023","Cincinnati","Iowa State","0","0","Big 12","Big 12",1801,1779,8,0.744,"0","1","0",FALSE,FALSE,TRUE,TRUE,3580,0.818,0.182
"0","7","2023","North Carolina","Miami","21","0","ACC","ACC",1555,1570,9.5,0.744,"0","1","0",FALSE,FALSE,TRUE,TRUE,3125,0.996,0.004
