id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
332412579,2013,1,false,false,2579,South Carolina,SEC,1759,153,North Carolina,ACC,1638
332412309,2013,1,false,false,2309,Kent State,Mid-American,1530,2335,Liberty,Big South,1467
332410154,2013,1,false,false,154,Wake Forest,ACC,,2506,Presbyterian College,Big South,
332410135,2013,1,false,false,135,Minnesota,Big Ten,1417,2439,UNLV,Mountain West,1207
332410084,2013,1,false,false,84,Indiana,Big Ten,,282,Indiana State,MVFC,
332410189,2013,1,false,false,189,Bowling Green,Mid-American,1450,202,Tulsa,Conference USA,1635
332412116,2013,1,false,false,2116,UCF,American Athletic,1656,2006,Akron,Mid-American,1144
332412050,2013,1,false,false,2050,Ball State,Mid-American,,2287,Illinois State,MVFC,
332410006,2013,1,true,false,6,South Alabama,Sun Belt,,253,Southern Utah,Big Sky,
332412393,2013,1,false,false,2393,Middle Tennessee,Conference USA,,2717,Western Carolina,Southern,
332410041,2013,1,false,false,41,Connecticut,American Athletic,,119,Towson,CAA,
332412655,2013,1,false,false,2655,Tulane,Conference USA,,2296,Jackson State,SWAC,
332410254,2013,1,false,false,254,Utah,Pac-12,1509,328,Utah State,Mountain West,1667
332410238,2013,1,false,true,238,Vanderbilt,SEC,1655,145,Ole Miss,SEC,1593
332410023,2013,1,false,false,23,San José State,Mountain West,,16,Sacramento State,Big Sky,
332410278,2013,1,false,false,278,Fresno State,Mountain West,1578,164,Rutgers,American Athletic,1566
332410062,2013,1,false,false,62,Hawai'i,Mountain West,1304,30,USC,Pac-12,1689
332420349,2013,1,false,false,349,Army,FBS Independents,,2415,Morgan State,MEAC,
332422247,2013,1,true,false,2247,Georgia State,Sun Belt,,2535,Samford,Southern,
332420127,2013,1,false,false,127,Michigan State,Big Ten,1637,2711,Western Michigan,Mid-American,1425
332422390,2013,1,false,false,2390,Miami,ACC,1585,2226,Florida Atlantic,Conference USA,1279
332422567,2013,1,false,false,2567,SMU,American Athletic,1578,2641,Texas Tech,Big 12,1530
332420248,2013,1,false,false,248,Houston,American Athletic,,2582,Southern,SWAC,
332422306,2013,1,false,false,2306,Kansas State,Big 12,,2449,North Dakota State,MVFC,
332420012,2013,1,false,false,12,Arizona,Pac-12,,2464,Northern Arizona,Big Sky,
332430059,2013,1,false,false,59,Georgia Tech,ACC,,2210,Elon,Southern,
332430194,2013,1,false,false,194,Ohio State,Big Ten,1743,2084,Buffalo,Mid-American,1293
332430275,2013,1,false,false,275,Wisconsin,Big Ten,1842,113,UMass,Mid-American,1090
332430103,2013,1,false,false,103,Boston College,ACC,,222,Villanova,CAA,
332430356,2013,1,false,false,356,Illinois,Big Ten,,79,Southern Illinois,MVFC,
332432132,2013,1,false,false,2132,Cincinnati,American Athletic,1659,2509,Purdue,Big Ten,1405
332430277,2013,1,false,false,277,West Virginia,Big 12,,2729,William & Mary,CAA,
332430057,2013,1,false,false,57,Florida,SEC,1744,2649,Toledo,Mid-American,1481
332430120,2013,1,false,false,120,Maryland,ACC,1406,2229,Florida International,Conference USA,1379
332430152,2013,1,false,false,152,NC State,ACC,1529,2348,Louisiana Tech,Conference USA,1597
332430245,2013,1,false,false,245,Texas A&M,SEC,1904,242,Rice,Conference USA,1480
332432005,2013,1,false,false,2005,Air Force,Mountain West,,2142,Colgate,Patriot,
332430258,2013,1,false,false,258,Virginia,ACC,1421,252,BYU,FBS Independents,1671
332432294,2013,1,false,false,2294,Iowa,Big Ten,1496,2459,Northern Illinois,Mid-American,1696
332430197,2013,1,true,false,197,Oklahoma State,Big 12,1847,344,Mississippi State,SEC,1593
332430087,2013,1,false,false,87,Notre Dame,FBS Independents,1783,218,Temple,American Athletic,1445
332430213,2013,1,true,false,213,Penn State,Big Ten,1665,183,Syracuse,ACC,1630
332430130,2013,1,false,false,130,Michigan,Big Ten,1744,2117,Central Michigan,Mid-American,1345
332432483,2013,1,false,false,2483,Oregon,Pac-12,,2447,Nicholls,Southland,
