id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
401012726,2018,2,false,false,248,Houston,American Athletic,1577,12,Arizona,Pac-12,1496
401013100,2018,2,false,false,58,South Florida,American Athletic,1652,59,Georgia Tech,ACC,1557
401013098,2018,2,false,false,77,Northwestern,Big Ten,1689,150,Duke,ACC,1633
401012266,2018,2,false,false,2306,Kansas State,Big 12,1629,344,Mississippi State,SEC,1692
401013355,2018,2,false,false,275,Wisconsin,Big Ten,1887,167,New Mexico,Mountain West,1272
401012271,2018,2,false,false,238,Vanderbilt,SEC,1488,2440,Nevada,Mountain West,1391
401013108,2018,2,false,false,154,Wake Forest,ACC,,119,Towson,CAA,
401013367,2018,2,false,false,349,Army,FBS Independents,1483,2335,Liberty,FBS Independents,1541
401013104,2018,2,false,false,152,NC State,ACC,1640,2247,Georgia State,Sun Belt,1323
401012728,2018,2,false,false,201,Oklahoma,Big 12,1991,26,UCLA,Pac-12,1437
401013097,2018,2,false,false,103,Boston College,ACC,,107,Holy Cross,Patriot,
401013107,2018,2,false,false,259,Virginia Tech,ACC,,2729,William & Mary,CAA,
401014983,2018,2,false,false,2226,Florida Atlantic,Conference USA,1526,2005,Air Force,Mountain West,1448
401012731,2018,2,false,false,2483,Oregon,Pac-12,,2502,Portland State,Big Sky,
401013049,2018,2,false,false,2117,Central Michigan,Mid-American,1395,2305,Kansas,Big 12,1158
401020678,2018,2,false,false,2006,Akron,Mid-American,,2415,Morgan State,MEAC,
401013103,2018,2,false,false,151,East Carolina,American Athletic,1249,153,North Carolina,ACC,1457
401019478,2018,2,false,false,218,Temple,American Athletic,1535,2084,Buffalo,Mid-American,1372
401012821,2018,2,false,true,194,Ohio State,Big Ten,1963,164,Rutgers,Big Ten,1292
401019479,2018,2,false,true,2426,Navy,American Athletic,1552,235,Memphis,American Athletic,1723
401012268,2018,2,false,true,2579,South Carolina,SEC,1634,61,Georgia,SEC,1869
401013106,2018,2,false,false,183,Syracuse,ACC,,2681,Wagner,NEC,
401020677,2018,2,false,false,2309,Kent State,Mid-American,,47,Howard,MEAC,
401012729,2018,2,false,false,158,Nebraska,Big Ten,1394,38,Colorado,Pac-12,1576
401012260,2018,2,false,false,333,Alabama,SEC,2062,2032,Arkansas State,Sun Belt,1564
401013377,2018,2,false,false,87,Notre Dame,FBS Independents,1731,2050,Ball State,Mid-American,1071
401012265,2018,2,false,false,145,Ole Miss,SEC,,79,Southern Illinois,MVFC,
401012269,2018,2,false,false,2633,Tennessee,SEC,,2193,East Tennessee State,Southern,
401013322,2018,2,false,false,2641,Texas Tech,Big 12,,2320,Lamar,Southland,
401012733,2018,2,false,false,264,Washington,Pac-12,,155,North Dakota,FCS Independents,
401012863,2018,2,false,false,2294,Iowa,Big Ten,1756,66,Iowa State,Big 12,1645
401019481,2018,2,false,false,2116,UCF,American Athletic,,2569,South Carolina State,MEAC,
401013102,2018,2,false,false,2390,Miami,ACC,,2542,Savannah State,MEAC,
401012873,2018,2,false,false,189,Bowling Green,Mid-American,1215,120,Maryland,Big Ten,1336
401014981,2018,2,false,false,2429,Charlotte,Conference USA,1136,2026,Appalachian State,Sun Belt,1657
401013358,2018,2,false,false,290,Georgia Southern,Sun Belt,1364,113,UMass,FBS Independents,1313
401013326,2018,2,false,false,277,West Virginia,Big 12,,2754,Youngstown State,MVFC,
401014985,2018,2,false,false,276,Marshall,Conference USA,,2198,Eastern Kentucky,OVC,
401012264,2018,2,false,false,99,LSU,SEC,,2545,Southeastern Louisiana,Southland,
401013101,2018,2,false,false,97,Louisville,ACC,,282,Indiana State,MVFC,
401014990,2018,2,false,false,324,Coastal Carolina,Sun Belt,1253,5,UAB,Conference USA,1382
401021657,2018,2,false,false,326,Texas State,Sun Belt,,2640,Texas Southern,SWAC,
401012267,2018,2,false,false,142,Missouri,SEC,1612,2751,Wyoming,Mountain West,1513
401021658,2018,2,false,false,2653,Troy,Sun Belt,,50,Florida A&M,MEAC,
401013027,2018,2,false,false,2636,UT San Antonio,Conference USA,1315,239,Baylor,Big 12,1433
401014986,2018,2,false,false,2393,Middle Tennessee,Conference USA,,2630,UT Martin,OVC,
401014984,2018,2,false,false,2348,Louisiana Tech,Conference USA,,2582,Southern,SWAC,
401014989,2018,2,false,false,2572,Southern Mississippi,Conference USA,1420,2433,Louisiana Monroe,Sun Belt,1289
401012270,2018,2,false,false,245,Texas A&M,SEC,1609,228,Clemson,ACC,1907
401013099,2018,2,false,false,52,Florida State,ACC,,2535,Samford,Southern,
401012262,2018,2,false,false,2,Auburn,SEC,,2011,Alabama State,SWAC,
401012261,2018,2,false,false,36,Colorado State,Mountain West,1401,8,Arkansas,SEC,1461
401012263,2018,2,false,true,57,Florida,SEC,1531,96,Kentucky,SEC,1482
401012852,2018,2,false,false,84,Indiana,Big Ten,1564,258,Virginia,ACC,1375
401014982,2018,2,false,true,295,Old Dominion,Conference USA,1154,2229,Florida International,Conference USA,1372
401014987,2018,2,false,false,249,North Texas,Conference USA,,2916,Incarnate Word,Southland,
401013329,2018,2,false,false,135,Minnesota,Big Ten,1582,278,Fresno State,Mountain West,1519
401012805,2018,2,false,false,356,Illinois,Big Ten,,2710,Western Illinois,MVFC,
401014992,2018,2,false,false,98,Western Kentucky,Conference USA,,311,Maine,CAA,
401012730,2018,2,false,false,2459,Northern Illinois,Mid-American,1471,254,Utah,Pac-12,1624
401013490,2018,2,false,false,197,Oklahoma State,Big 12,1778,6,South Alabama,Sun Belt,1245
401013438,2018,2,false,false,328,Utah State,Mountain West,1474,166,New Mexico State,FBS Independents,1221
401013105,2018,2,false,false,221,Pittsburgh,ACC,1557,213,Penn State,Big Ten,1918
401012732,2018,2,false,false,204,Oregon State,Pac-12,,253,Southern Utah,Big Sky,
401019482,2018,2,false,false,193,Miami (OH),Mid-American,1379,2132,Cincinnati,American Athletic,1323
401013319,2018,2,false,false,251,Texas,Big 12,1623,202,Tulsa,American Athletic,1439
401019480,2018,2,false,false,2655,Tulane,American Athletic,,2447,Nicholls,Southland,
401012736,2018,2,false,true,24,Stanford,Pac-12,1789,30,USC,Pac-12,1730
401014991,2018,2,false,false,2439,UNLV,Mountain West,1333,2638,UTEP,Conference USA,1085
401022518,2018,2,false,false,21,San Diego State,Mountain West,,16,Sacramento State,Big Sky,
401019483,2018,2,false,false,68,Boise State,Mountain West,1746,41,Connecticut,American Athletic,1189
401012735,2018,2,false,false,252,BYU,FBS Independents,1412,25,California,Pac-12,1560
401012727,2018,2,false,false,9,Arizona State,Pac-12,1612,127,Michigan State,Big Ten,1624
401012734,2018,2,false,false,265,Washington State,Pac-12,1611,23,San José State,Mountain West,1025
401014988,2018,2,false,false,62,Hawai'i,Mountain West,1345,242,Rice,Conference USA,1160
401021659,2018,3,false,false,2097,Campbell,Big South,,324,Coastal Carolina,Sun Belt,
401014993,2018,3,false,true,2429,Charlotte,Conference USA,1097,295,Old Dominion,Conference USA,1155
401013109,2018,3,false,true,154,Wake Forest,ACC,1588,103,Boston College,ACC,1675
401022519,2018,3,false,false,328,Utah State,Mountain West,,2635,Tennessee Tech,OVC,
401019484,2018,3,false,false,235,Memphis,American Athletic,1717,2247,Georgia State,Sun Belt,1268
401013337,2018,3,false,false,158,Nebraska,Big Ten,1398,2653,Troy,Sun Belt,1496
401012281,2018,3,false,false,2633,Tennessee,SEC,1367,2638,UTEP,Conference USA,1040
401019486,2018,3,false,false,41,Connecticut,American Athletic,,227,Rhode Island,CAA,
401012822,2018,3,false,false,2305,Kansas,Big 12,1252,164,Rutgers,Big Ten,1233
401013114,2018,3,false,false,2649,Toledo,Mid-American,1564,2390,Miami,ACC,1658
401012275,2018,3,false,false,61,Georgia,SEC,1906,2393,Middle Tennessee,Conference USA,1347
401013111,2018,3,false,true,183,Syracuse,ACC,1392,52,Florida State,ACC,1604
401013368,2018,3,false,false,349,Army,FBS Independents,1550,62,Hawai'i,Mountain West,1358
401012874,2018,3,false,false,120,Maryland,Big Ten,1408,218,Temple,American Athletic,1508
401013110,2018,3,false,false,228,Clemson,ACC,1894,290,Georgia Southern,Sun Belt,1408
401012276,2018,3,false,false,96,Kentucky,SEC,,93,Murray State,OVC,
401013039,2018,3,false,true,66,Iowa State,Big 12,1636,201,Oklahoma,Big 12,2004
401013350,2018,3,false,false,213,Penn State,Big Ten,2005,2309,Kent State,Mid-American,1129
401012853,2018,3,false,false,84,Indiana,Big Ten,1562,2050,Ball State,Mid-American,1095
401013112,2018,3,false,true,221,Pittsburgh,ACC,1470,59,Georgia Tech,ACC,1544
401014996,2018,3,false,false,5,UAB,Conference USA,1311,2655,Tulane,American Athletic,1393
401012747,2018,3,false,false,24,Stanford,Pac-12,,302,UC Davis,Big Sky,
401012283,2018,3,false,false,87,Notre Dame,FBS Independents,1707,238,Vanderbilt,SEC,1560
401012890,2018,3,false,false,130,Michigan,Big Ten,1804,2567,SMU,American Athletic,1289
401020679,2018,3,false,true,2459,Northern Illinois,Mid-American,1461,2117,Central Michigan,Mid-American,1301
401012806,2018,3,true,false,356,Illinois,Big Ten,1305,58,South Florida,American Athletic,1665
401013028,2018,3,false,false,239,Baylor,Big 12,1462,150,Duke,ACC,1671
401012273,2018,3,false,true,2,Auburn,SEC,1840,99,LSU,SEC,1774
401013356,2018,3,false,false,275,Wisconsin,Big Ten,1902,252,BYU,FBS Independents,1416
401013491,2018,3,false,false,197,Oklahoma State,Big 12,1832,68,Boise State,Mountain West,1837
401013330,2018,3,false,false,135,Minnesota,Big Ten,1588,193,Miami (OH),Mid-American,1319
401019487,2018,3,false,false,2426,Navy,American Athletic,,2329,Lehigh,Patriot,
401013058,2018,3,false,false,2306,Kansas State,Big 12,1582,2636,UT San Antonio,Conference USA,1286
401012274,2018,3,false,false,57,Florida,SEC,1503,36,Colorado State,Mountain West,1414
401012272,2018,3,false,false,8,Arkansas,SEC,1448,249,North Texas,Conference USA,1397
401020681,2018,3,false,false,189,Bowling Green,Mid-American,,2198,Eastern Kentucky,OVC,
401022520,2018,3,false,false,2751,Wyoming,Mountain West,,2747,Wofford,Southern,
401013323,2018,3,false,false,2641,Texas Tech,Big 12,1477,248,Houston,American Athletic,1637
401013117,2018,3,false,false,258,Virginia,ACC,1377,195,Ohio,Mid-American,1606
401012741,2018,3,false,false,38,Colorado,Pac-12,,160,New Hampshire,CAA,
401012743,2018,3,false,false,2483,Oregon,Pac-12,1665,23,San José State,Mountain West,1007
401020682,2018,3,false,true,2084,Buffalo,Mid-American,1399,2199,Eastern Michigan,Mid-American,1439
401014994,2018,3,false,false,2226,Florida Atlantic,Conference USA,,2065,Bethune-Cookman,MEAC,
401012746,2018,3,false,false,25,California,Pac-12,,304,Idaho State,Big Sky,
401012744,2018,3,false,false,2440,Nevada,Mountain West,1319,204,Oregon State,Pac-12,1181
401019485,2018,3,false,false,2132,Cincinnati,American Athletic,,2010,Alabama A&M,SWAC,
401020680,2018,3,false,false,2711,Western Michigan,Mid-American,,2169,Delaware State,MEAC,
401021660,2018,3,false,true,6,South Alabama,Sun Belt,1191,326,Texas State,Sun Belt,1070
401019488,2018,3,false,false,202,Tulsa,American Athletic,1439,2032,Arkansas State,Sun Belt,1481
401012277,2018,3,false,true,145,Ole Miss,SEC,1574,333,Alabama,SEC,2145
401013359,2018,3,false,false,2229,Florida International,Conference USA,1371,113,UMass,FBS Independents,1269
401013113,2018,3,false,false,97,Louisville,ACC,1625,98,Western Kentucky,Conference USA,1401
401012282,2018,3,false,false,245,Texas A&M,SEC,1622,2433,Louisiana Monroe,Sun Belt,1297
401013343,2018,3,false,false,77,Northwestern,Big Ten,1651,2006,Akron,Mid-American,1277
401012279,2018,3,false,false,2509,Purdue,Big Ten,1550,142,Missouri,SEC,1670
401012864,2018,3,false,false,2294,Iowa,Big Ten,,2460,Northern Iowa,MVFC,
401012278,2018,3,false,false,344,Mississippi State,SEC,1739,309,Louisiana,Sun Belt,1231
401012745,2018,3,false,false,265,Washington State,Pac-12,,331,Eastern Washington,Big Sky,
401013439,2018,3,false,false,166,New Mexico State,FBS Independents,1115,167,New Mexico,Mountain West,1257
401012739,2018,3,false,false,251,Texas,Big 12,1623,30,USC,Pac-12,1707
401013074,2018,3,true,false,2628,TCU,Big 12,1748,194,Ohio State,Big Ten,2022
401022521,2018,3,false,false,2439,UNLV,Mountain West,,2504,Prairie View,SWAC,
401012742,2018,3,false,true,254,Utah,Pac-12,1634,264,Washington,Pac-12,1828
401012740,2018,3,false,false,26,UCLA,Pac-12,1424,278,Fresno State,Mountain West,1513
401012738,2018,3,false,false,21,San Diego State,Mountain West,1552,9,Arizona State,Pac-12,1613
401012737,2018,3,false,false,12,Arizona,Pac-12,,253,Southern Utah,Big Sky,
401019489,2018,4,false,true,218,Temple,American Athletic,1550,202,Tulsa,American Athletic,1424
401019490,2018,4,false,false,2116,UCF,American Athletic,1780,2226,Florida Atlantic,Conference USA,1531
401012807,2018,4,false,true,356,Illinois,Big Ten,1321,213,Penn State,Big Ten,2051
401012748,2018,4,false,true,30,USC,Pac-12,1641,265,Washington State,Pac-12,1629
401013040,2018,4,false,false,66,Iowa State,Big 12,1645,2006,Akron,Mid-American,1315
401019491,2018,4,false,false,2132,Cincinnati,American Athletic,1383,195,Ohio,Mid-American,1556
401012823,2018,4,false,false,164,Rutgers,Big Ten,1115,2084,Buffalo,Mid-American,1411
401012288,2018,4,false,false,145,Ole Miss,SEC,1482,2309,Kent State,Mid-American,1083
401012875,2018,4,false,true,120,Maryland,Big Ten,1366,135,Minnesota,Big Ten,1616
401020685,2018,4,false,false,2649,Toledo,Mid-American,1508,2440,Nevada,Mountain West,1318
401012289,2018,4,false,true,142,Missouri,SEC,1667,61,Georgia,SEC,1957
401012891,2018,4,false,true,130,Michigan,Big Ten,1814,158,Nebraska,Big Ten,1396
401013119,2018,4,false,false,2509,Purdue,Big Ten,1553,103,Boston College,ACC,1681
401013129,2018,4,false,false,154,Wake Forest,ACC,1582,87,Notre Dame,FBS Independents,1706
401019495,2018,4,false,true,2567,SMU,American Athletic,1279,2426,Navy,American Athletic,1558
401013125,2018,4,false,true,153,North Carolina,ACC,1380,221,Pittsburgh,ACC,1478
401013123,2018,4,false,true,258,Virginia,ACC,1427,97,Louisville,ACC,1623
401020686,2018,4,false,false,2247,Georgia State,Sun Belt,1219,2711,Western Michigan,Mid-American,1391
401022523,2018,4,false,false,36,Colorado State,Mountain West,,2287,Illinois State,MVFC,
401015000,2018,4,false,false,2050,Ball State,Mid-American,1073,98,Western Kentucky,Conference USA,1403
401020684,2018,4,false,false,2117,Central Michigan,Mid-American,,311,Maine,CAA,
401020811,2018,4,false,true,189,Bowling Green,Mid-American,1143,193,Miami (OH),Mid-American,1291
401013059,2018,4,false,true,277,West Virginia,Big 12,1612,2306,Kansas State,Big 12,1610
401013124,2018,4,false,false,2390,Miami,ACC,1714,2229,Florida International,Conference USA,1470
401013121,2018,4,false,false,150,Duke,ACC,,2428,North Carolina Central,MEAC,
401013346,2018,4,false,false,194,Ohio State,Big Ten,2019,2655,Tulane,American Athletic,1379
401013120,2018,4,false,true,59,Georgia Tech,ACC,1536,228,Clemson,ACC,1922
401012284,2018,4,false,true,333,Alabama,SEC,2237,245,Texas A&M,SEC,1689
401013029,2018,4,false,true,239,Baylor,Big 12,1452,2305,Kansas,Big 12,1370
401013128,2018,4,false,false,295,Old Dominion,Conference USA,1153,259,Virginia Tech,ACC,1775
401013360,2018,4,false,false,113,UMass,FBS Independents,1170,2429,Charlotte,Conference USA,1099
401021661,2018,4,false,false,2026,Appalachian State,Sun Belt,,2241,Gardner-Webb,Big South,
401013122,2018,4,false,false,52,Florida State,ACC,1522,2459,Northern Illinois,Mid-American,1463
401013127,2018,4,false,false,183,Syracuse,ACC,1474,41,Connecticut,American Athletic,1098
401012750,2018,4,false,true,204,Oregon State,Pac-12,1182,12,Arizona,Pac-12,1436
401012291,2018,4,false,true,238,Vanderbilt,SEC,1561,2579,South Carolina,SEC,1597
401013075,2018,4,false,true,251,Texas,Big 12,1689,2628,TCU,Big 12,1751
401013450,2018,4,false,false,2335,Liberty,FBS Independents,1474,249,North Texas,Conference USA,1477
401016406,2018,4,false,false,252,BYU,FBS Independents,,2377,McNeese,Southland,
401021664,2018,4,false,true,2433,Louisiana Monroe,Sun Belt,1230,2653,Troy,Sun Belt,1498
401012290,2018,4,false,true,2633,Tennessee,SEC,1392,57,Florida,SEC,1600
401013126,2018,4,false,false,276,Marshall,Conference USA,1482,152,NC State,ACC,1695
401014999,2018,4,false,false,2636,UT San Antonio,Conference USA,1258,326,Texas State,Sun Belt,1061
401013324,2018,4,false,true,197,Oklahoma State,Big 12,1889,2641,Texas Tech,Big 12,1520
401012286,2018,4,false,true,96,Kentucky,SEC,1510,344,Mississippi State,SEC,1808
401012287,2018,4,false,false,99,LSU,SEC,1778,2348,Louisiana Tech,Conference USA,1525
401021662,2018,4,false,false,2032,Arkansas State,Sun Belt,1496,2439,UNLV,Mountain West,1378
401021663,2018,4,false,true,309,Louisiana,Sun Belt,1162,324,Coastal Carolina,Sun Belt,1324
401014998,2018,4,false,true,2572,Southern Mississippi,Conference USA,1412,242,Rice,Conference USA,1147
401013066,2018,4,false,false,201,Oklahoma,Big 12,1995,349,Army,FBS Independents,1549
401012285,2018,4,false,true,2,Auburn,SEC,1836,8,Arkansas,SEC,1368
401013440,2018,4,false,false,2638,UTEP,Conference USA,1015,166,New Mexico State,FBS Independents,1089
401012854,2018,4,false,true,84,Indiana,Big Ten,1584,127,Michigan State,Big Ten,1623
401012749,2018,4,false,true,2483,Oregon,Pac-12,1643,24,Stanford,Pac-12,1812
401019492,2018,4,false,true,58,South Florida,American Athletic,1649,151,East Carolina,American Athletic,1326
401019493,2018,4,false,false,248,Houston,American Athletic,,2640,Texas Southern,SWAC,
401019494,2018,4,false,false,235,Memphis,American Athletic,1766,6,South Alabama,Sun Belt,1200
401012865,2018,4,false,true,2294,Iowa,Big Ten,1765,275,Wisconsin,Big Ten,1864
401012751,2018,4,false,true,264,Washington,Pac-12,1842,9,Arizona State,Pac-12,1600
401020683,2018,4,false,false,21,San Diego State,Mountain West,1565,2199,Eastern Michigan,Mid-American,1427
401022522,2018,4,false,true,328,Utah State,Mountain West,1580,2005,Air Force,Mountain West,1443
401022524,2018,4,false,false,62,Hawai'i,Mountain West,,2184,Duquesne,NEC,
401013466,2018,5,false,true,2390,Miami,ACC,1722,153,North Carolina,ACC,1382
401019496,2018,5,false,true,2655,Tulane,American Athletic,1334,235,Memphis,American Athletic,1755
401012752,2018,5,false,true,38,Colorado,Pac-12,1572,26,UCLA,Pac-12,1371
401013050,2018,5,false,true,2305,Kansas,Big 12,1335,197,Oklahoma State,Big 12,1776
401012292,2018,5,false,false,333,Alabama,SEC,2237,309,Louisiana,Sun Belt,1168
401013131,2018,5,false,true,228,Clemson,ACC,1954,183,Syracuse,ACC,1511
401013325,2018,5,false,true,2641,Texas Tech,Big 12,1633,277,West Virginia,Big 12,1689
401012881,2018,5,false,false,127,Michigan State,Big Ten,1651,2117,Central Michigan,Mid-American,1299
401012824,2018,5,false,true,164,Rutgers,Big Ten,1071,84,Indiana,Big Ten,1556
401013130,2018,5,false,false,103,Boston College,ACC,1631,218,Temple,American Athletic,1568
401013134,2018,5,false,false,59,Georgia Tech,ACC,1504,189,Bowling Green,Mid-American,1123
401013369,2018,5,false,false,2084,Buffalo,Mid-American,1455,349,Army,FBS Independents,1562
401012293,2018,5,true,true,245,Texas A&M,SEC,1689,8,Arkansas,SEC,1338
