"Id","Season","Week","Neutral Site","Conference Game","Home Id","Home Team","Home Conference","Home Pregame Elo","Away Id","Away Team","Away Conference","Away Pregame Elo"
"401520365","2023","10","false","true","84","Indiana","Big Ten","1330","275","Wisconsin","Big Ten","1742"
"401525884","2023","10","false","true","251","Texas","Big 12","1633","2306","Kansas State","Big 12","1616"
"401525882","2023","10","false","true","66","Iowa State","Big 12","1779","2305","Kansas","Big 12","1194"
"401520363","2023","10","false","true","57","Florida","SEC","1572","8","Arkansas","SEC","1626"
"401520368","2023","10","false","true","130","Michigan","Big Ten","1848","2509","Purdue","Big Ten","1635"
"401525541","2023","10","false","true","221","Pittsburgh","ACC","1667","52","Florida State","ACC","1501"
"401532612","2023","10","false","true","21","San Diego State","Mountain West","1535","328","Utah State","Mountain West","1566"
"401531908","2023","10","false","true","2032","Arkansas State","Sun Belt","1262","309","Louisiana","Sun Belt","1720"
"401531906","2023","10","false","true","2247","Georgia State","Sun Belt","1522","256","James Madison","Sun Belt","1300"
"401520367","2023","10","false","true","120","Maryland","Big Ten","1496","213","Penn State","Big Ten","1670"
"401525543","2023","10","false","true","97","Louisville","ACC","1568","259","Virginia Tech","ACC","1412"
"401531905","2023","10","false","true","2026","Appalachian State","Sun Belt","1656","276","Marshall","Sun Belt","1548"
"401520370","2023","10","false","true","135","Minnesota","Big Ten","1639","356","Illinois","Big Ten","1496"
"401525544","2023","10","false","true","152","NC State","ACC","1632","2390","Miami","ACC","1570"
"401525451","2023","10","false","false","2534","Sam Houston State","Conference USA","","338","Kennesaw State","FCS Independents",""
"401531909","2023","10","false","true","2572","Southern Mississippi","Sun Belt","1266","2433","Louisiana Monroe","Sun Belt","1207"
"401520374","2023","10","false","true","145","Ole Miss","SEC","1658","245","Texas A&M","SEC","1708"
"401524045","2023","10","false","true","12","Arizona","Pac-12","1306","26","UCLA","Pac-12","1667"
"401524047","2023","10","false","true","2483","Oregon","Pac-12","1574","25","California","Pac-12","1510"
"401520376","2023","10","false","false","2579","South Carolina","SEC","","55","Jacksonville State","Conference USA",""
"401525545","2023","10","false","false","153","North Carolina","ACC","","2097","Campbell","CAA",""
"401524050","2023","10","false","true","265","Washington State","Pac-12","1590","24","Stanford","Pac-12","1355"
"401531374","2023","10","false","true","151","East Carolina","American Athletic","1518","2655","Tulane","American Athletic","1444"
"401520373","2023","10","true","true","77","Northwestern","Big Ten","1361","2294","Iowa","Big Ten","1624"
"401524046","2023","10","false","true","38","Colorado","Pac-12","1387","204","Oregon State","Pac-12","1544"
"401520375","2023","10","false","true","164","Rutgers","Big Ten","1365","194","Ohio State","Big Ten","1932"
"401520369","2023","10","false","true","127","Michigan State","Big Ten","1563","158","Nebraska","Big Ten","1636"
"401531399","2023","10","false","true","249","North Texas","American Athletic","1426","2636","UT San Antonio","American Athletic","1512"
"401525441","2023","10","false","false","228","Clemson","ACC","1766","87","Notre Dame","FBS Independents","1826"
"401524049","2023","10","false","true","254","Utah","Pac-12","1790","9","Arizona State","Pac-12","1614"
"401525881","2023","10","false","true","2132","Cincinnati","Big 12","1801","2116","UCF","Big 12","1569"
"401524048","2023","10","false","true","30","USC","Pac-12","1487","264","Washington","Pac-12","1536"
"401531440","2023","10","false","true","242","Rice","American Athletic","1245","2567","SMU","American Athletic","1574"
"401531907","2023","10","false","true","295","Old Dominion","Sun Belt","1390","324","Coastal Carolina","Sun Belt","1647"
"401520379","2023","10","false","true","238","Vanderbilt","SEC","1222","2","Auburn","SEC","1632"
"401520371","2023","10","false","true","344","Mississippi State","SEC","1520","96","Kentucky","SEC","1670"
"401525883","2023","10","false","true","197","Oklahoma State","Big 12","1775","201","Oklahoma","Big 12","1749"
"401531343","2023","10","false","true","202","Tulsa","American Athletic","1502","2429","Charlotte","American Athletic","1272"
"401520362","2023","10","false","true","333","Alabama","SEC","1979","99","LSU","SEC","1538"
"401525885","2023","10","false","true","277","West Virginia","Big 12","1490","252","BYU","Big 12","1648"
"401520364","2023","10","false","true","61","Georgia","SEC","1980","142","Missouri","SEC","1404"
"401520400","2023","10","false","false","113","UMass","FBS Independents","","2771","Merrimack","NEC",""
"401520361","2023","10","true","false","2005","Air Force","Mountain West","1650","349","Army","FBS Independents","1544"
"401532610","2023","10","false","true","2440","Nevada","Mountain West","1564","62","Hawai'i","Mountain West","1432"
"401532611","2023","10","false","true","167","New Mexico","Mountain West","1229","2439","UNLV","Mountain West","1300"
"401520372","2023","10","false","true","166","New Mexico State","Conference USA","1184","2393","Middle Tennessee","Conference USA","1445"
"401520366","2023","10","false","true","2335","Liberty","Conference USA","1600","2348","Louisiana Tech","Conference USA","1301"
"401531910","2023","10","false","true","326","Texas State","Sun Belt","1270","290","Georgia Southern","Sun Belt","1382"
"401520378","2023","10","false","true","2638","UTEP","Conference USA","1360","98","Western Kentucky","Conference USA","1684"
"401532608","2023","10","false","true","278","Fresno State","Mountain West","1590","68","Boise State","Mountain West","1664"
"401532437","2023","11","false","true","2459","Northern Illinois","Mid-American","1376","2050","Ball State","Mid-American","1410"
"401532439","2023","11","false","true","2084","Buffalo","Mid-American","1382","195","Ohio","Mid-American","1368"
"401532438","2023","11","false","true","2711","Western Michigan","Mid-American","1538","2117","Central Michigan","Mid-American","1536"
"401532440","2023","11","false","true","2649","Toledo","Mid-American","1534","2199","Eastern Michigan","Mid-American","1380"
"401532442","2023","11","false","true","2309","Kent State","Mid-American","1340","189","Bowling Green","Mid-American","1210"
"401532441","2023","11","false","true","193","Miami (OH)","Mid-American","1516","2006","Akron","Mid-American","1096"
"401525546","2023","11","false","true","97","Louisville","ACC","1568","258","Virginia","ACC","1526"
"401531911","2023","11","false","true","309","Louisiana","Sun Belt","1720","2572","Southern Mississippi","Sun Belt","1266"
"401531437","2023","11","false","true","2567","SMU","American Athletic","1574","249","North Texas","American Athletic","1426"
"401532618","2023","11","false","true","2439","UNLV","Mountain West","1300","2751","Wyoming","Mountain West","1497"
"401525887","2023","11","false","true","248","Houston","Big 12","1620","2132","Cincinnati","Big 12","1801"
"401520383","2023","11","false","true","356","Illinois","Big Ten","1496","84","Indiana","Big Ten","1330"
"401520395","2023","11","false","true","2509","Purdue","Big Ten","1635","135","Minnesota","Big Ten","1639"
"401520384","2023","11","false","true","2294","Iowa","Big Ten","1624","164","Rutgers","Big Ten","1365"
"401520398","2023","11","false","true","275","Wisconsin","Big Ten","1742","77","Northwestern","Big Ten","1361"
"401520392","2023","11","false","true","158","Nebraska","Big Ten","1636","120","Maryland","Big Ten","1496"
"401531416","2023","11","false","true","2226","Florida Atlantic","American Athletic","1427","151","East Carolina","American Athletic","1518"
"401531344","2023","11","false","true","2655","Tulane","American Athletic","1444","202","Tulsa","American Athletic","1502"
"401531393","2023","11","false","true","58","South Florida","American Athletic","1284","218","Temple","American Athletic","1101"
"401532616","2023","11","false","true","68","Boise State","Mountain West","1664","167","New Mexico","Mountain West","1229"
"401531408","2023","11","false","true","2429","Charlotte","American Athletic","1272","235","Memphis","American Athletic","1490"
"401524055","2023","11","false","true","26","UCLA","Pac-12","1667","9","Arizona State","Pac-12","1614"
"401524052","2023","11","false","true","38","Colorado","Pac-12","1387","12","Arizona","Pac-12","1306"
"401524054","2023","11","false","true","204","Oregon State","Pac-12","1544","24","Stanford","Pac-12","1355"
"401524053","2023","11","false","true","2483","Oregon","Pac-12","1574","30","USC","Pac-12","1487"
"401525890","2023","11","false","true","201","Oklahoma","Big 12","1749","277","West Virginia","Big 12","1490"
"401524056","2023","11","false","true","264","Washington","Pac-12","1536","254","Utah","Pac-12","1790"
"401524051","2023","11","false","true","25","California","Pac-12","1510","265","Washington State","Pac-12","1590"
"401525888","2023","11","false","true","2305","Kansas","Big 12","1194","2641","Texas Tech","Big 12","1536"
"401525886","2023","11","false","true","252","BYU","Big 12","1648","66","Iowa State","Big 12","1779"
"401531914","2023","11","false","true","276","Marshall","Sun Belt","1548","290","Georgia Southern","Sun Belt","1382"
"401525891","2023","11","false","true","2628","TCU","Big 12","1436","251","Texas","Big 12","1633"
"401531913","2023","11","false","true","2247","Georgia State","Sun Belt","1522","2026","Appalachian State","Sun Belt","1656"
"401525889","2023","11","false","true","2306","Kansas State","Big 12","1616","239","Baylor","Big 12","1690"
"401525892","2023","11","false","true","2116","UCF","Big 12","1569","197","Oklahoma State","Big 12","1775"
"401531912","2023","11","false","true","324","Coastal Carolina","Sun Belt","1647","326","Texas State","Sun Belt","1270"
"401531916","2023","11","false","true","6","South Alabama","Sun Belt","1351","2032","Arkansas State","Sun Belt","1262"
"401531915","2023","11","false","true","2433","Louisiana Monroe","Sun Belt","1207","2653","Troy","Sun Belt","1347"
"401525549","2023","11","false","true","153","North Carolina","ACC","1555","150","Duke","ACC","1168"
"401525548","2023","11","false","true","228","Clemson","ACC","1766","59","Georgia Tech","ACC","1346"
"401525550","2023","11","false","true","52","Florida State","ACC","1501","2390","Miami","ACC","1570"
"401525547","2023","11","false","true","103","Boston College","ACC","1443","259","Virginia Tech","ACC","1412"
"401520385","2023","11","false","false","256","James Madison","Sun Belt","1300","41","Connecticut","FBS Independents","1117"
"401525551","2023","11","false","true","154","Wake Forest","ACC","1640","152","NC State","ACC","1632"
"401520380","2023","11","false","true","8","Arkansas","SEC","1626","2","Auburn","SEC","1632"
"401520397","2023","11","false","true","245","Texas A&M","SEC","1708","344","Mississippi State","SEC","1520"
"401531400","2023","11","false","true","2636","UT San Antonio","American Athletic","1512","242","Rice","American Athletic","1245"
"401520382","2023","11","false","true","61","Georgia","SEC","1980","145","Ole Miss","SEC","1658"
"401520386","2023","11","false","true","96","Kentucky","SEC","1670","333","Alabama","SEC","1979"
"401520396","2023","11","false","true","2579","South Carolina","SEC","1486","238","Vanderbilt","SEC","1222"
"401520391","2023","11","false","true","142","Missouri","SEC","1404","2633","Tennessee","SEC","1640"
"401520389","2023","11","false","true","99","LSU","SEC","1538","57","Florida","SEC","1572"
"401520381","2023","11","false","false","349","Army","FBS Independents","","107","Holy Cross","Patriot",""
"401520394","2023","11","false","true","213","Penn State","Big Ten","1670","130","Michigan","Big Ten","1848"
"401520388","2023","11","false","false","2335","Liberty","Conference USA","1600","295","Old Dominion","Sun Belt","1390"
"401532615","2023","11","false","true","328","Utah State","Mountain West","1566","2440","Nevada","Mountain West","1564"
"401520387","2023","11","false","true","2348","Louisiana Tech","Conference USA","","2534","Sam Houston State","Conference USA",""
"401520390","2023","11","false","true","2393","Middle Tennessee","Conference USA","1445","2229","Florida International","Conference USA","1080"
"401531384","2023","11","false","true","2426","Navy","American Athletic","1403","5","UAB","American Athletic","1546"
"401520399","2023","11","false","true","98","Western Kentucky","Conference USA","1684","166","New Mexico State","Conference USA","1184"
"401525552","2023","11","true","true","183","Syracuse","ACC","1405","221","Pittsburgh","ACC","1667"
"401532617","2023","11","false","true","36","Colorado State","Mountain West","1399","21","San Diego State","Mountain West","1535"
"401520393","2023","11","false","true","194","Ohio State","Big Ten","1932","127","Michigan State","Big Ten","1563"
"401532614","2023","11","false","true","23","San José State","Mountain West","1338","278","Fresno State","Mountain West","1590"
"401532613","2023","11","false","true","62","Hawai'i","Mountain West","1432","2005","Air Force","Mountain West","1650"
"401532443","2023","12","false","true","189","Bowling Green","Mid-American","1210","2649","Toledo","Mid-American","1534"
"401532444","2023","12","false","true","2459","Northern Illinois","Mid-American","1376","2711","Western Michigan","Mid-American","1538"
"401532445","2023","12","false","true","2199","Eastern Michigan","Mid-American","1380","2006","Akron","Mid-American","1096"
"401532447","2023","12","false","true","193","Miami (OH)","Mid-American","1516","2084","Buffalo","Mid-American","1382"
"401532446","2023","12","false","true","195","Ohio","Mid-American","1368","2117","Central Michigan","Mid-American","1536"
"401525553","2023","12","false","true","221","Pittsburgh","ACC","1667","103","Boston College","ACC","1443"
"401531401","2023","12","false","true","2636","UT San Antonio","American Athletic","1512","58","South Florida","American Athletic","1284"
"401524057","2023","12","false","true","265","Washington State","Pac-12","1590","38","Colorado","Pac-12","1387"
"401525895","2023","12","false","true","66","Iowa State","Big 12","1779","251","Texas","Big 12","1633"
"401520418","2023","12","false","true","2579","South Carolina","SEC","1486","96","Kentucky","SEC","1670"
"401525899","2023","12","false","true","277","West Virginia","Big 12","1490","2132","Cincinnati","Big 12","1801"
"401525555","2023","12","false","true","258","Virginia","ACC","1526","150","Duke","ACC","1168"
"401531917","2023","12","false","true","290","Georgia Southern","Sun Belt","1382","295","Old Dominion","Sun Belt","1390"
"401520414","2023","12","false","true","77","Northwestern","Big Ten","1361","2509","Purdue","Big Ten","1635"
"401525559","2023","12","false","true","259","Virginia Tech","ACC","1412","152","NC State","ACC","1632"
"401531920","2023","12","false","true","6","South Alabama","Sun Belt","1351","276","Marshall","Sun Belt","1548"
"401531431","2023","12","false","true","235","Memphis","American Athletic","1490","2567","SMU","American Athletic","1574"
"401524059","2023","12","false","true","9","Arizona State","Pac-12","1614","2483","Oregon","Pac-12","1574"
"401525898","2023","12","false","true","2641","Texas Tech","Big 12","1536","2116","UCF","Big 12","1569"
"401520405","2023","12","false","true","84","Indiana","Big Ten","1330","127","Michigan State","Big Ten","1563"
"401520404","2023","12","false","false","2","Auburn","SEC","1632","166","New Mexico State","Conference USA","1184"
"401524060","2023","12","false","true","204","Oregon State","Pac-12","1544","264","Washington","Pac-12","1536"
"401524058","2023","12","false","true","12","Arizona","Pac-12","1306","254","Utah","Pac-12","1790"
"401525558","2023","12","false","true","2390","Miami","ACC","1570","97","Louisville","ACC","1568"
"401520402","2023","12","false","false","8","Arkansas","SEC","1626","2229","Florida International","Conference USA","1080"
"401525556","2023","12","false","false","52","Florida State","ACC","","2453","North Alabama","UAC",""
"401531409","2023","12","false","true","2429","Charlotte","American Athletic","1272","242","Rice","American Athletic","1245"
"401524062","2023","12","false","true","30","USC","Pac-12","1487","26","UCLA","Pac-12","1667"
"401520419","2023","12","false","true","2633","Tennessee","SEC","1640","61","Georgia","SEC","1980"
"401524061","2023","12","false","true","24","Stanford","Pac-12","1355","25","California","Pac-12","1510"
"401520415","2023","12","false","true","194","Ohio State","Big Ten","1932","135","Minnesota","Big Ten","1639"
"401520413","2023","12","false","true","142","Missouri","SEC","1404","57","Florida","SEC","1572"
"401525894","2023","12","false","true","248","Houston","Big 12","1620","197","Oklahoma State","Big 12","1775"
"401525896","2023","12","false","true","2305","Kansas","Big 12","1194","2306","Kansas State","Big 12","1616"
"401525554","2023","12","false","true","228","Clemson","ACC","1766","153","North Carolina","ACC","1555"
"401520422","2023","12","false","true","275","Wisconsin","Big Ten","1742","158","Nebraska","Big Ten","1636"
"401525897","2023","12","false","true","2628","TCU","Big 12","1436","239","Baylor","Big 12","1690"
"401520416","2023","12","false","false","145","Ole Miss","SEC","1658","2433","Louisiana Monroe","Sun Belt","1207"
"401520417","2023","12","false","true","213","Penn State","Big Ten","1670","164","Rutgers","Big Ten","1365"
"401520406","2023","12","false","true","2294","Iowa","Big Ten","1624","356","Illinois","Big Ten","1496"
"401520409","2023","12","false","false","99","LSU","SEC","1538","2247","Georgia State","Sun Belt","1522"
"401531918","2023","12","false","true","256","James Madison","Sun Belt","1300","2026","Appalachian State","Sun Belt","1656"
"401525893","2023","12","false","true","252","BYU","Big 12","1648","201","Oklahoma","Big 12","1749"
"401531385","2023","12","false","true","5","UAB","American Athletic","1546","218","Temple","American Athletic","1101"
"401531375","2023","12","false","true","2226","Florida Atlantic","American Athletic","1427","2655","Tulane","American Athletic","1444"
"401532448","2023","12","false","true","2050","Ball State","Mid-American","1410","2309","Kent State","Mid-American","1340"
"401520410","2023","12","false","true","120","Maryland","Big Ten","1496","130","Michigan","Big Ten","1848"
"401531345","2023","12","false","true","202","Tulsa","American Athletic","1502","249","North Texas","American Athletic","1426"
"401532622","2023","12","false","true","278","Fresno State","Mountain West","1590","167","New Mexico","Mountain West","1229"
"401531919","2023","12","false","true","2032","Arkansas State","Sun Belt","1262","326","Texas State","Sun Belt","1270"
"401525557","2023","12","false","true","59","Georgia Tech","ACC","1346","183","Syracuse","ACC","1405"
"401520421","2023","12","false","false","41","Connecticut","FBS Independents","","2529","Sacred Heart","NEC",""
"401520401","2023","12","false","false","333","Alabama","SEC","","236","Chattanooga","Southern",""
"401520420","2023","12","false","false","245","Texas A&M","SEC","","2000","Abilene Christian","UAC",""
"401531417","2023","12","false","true","2426","Navy","American Athletic","1403","151","East Carolina","American Athletic","1518"
"401520412","2023","12","false","false","344","Mississippi State","SEC","1520","2572","Southern Mississippi","Sun Belt","1266"
"401520403","2023","12","false","false","349","Army","FBS Independents","1544","324","Coastal Carolina","Sun Belt","1647"
"401520408","2023","12","false","false","2335","Liberty","Conference USA","1600","113","UMass","FBS Independents","1036"
"401532620","2023","12","false","true","2751","Wyoming","Mountain West","1497","62","Hawai'i","Mountain West","1432"
"401520411","2023","12","false","true","2393","Middle Tennessee","Conference USA","1445","2638","UTEP","Conference USA","1360"
"401520407","2023","12","false","true","55","Jacksonville State","Conference USA","","2348","Louisiana Tech","Conference USA",""
"401532621","2023","12","false","true","36","Colorado State","Mountain West","1399","2440","Nevada","Mountain West","1564"
"401525442","2023","12","false","false","87","Notre Dame","FBS Independents","1826","154","Wake Forest","ACC","1640"
"401532624","2023","12","false","true","2005","Air Force","Mountain West","1650","2439","UNLV","Mountain West","1300"
"401520423","2023","12","false","true","98","Western Kentucky","Conference USA","","2534","Sam Houston State","Conference USA",""
"401531921","2023","12","false","true","2653","Troy","Sun Belt","1347","309","Louisiana","Sun Belt","1720"
"401532619","2023","12","false","true","328","Utah State","Mountain West","1566","68","Boise State","Mountain West","1664"
"401532623","2023","12","false","true","23","San José State","Mountain West","1338","21","San Diego State","Mountain West","1535"
"401532449","2023","13","false","true","2084","Buffalo","Mid-American","1382","2199","Eastern Michigan","Mid-American","1380"
"401532450","2023","13","false","true","2711","Western Michigan","Mid-American","1538","189","Bowling Green","Mid-American","1210"
"401520424","2023","13","false","true","344","Mississippi State","SEC","1520","145","Ole Miss","SEC","1658"
"401532452","2023","13","false","true","2006","Akron","Mid-American","1096","195","Ohio","Mid-American","1368"
"401525560","2023","13","false","true","103","Boston College","ACC","1443","2390","Miami","ACC","1570"
"401532451","2023","13","false","true","2117","Central Michigan","Mid-American","1536","2649","Toledo","Mid-American","1534"
"401525900","2023","13","false","true","201","Oklahoma","Big 12","1749","2628","TCU","Big 12","1436"
"401520425","2023","13","false","true","158","Nebraska","Big Ten","1636","2294","Iowa","Big Ten","1624"
"401532629","2023","13","false","true","167","New Mexico","Mountain West","1229","328","Utah State","Mountain West","1566"
"401520426","2023","13","false","true","8","Arkansas","SEC","1626","142","Missouri","SEC","1404"
"401532625","2023","13","false","true","68","Boise State","Mountain West","1664","2005","Air Force","Mountain West","1650"
"401520435","2023","13","true","true","127","Michigan State","Big Ten","1563","213","Penn State","Big Ten","1670"
"401525901","2023","13","false","true","251","Texas","Big 12","1633","2641","Texas Tech","Big 12","1536"
"401524063","2023","13","false","true","2483","Oregon","Pac-12","1574","204","Oregon State","Pac-12","1544"
"401531926","2023","13","false","true","309","Louisiana","Sun Belt","1720","2433","Louisiana Monroe","Sun Belt","1207"
"401532454","2023","13","false","true","2050","Ball State","Mid-American","1410","193","Miami (OH)","Mid-American","1516"
"401531421","2023","13","false","true","242","Rice","American Athletic","1245","2226","Florida Atlantic","American Athletic","1427"
"401531435","2023","13","false","true","2567","SMU","American Athletic","1574","2426","Navy","American Athletic","1403"
"401520438","2023","13","false","true","2509","Purdue","Big Ten","1635","84","Indiana","Big Ten","1330"
"401531394","2023","13","false","true","218","Temple","American Athletic","1101","235","Memphis","American Athletic","1490"
"401531410","2023","13","false","true","58","South Florida","American Athletic","1284","2429","Charlotte","American Athletic","1272"
"401531346","2023","13","false","true","151","East Carolina","American Athletic","1518","202","Tulsa","American Athletic","1502"
"401525561","2023","13","false","true","150","Duke","ACC","1168","221","Pittsburgh","ACC","1667"
"401532627","2023","13","false","true","21","San Diego State","Mountain West","1535","278","Fresno State","Mountain West","1590"
"401524064","2023","13","false","true","9","Arizona State","Pac-12","1614","12","Arizona","Pac-12","1306"
"401524066","2023","13","false","true","26","UCLA","Pac-12","1667","25","California","Pac-12","1510"
"401520433","2023","13","false","true","99","LSU","SEC","1538","245","Texas A&M","SEC","1708"
"401525902","2023","13","false","true","239","Baylor","Big 12","1690","277","West Virginia","Big 12","1490"
"401531376","2023","13","false","true","2655","Tulane","American Athletic","1444","2636","UT San Antonio","American Athletic","1512"
"401524067","2023","13","false","true","254","Utah","Pac-12","1790","38","Colorado","Pac-12","1387"
"401531927","2023","13","false","true","2572","Southern Mississippi","Sun Belt","1266","2653","Troy","Sun Belt","1347"
"401520430","2023","13","false","false","59","Georgia Tech","ACC","1346","61","Georgia","SEC","1980"
"401531925","2023","13","false","true","295","Old Dominion","Sun Belt","1390","2247","Georgia State","Sun Belt","1522"
"401520436","2023","13","false","true","135","Minnesota","Big Ten","1639","275","Wisconsin","Big Ten","1742"
"401520429","2023","13","false","false","57","Florida","SEC","1572","52","Florida State","ACC","1501"
"401525562","2023","13","false","true","152","NC State","ACC","1632","153","North Carolina","ACC","1555"
"401520443","2023","13","false","true","113","UMass","FBS Independents","1036","41","Connecticut","FBS Independents","1117"
"401531924","2023","13","false","true","276","Marshall","Sun Belt","1548","2032","Arkansas State","Sun Belt","1262"
"401520441","2023","13","false","false","2579","South Carolina","SEC","1486","228","Clemson","ACC","1766"
"401525564","2023","13","false","true","258","Virginia","ACC","1526","259","Virginia Tech","ACC","1412"
"401525563","2023","13","false","true","183","Syracuse","ACC","1405","154","Wake Forest","ACC","1640"
"401531386","2023","13","false","true","249","North Texas","American Athletic","1426","5","UAB","American Athletic","1546"
"401525903","2023","13","false","true","2132","Cincinnati","Big 12","1801","2305","Kansas","Big 12","1194"
"401520427","2023","13","false","true","2","Auburn","SEC","1632","333","Alabama","SEC","1979"
"401524068","2023","13","false","true","264","Washington","Pac-12","1536","265","Washington State","Pac-12","1590"
"401531923","2023","13","false","true","324","Coastal Carolina","Sun Belt","1647","256","James Madison","Sun Belt","1300"
"401525906","2023","13","false","true","2116","UCF","Big 12","1569","248","Houston","Big 12","1620"
"401520442","2023","13","false","true","2633","Tennessee","SEC","1640","238","Vanderbilt","SEC","1222"
"401525904","2023","13","false","true","2306","Kansas State","Big 12","1616","66","Iowa State","Big 12","1779"
"401524065","2023","13","false","false","24","Stanford","Pac-12","1355","87","Notre Dame","FBS Independents","1826"
"401520439","2023","13","false","true","164","Rutgers","Big Ten","1365","120","Maryland","Big Ten","1496"
"401531922","2023","13","false","true","2026","Appalachian State","Sun Belt","1656","290","Georgia Southern","Sun Belt","1382"
"401520432","2023","13","false","false","97","Louisville","ACC","1568","96","Kentucky","SEC","1670"
"401520431","2023","13","false","true","356","Illinois","Big Ten","1496","77","Northwestern","Big Ten","1361"
"401525905","2023","13","false","true","197","Oklahoma State","Big 12","1775","252","BYU","Big 12","1648"
"401532453","2023","13","false","true","2309","Kent State","Mid-American","1340","2459","Northern Illinois","Mid-American","1376"
"401520440","2023","13","false","true","2534","Sam Houston State","Conference USA","","2393","Middle Tennessee","Conference USA",""
"401520434","2023","13","false","true","130","Michigan","Big Ten","1848","194","Ohio State","Big Ten","1932"
"401532628","2023","13","false","true","2439","UNLV","Mountain West","1300","23","San José State","Mountain West","1338"
"401520428","2023","13","false","true","2229","Florida International","Conference USA","1080","98","Western Kentucky","Conference USA","1684"
"401531928","2023","13","false","true","326","Texas State","Sun Belt","1270","6","South Alabama","Sun Belt","1351"
"401520444","2023","13","false","true","2638","UTEP","Conference USA","1360","2335","Liberty","Conference USA","1600"
"401520437","2023","13","false","true","166","New Mexico State","Conference USA","","55","Jacksonville State","Conference USA",""
"401532630","2023","13","false","true","2440","Nevada","Mountain West","1564","2751","Wyoming","Mountain West","1497"
"401532626","2023","13","false","true","62","Hawai'i","Mountain West","1432","36","Colorado State","Mountain West","1399"
"401520445","2023","15","true","false","349","Army","FBS Independents","1544","2426","Navy","American Athletic","1403"
