id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
401110720,2019,1,true,false,333,Alabama,SEC,2005,150,Duke,ACC,1526
401112257,2019,1,false,false,213,Penn State,Big Ten,,70,Idaho,Big Sky,
401110730,2019,1,false,false,2633,Tennessee,SEC,1399,2247,Georgia State,Sun Belt,1265
401110729,2019,1,true,false,153,North Carolina,ACC,1409,2579,South Carolina,SEC,1532
401121934,2019,1,false,false,2026,Appalachian State,Sun Belt,,2193,East Tennessee State,Southern,
401119256,2019,1,false,false,324,Coastal Carolina,Sun Belt,1256,2199,Eastern Michigan,Mid-American,1466
401117494,2019,1,false,false,2005,Air Force,Mountain West,,2142,Colgate,Patriot,
401117857,2019,1,false,false,2426,Navy,American Athletic,,107,Holy Cross,Patriot,
401112139,2019,1,false,false,2641,Texas Tech,Big 12,,147,Montana State,Big Sky,
401112245,2019,1,false,false,24,Stanford,Pac-12,1638,77,Northwestern,Big Ten,1612
401110721,2019,1,false,false,8,Arkansas,SEC,,2502,Portland State,Big Sky,
401112435,2019,1,false,true,103,Boston College,ACC,1591,259,Virginia Tech,ACC,1520
401114245,2019,1,false,false,2636,UT San Antonio,Conference USA,,2916,Incarnate Word,Southland,
401112434,2019,1,false,false,2335,Liberty,FBS Independents,1311,183,Syracuse,ACC,1629
401121935,2019,1,false,false,2653,Troy,Sun Belt,,2097,Campbell,Big South,
401117495,2019,1,false,false,167,New Mexico,Mountain West,,2534,Sam Houston State,Southland,
401114240,2019,1,false,false,276,Marshall,Conference USA,,2678,VMI,Southern,
401114174,2019,1,false,false,25,California,Pac-12,,302,UC Davis,Big Sky,
401114242,2019,1,false,false,295,Old Dominion,Conference USA,,2450,Norfolk State,MEAC,
401112073,2019,1,false,false,239,Baylor,Big 12,,2617,Stephen F. Austin,Southland,
401114243,2019,1,false,false,2572,Southern Mississippi,Conference USA,,2016,Alcorn State,SWAC,
401112106,2019,1,false,false,2306,Kansas State,Big 12,,2447,Nicholls,Southland,
401119257,2019,1,false,false,2459,Northern Illinois,Mid-American,,2287,Illinois State,MVFC,
401119258,2019,1,false,false,2711,Western Michigan,Mid-American,,2405,Monmouth,Big South,
401117858,2019,1,false,false,2032,Arkansas State,Sun Belt,1525,2567,SMU,American Athletic,1402
401110732,2019,1,false,true,238,Vanderbilt,SEC,1534,61,Georgia,SEC,1837
401114241,2019,1,false,false,249,North Texas,Conference USA,,2000,Abilene Christian,Southland,
401110722,2019,1,true,false,2,Auburn,SEC,1805,2483,Oregon,Pac-12,1593
401112222,2019,1,false,false,130,Michigan,Big Ten,1744,2393,Middle Tennessee,Conference USA,1461
401112433,2019,1,false,true,221,Pittsburgh,ACC,1563,258,Virginia,ACC,1602
401110725,2019,1,false,false,99,LSU,SEC,1733,290,Georgia Southern,Sun Belt,1485
401110728,2019,1,false,false,2751,Wyoming,Mountain West,1493,142,Missouri,SEC,1734
401112191,2019,1,false,false,2294,Iowa,Big Ten,1792,193,Miami (OH),Mid-American,1458
401114244,2019,1,false,false,2638,UTEP,Conference USA,,2277,Houston Christian,Southland,
401128468,2019,1,false,false,2433,Louisiana Monroe,Sun Belt,,2755,Grambling,SWAC,
401112129,2019,1,false,false,2628,TCU,Big 12,,2029,Arkansas-Pine Bluff,SWAC,
401112135,2019,1,false,false,251,Texas,Big 12,1681,2348,Louisiana Tech,Conference USA,1423
401117496,2019,1,false,false,21,San Diego State,Mountain West,,2692,Weber State,Big Sky,
401117497,2019,1,false,false,2439,UNLV,Mountain West,,253,Southern Utah,Big Sky,
401114228,2019,1,false,false,265,Washington State,Pac-12,1689,166,New Mexico State,FBS Independents,1169
401114218,2019,1,false,false,30,USC,Pac-12,1571,278,Fresno State,Mountain West,1695
401112114,2019,1,false,false,201,Oklahoma,Big 12,1849,248,Houston,American Athletic,1460
401112436,2019,1,false,false,97,Louisville,ACC,1223,87,Notre Dame,FBS Independents,1775
401112447,2019,2,false,false,242,Rice,Conference USA,1203,154,Wake Forest,ACC,1582
401112437,2019,2,false,false,258,Virginia,ACC,,2729,William & Mary,CAA,
401114251,2019,2,false,false,68,Boise State,Mountain West,1694,276,Marshall,Conference USA,1511
401114154,2019,2,false,false,9,Arizona State,Pac-12,,16,Sacramento State,Big Sky,
401112445,2019,2,false,false,221,Pittsburgh,ACC,1529,195,Ohio,Mid-American,1719
401119261,2019,2,false,false,2309,Kent State,Mid-American,,338,Kennesaw State,Big South,
401112192,2019,2,false,true,2294,Iowa,Big Ten,1816,164,Rutgers,Big Ten,1334
401112202,2019,2,false,false,120,Maryland,Big Ten,1468,183,Syracuse,ACC,1657
401112252,2019,2,false,false,194,Ohio State,Big Ten,1872,2132,Cincinnati,American Athletic,1629
401117862,2019,2,false,false,235,Memphis,American Athletic,,2582,Southern,SWAC,
401112223,2019,2,false,false,130,Michigan,Big Ten,1760,349,Army,FBS Independents,1727
401110782,2019,2,false,false,2579,South Carolina,SEC,,2127,Charleston Southern,Big South,
401110781,2019,2,false,false,142,Missouri,SEC,1714,277,West Virginia,Big 12,1690
401112107,2019,2,false,false,2306,Kansas State,Big 12,1562,189,Bowling Green,Mid-American,1203
401114254,2019,2,false,false,2006,Akron,Mid-American,1148,5,UAB,Conference USA,1537
401112446,2019,2,false,false,259,Virginia Tech,ACC,1514,295,Old Dominion,Conference USA,1226
401110785,2019,2,false,false,2509,Purdue,Big Ten,1505,238,Vanderbilt,SEC,1505
401112444,2019,2,false,false,152,NC State,ACC,,2717,Western Carolina,Southern,
401114224,2019,2,false,false,254,Utah,Pac-12,1690,2459,Northern Illinois,Mid-American,1442
401119260,2019,2,false,false,2050,Ball State,Mid-American,,2230,Fordham,Patriot,
401112441,2019,2,false,false,59,Georgia Tech,ACC,1527,58,South Florida,American Athletic,1307
401119262,2019,2,false,false,193,Miami (OH),Mid-American,,2635,Tennessee Tech,OVC,
401112158,2019,2,false,false,84,Indiana,Big Ten,,2197,Eastern Illinois,OVC,
401112239,2019,2,false,false,38,Colorado,Pac-12,1492,158,Nebraska,Big Ten,1478
401112146,2019,2,false,false,41,Connecticut,American Athletic,1058,356,Illinois,Big Ten,1376
401112268,2019,2,false,false,275,Wisconsin,Big Ten,1792,2117,Central Michigan,Mid-American,1237
401114247,2019,2,false,false,2026,Appalachian State,Sun Belt,1695,2429,Charlotte,Conference USA,1294
401114354,2019,2,false,false,113,UMass,FBS Independents,,79,Southern Illinois,MVFC,
401114250,2019,2,false,false,2348,Louisiana Tech,Conference USA,,2755,Grambling,SWAC,
401110780,2019,2,false,false,344,Mississippi State,SEC,1774,2572,Southern Mississippi,Conference USA,1463
401110784,2019,2,false,false,228,Clemson,ACC,2136,245,Texas A&M,SEC,1771
401112438,2019,2,false,false,103,Boston College,ACC,,257,Richmond,CAA,
401110773,2019,2,false,false,333,Alabama,SEC,2064,166,New Mexico State,FBS Independents,1086
401117498,2019,2,false,false,36,Colorado State,Mountain West,,2710,Western Illinois,MVFC,
401112074,2019,2,false,false,239,Baylor,Big 12,1456,2636,UT San Antonio,Conference USA,1202
401110776,2019,2,false,false,61,Georgia,SEC,,93,Murray State,OVC,
401114214,2019,2,false,false,26,UCLA,Pac-12,1427,21,San Diego State,Mountain West,1479
401112440,2019,2,false,false,52,Florida State,ACC,1451,2433,Louisiana Monroe,Sun Belt,1347
401114229,2019,2,false,false,265,Washington State,Pac-12,,2458,Northern Colorado,Big Sky,
401117860,2019,2,false,false,151,East Carolina,American Athletic,,2241,Gardner-Webb,Big South,
401112439,2019,2,false,false,150,Duke,ACC,,2448,North Carolina A&T,MEAC,
401121936,2019,2,false,false,290,Georgia Southern,Sun Belt,,311,Maine,CAA,
401121938,2019,2,false,false,6,South Alabama,Sun Belt,,2296,Jackson State,SWAC,
401112442,2019,2,false,false,97,Louisville,ACC,,2198,Eastern Kentucky,OVC,
401112115,2019,2,false,false,201,Oklahoma,Big 12,,233,South Dakota,MVFC,
401114248,2019,2,false,true,2229,Florida International,Conference USA,1395,98,Western Kentucky,Conference USA,1365
401114253,2019,2,false,false,2567,SMU,American Athletic,1425,249,North Texas,Conference USA,1485
401121937,2019,2,false,false,2247,Georgia State,Sun Belt,,231,Furman,Southern,
401114249,2019,2,false,false,2226,Florida Atlantic,Conference USA,1495,2116,UCF,American Athletic,1773
401117500,2019,2,false,false,326,Texas State,Sun Belt,1185,2751,Wyoming,Mountain West,1513
401112097,2019,2,false,false,2305,Kansas,Big 12,1383,324,Coastal Carolina,Sun Belt,1259
401114252,2019,2,false,false,2393,Middle Tennessee,Conference USA,,2634,Tennessee State,OVC,
401112123,2019,2,false,false,197,Oklahoma State,Big 12,,2377,McNeese,Southland,
401110783,2019,2,false,false,2633,Tennessee,SEC,1372,252,BYU,FBS Independents,1520
401117499,2019,2,false,false,328,Utah State,Mountain West,,2619,Stony Brook,CAA,
401112258,2019,2,false,false,213,Penn State,Big Ten,1777,2084,Buffalo,Mid-American,1477
401112213,2019,2,false,false,127,Michigan State,Big Ten,1641,2711,Western Michigan,Mid-American,1319
401110777,2019,2,false,false,96,Kentucky,SEC,1636,2199,Eastern Michigan,Mid-American,1463
401114193,2019,2,false,false,2483,Oregon,Pac-12,1593,2440,Nevada,Mountain West,1464
401110774,2019,2,false,false,2,Auburn,SEC,1805,2655,Tulane,American Athletic,1527
401110775,2019,2,false,false,57,Florida,SEC,,2630,UT Martin,OVC,
401114347,2019,2,false,false,309,Louisiana,Sun Belt,1378,2335,Liberty,FBS Independents,1283
401110778,2019,2,false,false,251,Texas,Big 12,1734,99,LSU,SEC,1857
401110779,2019,2,false,true,145,Ole Miss,SEC,1478,8,Arkansas,SEC,1357
401112443,2019,2,false,true,153,North Carolina,ACC,1424,2390,Miami,ACC,1606
401117861,2019,2,false,false,248,Houston,American Athletic,,2504,Prairie View,SWAC,
401112140,2019,2,false,false,2641,Texas Tech,Big 12,1563,2638,UTEP,Conference USA,1148
401117501,2019,2,false,false,23,San José State,Mountain West,1203,202,Tulsa,American Athletic,1353
401117502,2019,2,false,false,2439,UNLV,Mountain West,1276,2032,Arkansas State,Sun Belt,1502
401114175,2019,2,false,true,264,Washington,Pac-12,1739,25,California,Pac-12,1521
401114207,2019,2,false,true,30,USC,Pac-12,1591,24,Stanford,Pac-12,1653
401112230,2019,2,false,false,278,Fresno State,Mountain West,1675,135,Minnesota,Big Ten,1595
401114165,2019,2,false,false,12,Arizona,Pac-12,,2464,Northern Arizona,Big Sky,
401114200,2019,2,false,false,62,Hawai'i,Mountain West,1302,204,Oregon State,Pac-12,1210
401112448,2019,3,false,false,154,Wake Forest,ACC,1593,153,North Carolina,ACC,1427
401112098,2019,3,false,false,103,Boston College,ACC,1597,2305,Kansas,Big 12,1365
401114230,2019,3,true,false,248,Houston,American Athletic,1455,265,Washington State,Pac-12,1772
401112144,2019,3,false,false,277,West Virginia,Big 12,1609,152,NC State,ACC,1641
401110795,2019,3,false,false,2633,Tennessee,SEC,,236,Chattanooga,Southern,
401110788,2019,3,false,false,61,Georgia,SEC,1866,2032,Arkansas State,Sun Belt,1545
401117863,2019,3,false,false,2132,Cincinnati,American Athletic,1539,193,Miami (OH),Mid-American,1434
401110792,2019,3,false,false,344,Mississippi State,SEC,1798,2306,Kansas State,Big 12,1670
401112147,2019,3,false,false,356,Illinois,Big Ten,1367,2199,Eastern Michigan,Mid-American,1431
401112159,2019,3,false,true,84,Indiana,Big Ten,1500,194,Ohio State,Big Ten,1962
401112203,2019,3,false,false,218,Temple,American Athletic,1558,120,Maryland,Big Ten,1626
401112455,2019,3,false,false,259,Virginia Tech,ACC,,231,Furman,Southern,
401112259,2019,3,false,false,213,Penn State,Big Ten,1828,221,Pittsburgh,ACC,1561
401112452,2019,3,false,false,59,Georgia Tech,ACC,,2643,The Citadel,Southern,
401114185,2019,3,false,false,38,Colorado,Pac-12,1493,2005,Air Force,Mountain West,1499
401114257,2019,3,false,false,2050,Ball State,Mid-American,1204,2226,Florida Atlantic,Conference USA,1433
401121939,2019,3,false,false,324,Coastal Carolina,Sun Belt,,2450,Norfolk State,MEAC,
401114336,2019,3,false,false,87,Notre Dame,FBS Independents,1766,167,New Mexico,Mountain West,1282
401119263,2019,3,false,true,2117,Central Michigan,Mid-American,1126,2006,Akron,Mid-American,1157
401117865,2019,3,false,false,6,South Alabama,Sun Belt,1165,235,Memphis,American Athletic,1621
401117864,2019,3,false,true,2426,Navy,American Athletic,1406,151,East Carolina,American Athletic,1188
401112231,2019,3,false,false,135,Minnesota,Big Ten,1604,290,Georgia Southern,Sun Belt,1361
401112246,2019,3,false,false,77,Northwestern,Big Ten,1597,2439,UNLV,Mountain West,1233
401114219,2019,3,false,false,252,BYU,FBS Independents,1516,30,USC,Pac-12,1661
401114208,2019,3,false,false,2116,UCF,American Athletic,1835,24,Stanford,Pac-12,1583
401112124,2019,3,false,false,202,Tulsa,American Athletic,1381,197,Oklahoma State,Big 12,1634
401114261,2019,3,false,false,2636,UT San Antonio,Conference USA,1089,349,Army,FBS Independents,1726
401110794,2019,3,false,true,2579,South Carolina,SEC,1517,333,Alabama,SEC,2096
401112214,2019,3,false,false,127,Michigan State,Big Ten,1695,9,Arizona State,Pac-12,1610
401112086,2019,3,false,false,66,Iowa State,Big 12,1636,2294,Iowa,Big Ten,1842
401112453,2019,3,true,false,98,Western Kentucky,Conference USA,1378,97,Louisville,ACC,1232
401112454,2019,3,false,false,2390,Miami,ACC,,2065,Bethune-Cookman,MEAC,
401110786,2019,3,false,false,8,Arkansas,SEC,1339,36,Colorado State,Mountain West,1264
401110791,2019,3,false,false,145,Ole Miss,SEC,,2545,Southeastern Louisiana,Southland,
401114225,2019,3,false,false,254,Utah,Pac-12,,304,Idaho State,Big Sky,
401114201,2019,3,false,false,204,Oregon State,Pac-12,,13,Cal Poly,Big Sky,
401114176,2019,3,false,false,25,California,Pac-12,1533,249,North Texas,Conference USA,1425
401117504,2019,3,false,false,2751,Wyoming,Mountain West,,70,Idaho,Big Sky,
401114258,2019,3,false,false,189,Bowling Green,Mid-American,1095,2348,Louisiana Tech,Conference USA,1370
401114348,2019,3,false,false,2335,Liberty,FBS Independents,1243,2084,Buffalo,Mid-American,1426
401114255,2019,3,false,false,2429,Charlotte,Conference USA,1296,113,UMass,FBS Independents,1192
401117866,2019,3,false,false,58,South Florida,American Athletic,,2569,South Carolina State,MEAC,
401114260,2019,3,false,false,2653,Troy,Sun Belt,1540,2572,Southern Mississippi,Conference USA,1439
401114259,2019,3,false,false,276,Marshall,Conference USA,1511,195,Ohio,Mid-American,1687
401119264,2019,3,false,false,2711,Western Michigan,Mid-American,1265,2247,Georgia State,Sun Belt,1292
401117505,2019,3,false,false,2440,Nevada,Mountain West,,2692,Weber State,Big Sky,
401110789,2019,3,false,true,96,Kentucky,SEC,1668,57,Florida,SEC,1688
401110796,2019,3,false,false,245,Texas A&M,SEC,,2320,Lamar,Southland,
401117867,2019,3,false,false,2567,SMU,American Athletic,1485,326,Texas State,Sun Belt,1193
401112450,2019,3,false,false,2393,Middle Tennessee,Conference USA,1445,150,Duke,ACC,1467
401119265,2019,3,false,false,2649,Toledo,Mid-American,,93,Murray State,OVC,
401114256,2019,3,false,false,2229,Florida International,Conference USA,,160,New Hampshire,CAA,
401110787,2019,3,false,false,2,Auburn,SEC,1819,2309,Kent State,Mid-American,1152
401112130,2019,3,false,false,2509,Purdue,Big Ten,1545,2628,TCU,Big 12,1557
401112451,2019,3,false,true,258,Virginia,ACC,1636,52,Florida State,ACC,1449
401121940,2019,3,false,false,309,Louisiana,Sun Belt,,2640,Texas Southern,SWAC,
401112449,2019,3,false,true,183,Syracuse,ACC,1499,228,Clemson,ACC,2135
401110793,2019,3,false,false,142,Missouri,SEC,,2546,Southeast Missouri State,OVC,
401110790,2019,3,false,false,99,LSU,SEC,,2466,Northwestern State,Southland,
401114234,2019,3,false,false,264,Washington,Pac-12,1727,62,Hawai'i,Mountain West,1302
401112136,2019,3,true,false,242,Rice,Conference USA,1192,251,Texas,Big 12,1730
401112240,2019,3,false,false,158,Nebraska,Big Ten,1477,2459,Northern Illinois,Mid-American,1425
401117868,2019,3,false,false,2655,Tulane,American Athletic,,2623,Missouri State,MVFC,
401114339,2019,3,false,false,166,New Mexico State,FBS Independents,1054,21,San Diego State,Mountain West,1493
401112116,2019,3,false,false,26,UCLA,Pac-12,1413,201,Oklahoma,Big 12,1854
401117503,2019,3,false,false,68,Boise State,Mountain West,,2502,Portland State,Big Sky,
401112141,2019,3,false,false,12,Arizona,Pac-12,1446,2641,Texas Tech,Big 12,1610
401114194,2019,3,false,false,2483,Oregon,Pac-12,,149,Montana,Big Sky,
401117869,2019,4,false,true,2655,Tulane,American Athletic,1513,248,Houston,American Athletic,1468
401114262,2019,4,false,true,2348,Louisiana Tech,Conference USA,1414,2229,Florida International,Conference USA,1382
401117506,2019,4,false,true,68,Boise State,Mountain West,1694,2005,Air Force,Mountain West,1512
401114220,2019,4,false,true,30,USC,Pac-12,1658,254,Utah,Pac-12,1707
401112265,2019,4,false,false,164,Rutgers,Big Ten,1308,103,Boston College,ACC,1503
401110801,2019,4,false,false,145,Ole Miss,SEC,1496,25,California,Pac-12,1535
401114327,2019,4,false,false,349,Army,FBS Independents,,2415,Morgan State,MEAC,
401110799,2019,4,false,true,57,Florida,SEC,1702,2633,Tennessee,SEC,1376
401112462,2019,4,false,false,183,Syracuse,ACC,1475,2711,Western Michigan,Mid-American,1413
401110805,2019,4,false,true,238,Vanderbilt,SEC,1465,99,LSU,SEC,1861
401112224,2019,4,false,true,275,Wisconsin,Big Ten,1903,130,Michigan,Big Ten,1761
401110797,2019,4,false,false,333,Alabama,SEC,2098,2572,Southern Mississippi,Conference USA,1455
401112087,2019,4,false,false,66,Iowa State,Big 12,1644,2433,Louisiana Monroe,Sun Belt,1349
401112215,2019,4,false,true,77,Northwestern,Big Ten,1600,127,Michigan State,Big Ten,1685
401112160,2019,4,false,false,84,Indiana,Big Ten,1439,41,Connecticut,American Athletic,1067
401112464,2019,4,false,false,154,Wake Forest,ACC,,2210,Elon,CAA,
401114355,2019,4,false,false,113,UMass,FBS Independents,1108,324,Coastal Carolina,Sun Belt,1277
401119268,2019,4,false,false,195,Ohio,Mid-American,1684,309,Louisiana,Sun Belt,1418
401119269,2019,4,false,false,2006,Akron,Mid-American,1104,2653,Troy,Sun Belt,1524
401119267,2019,4,false,false,2199,Eastern Michigan,Mid-American,,2115,Central Connecticut,NEC,
401114265,2019,4,false,false,5,UAB,Conference USA,1528,6,South Alabama,Sun Belt,1118
401112457,2019,4,false,true,52,Florida State,ACC,1450,97,Louisville,ACC,1281
401112459,2019,4,false,false,153,North Carolina,ACC,1428,2026,Appalachian State,Sun Belt,1693
401110804,2019,4,false,true,245,Texas A&M,SEC,1772,2,Auburn,SEC,1850
401117509,2019,4,false,false,202,Tulsa,American Athletic,1360,2751,Wyoming,Mountain West,1505
401119266,2019,4,false,true,2309,Kent State,Mid-American,1121,189,Bowling Green,Mid-American,1051
401112131,2019,4,false,false,2628,TCU,Big 12,1609,2567,SMU,American Athletic,1531
401112461,2019,4,false,false,221,Pittsburgh,ACC,1566,2116,UCF,American Athletic,1852
401112253,2019,4,false,false,194,Ohio State,Big Ten,2023,193,Miami (OH),Mid-American,1392
401114235,2019,4,false,false,252,BYU,FBS Independents,1519,264,Washington,Pac-12,1764
401117870,2019,4,false,false,2084,Buffalo,Mid-American,1366,218,Temple,American Athletic,1560
401110802,2019,4,false,true,344,Mississippi State,SEC,1774,96,Kentucky,SEC,1654
401110803,2019,4,false,true,142,Missouri,SEC,1795,2579,South Carolina,SEC,1515
401112458,2019,4,false,false,2390,Miami,ACC,1603,2117,Central Michigan,Mid-American,1179
401112099,2019,4,false,true,2305,Kansas,Big 12,1459,277,West Virginia,Big 12,1649
401114340,2019,4,false,false,167,New Mexico,Mountain West,1191,166,New Mexico State,FBS Independents,1046
401114263,2019,4,false,false,2226,Florida Atlantic,Conference USA,,2681,Wagner,NEC,
401116697,2019,4,false,false,151,East Carolina,American Athletic,,2729,William & Mary,CAA,
401114349,2019,4,false,false,2335,Liberty,FBS Independents,,2261,Hampton,Big South,
401121942,2019,4,false,true,326,Texas State,Sun Belt,1147,2247,Georgia State,Sun Belt,1144
401112075,2019,4,false,false,242,Rice,Conference USA,1164,239,Baylor,Big 12,1569
401112463,2019,4,false,false,258,Virginia,ACC,1635,295,Old Dominion,Conference USA,1221
401121941,2019,4,false,false,2032,Arkansas State,Sun Belt,,79,Southern Illinois,MVFC,
401112460,2019,4,false,false,152,NC State,ACC,1601,2050,Ball State,Mid-American,1202
401114195,2019,4,false,true,24,Stanford,Pac-12,1566,2483,Oregon,Pac-12,1809
401114264,2019,4,false,true,249,North Texas,Conference USA,1423,2636,UT San Antonio,Conference USA,1105
401112456,2019,4,false,false,228,Clemson,ACC,2159,2429,Charlotte,Conference USA,1380
401112125,2019,4,false,true,251,Texas,Big 12,1758,197,Oklahoma State,Big 12,1655
401110798,2019,4,false,false,8,Arkansas,SEC,1381,23,San José State,Mountain West,1175
401112148,2019,4,false,true,356,Illinois,Big Ten,1366,158,Nebraska,Big Ten,1572
401114266,2019,4,false,false,2638,UTEP,Conference USA,1101,2440,Nevada,Mountain West,1248
401110800,2019,4,false,false,61,Georgia,SEC,1990,87,Notre Dame,FBS Independents,1857
401117510,2019,4,false,false,278,Fresno State,Mountain West,,16,Sacramento State,Big Sky,
401114155,2019,4,false,true,9,Arizona State,Pac-12,1620,38,Colorado,Pac-12,1480
401117507,2019,4,false,false,36,Colorado State,Mountain West,1222,2649,Toledo,Mid-American,1512
401114215,2019,4,false,true,265,Washington State,Pac-12,1759,26,UCLA,Pac-12,1370
401117508,2019,4,false,true,21,San Diego State,Mountain West,1501,328,Utah State,Mountain West,1728
401117511,2019,4,false,false,62,Hawai'i,Mountain West,,2110,Central Arkansas,Southland,
401117871,2019,5,false,true,235,Memphis,American Athletic,1668,2426,Navy,American Athletic,1466
401112465,2019,5,false,true,259,Virginia Tech,ACC,1519,150,Duke,ACC,1525
401112204,2019,5,false,true,120,Maryland,Big Ten,1624,213,Penn State,Big Ten,1823
401117512,2019,5,false,true,2005,Air Force,Mountain West,1506,23,San José State,Mountain West,1205
401114156,2019,5,false,true,25,California,Pac-12,1547,9,Arizona State,Pac-12,1607
401117213,2019,5,false,false,2649,Toledo,Mid-American,1503,252,BYU,FBS Independents,1478
401112193,2019,5,false,false,2294,Iowa,Big Ten,1834,2393,Middle Tennessee,Conference USA,1387
401112471,2019,5,false,false,183,Syracuse,ACC,,107,Holy Cross,Patriot,
401112100,2019,5,false,true,2628,TCU,Big 12,1600,2305,Kansas,Big 12,1463
401110807,2019,5,true,true,8,Arkansas,SEC,1351,245,Texas A&M,SEC,1763
401119270,2019,5,false,true,193,Miami (OH),Mid-American,1258,2084,Buffalo,Mid-American,1419
401119271,2019,5,false,true,2711,Western Michigan,Mid-American,1376,2117,Central Michigan,Mid-American,1190
401112225,2019,5,false,true,130,Michigan,Big Ten,1726,164,Rutgers,Big Ten,1294
401112247,2019,5,false,true,275,Wisconsin,Big Ten,1938,77,Northwestern,Big Ten,1556
401112117,2019,5,false,true,201,Oklahoma,Big 12,1897,2641,Texas Tech,Big 12,1567
401110811,2019,5,false,false,238,Vanderbilt,SEC,1434,2459,Northern Illinois,Mid-American,1330
401112470,2019,5,false,false,221,Pittsburgh,ACC,,48,Delaware,CAA,
401112466,2019,5,false,true,103,Boston College,ACC,1517,154,Wake Forest,ACC,1592
401114356,2019,5,false,false,113,UMass,FBS Independents,1032,2006,Akron,Mid-American,1076
401121943,2019,5,false,true,2026,Appalachian State,Sun Belt,1682,324,Coastal Carolina,Sun Belt,1353
401112161,2019,5,false,true,127,Michigan State,Big Ten,1729,84,Indiana,Big Ten,1491
401112469,2019,5,false,false,218,Temple,American Athletic,1507,59,Georgia Tech,ACC,1524
