id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
400763578,2015,13,false,true,130,Michigan,Big Ten,1846,194,Ohio State,Big Ten,2052
400603919,2015,13,false,false,2579,South Carolina,SEC,1561,228,Clemson,ACC,1972
400756996,2015,13,false,true,154,Wake Forest,ACC,1304,150,Duke,ACC,1532
400756995,2015,13,false,true,183,Syracuse,ACC,1369,103,Boston College,ACC,1470
400787480,2015,13,false,true,290,Georgia Southern,Sun Belt,1605,6,South Alabama,Sun Belt,1138
400787298,2015,13,false,true,2751,Wyoming,Mountain West,1107,2439,UNLV,Mountain West,1171
400787478,2015,13,false,true,2026,Appalachian State,Sun Belt,1656,309,Louisiana,Sun Belt,1278
400757089,2015,13,false,true,254,Utah,Pac-12,1763,38,Colorado,Pac-12,1355
400763663,2015,13,false,true,2636,UT San Antonio,Conference USA,1173,2393,Middle Tennessee,Conference USA,1491
400756997,2015,13,false,true,152,NC State,ACC,1666,153,North Carolina,ACC,1850
400763662,2015,13,false,true,242,Rice,Conference USA,1096,2429,Charlotte,Conference USA,986
400763660,2015,13,false,true,249,North Texas,Conference USA,1014,2638,UTEP,Conference USA,1070
400763580,2015,13,false,true,135,Minnesota,Big Ten,1585,275,Wisconsin,Big Ten,1793
400763577,2015,13,true,true,356,Illinois,Big Ten,1445,77,Northwestern,Big Ten,1527
400763579,2015,13,false,true,127,Michigan State,Big Ten,1865,213,Penn State,Big Ten,1674
400787297,2015,13,false,false,328,Utah State,Mountain West,1614,252,BYU,FBS Independents,1634
400603913,2015,13,false,true,2,Auburn,SEC,1682,333,Alabama,SEC,2098
400757088,2015,13,false,true,30,USC,Pac-12,1798,26,UCLA,Pac-12,1787
400603920,2015,13,false,true,2633,Tennessee,SEC,1750,238,Vanderbilt,SEC,1357
400787479,2015,13,false,true,166,New Mexico State,Sun Belt,951,2032,Arkansas State,Sun Belt,1502
400763465,2015,13,false,true,2305,Kansas,Big 12,941,2306,Kansas State,Big 12,1540
400787481,2015,13,false,true,70,Idaho,Sun Belt,1068,326,Texas State,Sun Belt,1080
400764921,2015,13,false,true,218,Temple,American Athletic,1647,41,Connecticut,American Athletic,1374
400603918,2015,13,false,true,344,Mississippi State,SEC,1811,145,Ole Miss,SEC,1846
400603914,2015,13,false,false,57,Florida,SEC,1863,52,Florida State,ACC,1872
400603917,2015,13,false,true,99,LSU,SEC,1750,245,Texas A&M,SEC,1709
400757090,2015,13,false,false,24,Stanford,Pac-12,1926,87,Notre Dame,FBS Independents,1796
400763466,2015,13,false,true,197,Oklahoma State,Big 12,1848,201,Oklahoma,Big 12,2085
400787294,2015,13,false,true,278,Fresno State,Mountain West,1070,36,Colorado State,Mountain West,1459
400757087,2015,13,false,true,25,California,Pac-12,1565,9,Arizona State,Pac-12,1668
400787292,2015,13,false,true,167,New Mexico,Mountain West,1289,2005,Air Force,Mountain West,1624
400787296,2015,13,false,true,21,San Diego State,Mountain West,1734,2440,Nevada,Mountain West,1390
400787295,2015,13,false,false,62,Hawai'i,Mountain West,948,2433,Louisiana Monroe,Sun Belt,947
400852680,2015,14,true,true,2459,Northern Illinois,Mid-American,1571,189,Bowling Green,Mid-American,1751
400852678,2015,14,false,true,248,Houston,American Athletic,1886,218,Temple,American Athletic,1677
400763468,2015,14,false,true,239,Baylor,Big 12,2035,251,Texas,Big 12,1472
400852672,2015,14,false,true,98,Western Kentucky,Conference USA,1844,2572,Southern Mississippi,Conference USA,1719
400787484,2015,14,false,true,290,Georgia Southern,Sun Belt,1655,2247,Georgia State,Sun Belt,1233
400787483,2015,14,false,true,2032,Arkansas State,Sun Belt,1507,326,Texas State,Sun Belt,1070
400787486,2015,14,false,true,2433,Louisiana Monroe,Sun Belt,946,166,New Mexico State,Sun Belt,946
400852681,2015,14,true,true,333,Alabama,SEC,2097,57,Florida,SEC,1797
400763469,2015,14,false,true,2306,Kansas State,Big 12,1557,277,West Virginia,Big 12,1774
400787485,2015,14,false,true,309,Louisiana,Sun Belt,1265,2653,Troy,Sun Belt,1245
400787482,2015,14,false,true,6,South Alabama,Sun Belt,1088,2026,Appalachian State,Sun Belt,1669
400852675,2015,14,false,true,21,San Diego State,Mountain West,1741,2005,Air Force,Mountain West,1572
400852677,2015,14,true,true,24,Stanford,Pac-12,1925,30,USC,Pac-12,1840
400852676,2015,14,true,true,228,Clemson,ACC,1954,153,North Carolina,ACC,1857
400852682,2015,14,true,true,2294,Iowa,Big Ten,1751,127,Michigan State,Big Ten,1952
400760500,2015,15,true,false,2426,Navy,American Athletic,1723,349,Army,FBS Independents,1206
