season,seasonType,week,poll,rank,school,points
2021,regular,7,Coaches Poll,4,Cincinnati,1418
2021,regular,7,Coaches Poll,5,Alabama,1363
2021,regular,7,Coaches Poll,6,Ohio State,1254
2021,regular,7,Coaches Poll,7,Michigan,1237
2021,regular,7,Coaches Poll,8,Penn State,1124
2021,regular,7,Coaches Poll,9,Michigan State,1064
2021,regular,7,Coaches Poll,10,Oregon,1004
2021,regular,7,Coaches Poll,11,Kentucky,994
2021,regular,7,Coaches Poll,12,Oklahoma State,910
2021,regular,7,Coaches Poll,13,Notre Dame,817
2021,regular,7,Coaches Poll,14,Ole Miss,741
2021,regular,7,Coaches Poll,15,Coastal Carolina,708
2021,regular,7,Coaches Poll,16,Wake Forest,580
2021,regular,7,Coaches Poll,17,Florida,543
2021,regular,7,Coaches Poll,18,Texas A&M,396
2021,regular,7,Coaches Poll,19,Arkansas,386
2021,regular,7,Coaches Poll,20,BYU,342
2021,regular,7,Coaches Poll,21,NC State,321
2021,regular,7,Coaches Poll,22,Arizona State,294
2021,regular,7,Coaches Poll,23,SMU,269
2021,regular,7,Coaches Poll,24,San Diego State,156
2021,regular,7,Coaches Poll,25,Clemson,155
2021,regular,7,AP Top 25,1,Georgia,1550
2021,regular,7,AP Top 25,2,Iowa,1476
2021,regular,7,AP Top 25,3,Cincinnati,1407
2021,regular,7,AP Top 25,4,Oklahoma,1336
2021,regular,7,AP Top 25,5,Alabama,1286
2021,regular,7,AP Top 25,6,Ohio State,1157
2021,regular,7,AP Top 25,7,Penn State,1147
2021,regular,7,AP Top 25,8,Michigan,1139
2021,regular,7,AP Top 25,9,Oregon,1057
2021,regular,7,AP Top 25,10,Michigan State,992
2021,regular,7,AP Top 25,11,Kentucky,918
2021,regular,7,AP Top 25,12,Oklahoma State,830
2021,regular,7,AP Top 25,13,Ole Miss,779
2021,regular,7,AP Top 25,14,Notre Dame,732
2021,regular,7,AP Top 25,15,Coastal Carolina,712
2021,regular,7,AP Top 25,16,Wake Forest,526
2021,regular,7,AP Top 25,17,Arkansas,470
2021,regular,7,AP Top 25,18,Arizona State,428
2021,regular,7,AP Top 25,19,BYU,421
2021,regular,7,AP Top 25,20,Florida,397
2021,regular,7,AP Top 25,21,Texas A&M,348
2021,regular,7,AP Top 25,22,NC State,265
2021,regular,7,AP Top 25,23,SMU,225
2021,regular,7,AP Top 25,24,San Diego State,176
2021,regular,7,AP Top 25,25,Texas,108
2021,regular,7,FCS Coaches Poll,1,Sam Houston State,698
2021,regular,7,FCS Coaches Poll,2,Eastern Washington,664
2021,regular,7,FCS Coaches Poll,3,North Dakota State,639
2021,regular,7,FCS Coaches Poll,4,Southern Illinois,588
2021,regular,7,FCS Coaches Poll,5,Villanova,566
2021,regular,7,FCS Coaches Poll,6,Montana,562
2021,regular,7,FCS Coaches Poll,7,James Madison,508
2021,regular,7,FCS Coaches Poll,8,South Dakota State,483
2021,regular,7,FCS Coaches Poll,9,Montana State,475
2021,regular,7,FCS Coaches Poll,10,East Tennessee State,467
2021,regular,7,FCS Coaches Poll,11,Southeastern Louisiana,413
2021,regular,7,FCS Coaches Poll,12,UC Davis,346
2021,regular,7,FCS Coaches Poll,13,Kennesaw State,336
2021,regular,7,FCS Coaches Poll,14,Rhode Island,334
2021,regular,7,FCS Coaches Poll,15,Delaware,261
2021,regular,7,FCS Coaches Poll,16,UT Martin,253
2021,regular,7,FCS Coaches Poll,17,Northern Iowa,244
2021,regular,7,FCS Coaches Poll,18,Weber State,207
2021,regular,7,FCS Coaches Poll,19,Harvard,142
2021,regular,7,FCS Coaches Poll,20,Princeton,125
2021,regular,7,FCS Coaches Poll,21,South Dakota,104
2021,regular,7,FCS Coaches Poll,22,Jacksonville State,102
2021,regular,7,FCS Coaches Poll,23,Missouri State,95
2021,regular,7,FCS Coaches Poll,24,North Dakota,94
2021,regular,7,FCS Coaches Poll,25,Jackson State,73
2021,regular,8,Coaches Poll,1,Georgia,1625
2021,regular,8,Coaches Poll,2,Oklahoma,1508
2021,regular,8,Coaches Poll,3,Cincinnati,1467
2021,regular,8,Coaches Poll,4,Alabama,1446
2021,regular,8,Coaches Poll,5,Ohio State,1305
2021,regular,8,Coaches Poll,6,Michigan,1299
2021,regular,8,Coaches Poll,7,Michigan State,1158
2021,regular,8,Coaches Poll,8,Penn State,1134
2021,regular,8,Coaches Poll,9,Oklahoma State,1093
2021,regular,8,Coaches Poll,10,Oregon,1048
2021,regular,8,Coaches Poll,11,Iowa,1031
2021,regular,8,Coaches Poll,12,Ole Miss,826
2021,regular,8,Coaches Poll,13,Notre Dame,816
2021,regular,8,Coaches Poll,14,Kentucky,763
2021,regular,8,Coaches Poll,15,Wake Forest,696
2021,regular,8,Coaches Poll,16,Coastal Carolina,675
2021,regular,8,Coaches Poll,17,Texas A&M,580
2021,regular,8,Coaches Poll,18,NC State,528
2021,regular,8,Coaches Poll,19,SMU,399
2021,regular,8,Coaches Poll,20,Baylor,369
2021,regular,8,Coaches Poll,21,San Diego State,334
2021,regular,8,Coaches Poll,22,Auburn,315
2021,regular,8,Coaches Poll,23,Pittsburgh,192
2021,regular,8,Coaches Poll,24,Clemson,146
2021,regular,8,Coaches Poll,25,UT San Antonio,96
2021,regular,8,AP Top 25,1,Georgia,1575
2021,regular,8,AP Top 25,2,Cincinnati,1483
2021,regular,8,AP Top 25,3,Oklahoma,1434
2021,regular,8,AP Top 25,4,Alabama,1393
2021,regular,8,AP Top 25,5,Ohio State,1252
2021,regular,8,AP Top 25,6,Michigan,1214
2021,regular,8,AP Top 25,7,Penn State,1116
2021,regular,8,AP Top 25,8,Oklahoma State,1082
2021,regular,8,AP Top 25,9,Michigan State,1076
2021,regular,8,AP Top 25,10,Oregon,1054
2021,regular,8,AP Top 25,11,Iowa,1048
2021,regular,8,AP Top 25,12,Ole Miss,879
2021,regular,8,AP Top 25,13,Notre Dame,763
2021,regular,8,AP Top 25,14,Coastal Carolina,736
2021,regular,8,AP Top 25,15,Kentucky,723
2021,regular,8,AP Top 25,16,Wake Forest,629
2021,regular,8,AP Top 25,17,Texas A&M,536
2021,regular,8,AP Top 25,18,NC State,485
2021,regular,8,AP Top 25,19,Auburn,397
2021,regular,8,AP Top 25,20,Baylor,378
2021,regular,8,AP Top 25,21,SMU,358
2021,regular,8,AP Top 25,22,San Diego State,284
2021,regular,8,AP Top 25,23,Pittsburgh,177
2021,regular,8,AP Top 25,24,UT San Antonio,104
2021,regular,8,AP Top 25,25,Purdue,68
2021,regular,8,FCS Coaches Poll,1,Sam Houston State,674
2021,regular,8,FCS Coaches Poll,2,Eastern Washington,670
2021,regular,8,FCS Coaches Poll,3,North Dakota State,646
2021,regular,8,FCS Coaches Poll,4,Southern Illinois,605
2021,regular,8,FCS Coaches Poll,5,Villanova,581
2021,regular,8,FCS Coaches Poll,6,James Madison,561
2021,regular,8,FCS Coaches Poll,7,South Dakota State,543
2021,regular,8,FCS Coaches Poll,8,Montana State,509
2021,regular,8,FCS Coaches Poll,9,Southeastern Louisiana,453
2021,regular,8,FCS Coaches Poll,10,UC Davis,419
2021,regular,8,FCS Coaches Poll,11,Kennesaw State,409
2021,regular,8,FCS Coaches Poll,12,Montana,376
2021,regular,8,FCS Coaches Poll,13,UT Martin,347
2021,regular,8,FCS Coaches Poll,14,East Tennessee State,312
2021,regular,8,FCS Coaches Poll,15,South Dakota,268
2021,regular,8,FCS Coaches Poll,16,Harvard,246
2021,regular,8,FCS Coaches Poll,17,Princeton,193
2021,regular,8,FCS Coaches Poll,18,Missouri State,184
2021,regular,8,FCS Coaches Poll,19,Rhode Island,169
2021,regular,8,FCS Coaches Poll,20,Jackson State,151
2021,regular,8,FCS Coaches Poll,21,Jacksonville State,111
2021,regular,8,FCS Coaches Poll,22,Eastern Kentucky,93
2021,regular,8,FCS Coaches Poll,23,VMI,89
2021,regular,8,FCS Coaches Poll,24,Northern Iowa,85
2021,regular,8,FCS Coaches Poll,25,Delaware,71
2021,regular,9,Coaches Poll,1,Georgia,1600
2021,regular,9,Coaches Poll,2,Cincinnati,1469
2021,regular,9,Coaches Poll,3,Alabama,1439
2021,regular,9,Coaches Poll,4,Oklahoma,1430
2021,regular,9,Coaches Poll,5,Ohio State,1338
2021,regular,9,Coaches Poll,6,Michigan,1313
2021,regular,9,Coaches Poll,7,Michigan State,1208
2021,regular,9,Coaches Poll,8,Oregon,1139
2021,regular,9,Coaches Poll,9,Ole Miss,1019
2021,regular,9,Coaches Poll,10,Iowa,1008
2021,regular,9,Coaches Poll,11,Notre Dame,950
2021,regular,9,Coaches Poll,12,Kentucky,857
2021,regular,9,Coaches Poll,13,Wake Forest,838
2021,regular,9,Coaches Poll,14,Texas A&M,736
2021,regular,9,Coaches Poll,15,Oklahoma State,684
2021,regular,9,Coaches Poll,16,SMU,535
2021,regular,9,Coaches Poll,17,Penn State,517
2021,regular,9,Coaches Poll,18,Baylor,509
2021,regular,9,Coaches Poll,19,Pittsburgh,487
2021,regular,9,Coaches Poll,20,San Diego State,431
2021,regular,9,Coaches Poll,21,Auburn,418
2021,regular,9,Coaches Poll,22,UT San Antonio,219
2021,regular,9,Coaches Poll,23,Iowa State,190
2021,regular,9,Coaches Poll,24,Coastal Carolina,134
2021,regular,9,Coaches Poll,25,NC State,73
2021,regular,9,AP Top 25,1,Georgia,1575
2021,regular,9,AP Top 25,2,Cincinnati,1477
2021,regular,9,AP Top 25,3,Alabama,1417
2021,regular,9,AP Top 25,4,Oklahoma,1383
2021,regular,9,AP Top 25,5,Ohio State,1311
2021,regular,9,AP Top 25,6,Michigan,1270
2021,regular,9,AP Top 25,7,Oregon,1165
2021,regular,9,AP Top 25,8,Michigan State,1160
2021,regular,9,AP Top 25,9,Iowa,1035
2021,regular,9,AP Top 25,10,Ole Miss,1034
2021,regular,9,AP Top 25,11,Notre Dame,922
2021,regular,9,AP Top 25,12,Kentucky,849
2021,regular,9,AP Top 25,13,Wake Forest,801
2021,regular,9,AP Top 25,14,Texas A&M,700
2021,regular,9,AP Top 25,15,Oklahoma State,682
2021,regular,9,AP Top 25,16,Baylor,513
2021,regular,9,AP Top 25,17,Pittsburgh,510
2021,regular,9,AP Top 25,18,Auburn,481
2021,regular,9,AP Top 25,19,SMU,473
2021,regular,9,AP Top 25,20,Penn State,471
2021,regular,9,AP Top 25,21,San Diego State,390
2021,regular,9,AP Top 25,22,Iowa State,298
2021,regular,9,AP Top 25,23,UT San Antonio,235
2021,regular,9,AP Top 25,24,Coastal Carolina,132
2021,regular,9,AP Top 25,25,BYU,44
2021,regular,9,FCS Coaches Poll,1,Sam Houston State,675
2021,regular,9,FCS Coaches Poll,2,North Dakota State,642
2021,regular,9,FCS Coaches Poll,3,Southern Illinois,603
2021,regular,9,FCS Coaches Poll,4,Villanova,599
2021,regular,9,FCS Coaches Poll,5,James Madison,567
2021,regular,9,FCS Coaches Poll,6,Montana State,511
2021,regular,9,FCS Coaches Poll,7,Eastern Washington,493
2021,regular,9,FCS Coaches Poll,8,Southeastern Louisiana,489
2021,regular,9,FCS Coaches Poll,9,UC Davis,445
2021,regular,9,FCS Coaches Poll,10,Kennesaw State,433
2021,regular,9,FCS Coaches Poll,11,Montana,359
2021,regular,9,FCS Coaches Poll,12,UT Martin,357
2021,regular,9,FCS Coaches Poll,13,South Dakota State,336
2021,regular,9,FCS Coaches Poll,14,East Tennessee State,329
2021,regular,9,FCS Coaches Poll,15,Princeton,270
2021,regular,9,FCS Coaches Poll,16,Jackson State,234
2021,regular,9,FCS Coaches Poll,17,Northern Iowa,207
2021,regular,9,FCS Coaches Poll,18,VMI,183
2021,regular,9,FCS Coaches Poll,19,Eastern Kentucky,175
2021,regular,9,FCS Coaches Poll,20,Missouri State,148
2021,regular,9,FCS Coaches Poll,21,Harvard,134
2021,regular,9,FCS Coaches Poll,22,South Dakota,121
2021,regular,9,FCS Coaches Poll,23,Sacramento State,66
2021,regular,9,FCS Coaches Poll,23,Weber State,66
2021,regular,9,FCS Coaches Poll,25,Rhode Island,59
2021,regular,10,Coaches Poll,1,Georgia,1600
2021,regular,10,Coaches Poll,2,Cincinnati,1460
2021,regular,10,Coaches Poll,3,Alabama,1453
2021,regular,10,Coaches Poll,4,Oklahoma,1423
2021,regular,10,Coaches Poll,5,Ohio State,1336
2021,regular,10,Coaches Poll,6,Michigan State,1325
2021,regular,10,Coaches Poll,7,Oregon,1198
2021,regular,10,Coaches Poll,8,Notre Dame,1095
2021,regular,10,Coaches Poll,9,Wake Forest,1051
2021,regular,10,Coaches Poll,10,Michigan,1050
2021,regular,10,Coaches Poll,11,Oklahoma State,922
2021,regular,10,Coaches Poll,12,Texas A&M,910
2021,regular,10,Coaches Poll,13,Baylor,815
2021,regular,10,Coaches Poll,14,Auburn,802
2021,regular,10,Coaches Poll,15,Ole Miss,680
2021,regular,10,Coaches Poll,16,Iowa,512
2021,regular,10,Coaches Poll,17,Kentucky,497
2021,regular,10,Coaches Poll,18,UT San Antonio,401
2021,regular,10,Coaches Poll,19,Houston,349
2021,regular,10,Coaches Poll,20,BYU,310
2021,regular,10,Coaches Poll,21,Coastal Carolina,301
2021,regular,10,Coaches Poll,22,NC State,265
2021,regular,10,Coaches Poll,23,Penn State,215
2021,regular,10,Coaches Poll,24,SMU,192
2021,regular,10,Coaches Poll,25,Pittsburgh,162
2021,regular,10,AP Top 25,1,Georgia,1575
2021,regular,10,AP Top 25,2,Cincinnati,1455
2021,regular,10,AP Top 25,3,Alabama,1413
2021,regular,10,AP Top 25,4,Oklahoma,1382
2021,regular,10,AP Top 25,5,Michigan State,1340
2021,regular,10,AP Top 25,6,Ohio State,1296
2021,regular,10,AP Top 25,7,Oregon,1233
2021,regular,10,AP Top 25,8,Notre Dame,1067
2021,regular,10,AP Top 25,9,Michigan,1048
2021,regular,10,AP Top 25,10,Wake Forest,1025
2021,regular,10,AP Top 25,11,Oklahoma State,915
2021,regular,10,AP Top 25,12,Auburn,853
2021,regular,10,AP Top 25,13,Texas A&M,847
2021,regular,10,AP Top 25,14,Baylor,833
2021,regular,10,AP Top 25,15,Ole Miss,678
2021,regular,10,AP Top 25,16,UT San Antonio,460
2021,regular,10,AP Top 25,17,BYU,450
2021,regular,10,AP Top 25,18,Kentucky,409
2021,regular,10,AP Top 25,19,Iowa,342
2021,regular,10,AP Top 25,20,Houston,338
2021,regular,10,AP Top 25,21,Coastal Carolina,237
2021,regular,10,AP Top 25,22,Penn State,182
2021,regular,10,AP Top 25,23,SMU,176
2021,regular,10,AP Top 25,24,Louisiana,161
2021,regular,10,AP Top 25,25,Fresno State,151
2021,regular,10,FCS Coaches Poll,1,Sam Houston State,675
2021,regular,10,FCS Coaches Poll,2,North Dakota State,644
2021,regular,10,FCS Coaches Poll,3,James Madison,621
2021,regular,10,FCS Coaches Poll,4,Montana State,579
2021,regular,10,FCS Coaches Poll,5,Eastern Washington,566
2021,regular,10,FCS Coaches Poll,6,Southeastern Louisiana,537
2021,regular,10,FCS Coaches Poll,7,UC Davis,479
2021,regular,10,FCS Coaches Poll,8,Kennesaw State,464
2021,regular,10,FCS Coaches Poll,9,Southern Illinois,420
2021,regular,10,FCS Coaches Poll,10,Montana,413
2021,regular,10,FCS Coaches Poll,11,UT Martin,384
2021,regular,10,FCS Coaches Poll,12,South Dakota State,369
2021,regular,10,FCS Coaches Poll,13,Villanova,352
2021,regular,10,FCS Coaches Poll,14,East Tennessee State,325
2021,regular,10,FCS Coaches Poll,15,Northern Iowa,303
2021,regular,10,FCS Coaches Poll,16,Princeton,257
2021,regular,10,FCS Coaches Poll,17,Jackson State,221
2021,regular,10,FCS Coaches Poll,18,VMI,213
2021,regular,10,FCS Coaches Poll,19,Eastern Kentucky,193
2021,regular,10,FCS Coaches Poll,20,Missouri State,184
2021,regular,10,FCS Coaches Poll,21,South Dakota,108
2021,regular,10,FCS Coaches Poll,22,Sacramento State,89
2021,regular,10,FCS Coaches Poll,23,William & Mary,83
2021,regular,10,FCS Coaches Poll,24,Weber State,80
2021,regular,10,FCS Coaches Poll,25,Chattanooga,44
2021,regular,10,Playoff Committee Rankings,1,Georgia,0
2021,regular,10,Playoff Committee Rankings,2,Alabama,0
2021,regular,10,Playoff Committee Rankings,3,Michigan State,0
2021,regular,10,Playoff Committee Rankings,4,Oregon,0
2021,regular,10,Playoff Committee Rankings,5,Ohio State,0
2021,regular,10,Playoff Committee Rankings,6,Cincinnati,0
2021,regular,10,Playoff Committee Rankings,7,Michigan,0
2021,regular,10,Playoff Committee Rankings,8,Oklahoma,0
2021,regular,10,Playoff Committee Rankings,9,Wake Forest,0
2021,regular,10,Playoff Committee Rankings,10,Notre Dame,0
2021,regular,10,Playoff Committee Rankings,11,Oklahoma State,0
2021,regular,10,Playoff Committee Rankings,12,Baylor,0
2021,regular,10,Playoff Committee Rankings,13,Auburn,0
2021,regular,10,Playoff Committee Rankings,14,Texas A&M,0
2021,regular,10,Playoff Committee Rankings,15,BYU,0
2021,regular,10,Playoff Committee Rankings,16,Ole Miss,0
2021,regular,10,Playoff Committee Rankings,17,Mississippi State,0
2021,regular,10,Playoff Committee Rankings,18,Kentucky,0
2021,regular,10,Playoff Committee Rankings,19,NC State,0
2021,regular,10,Playoff Committee Rankings,20,Minnesota,0
2021,regular,10,Playoff Committee Rankings,21,Wisconsin,0
2021,regular,10,Playoff Committee Rankings,22,Iowa,0
2021,regular,10,Playoff Committee Rankings,23,Fresno State,0
2021,regular,10,Playoff Committee Rankings,24,San Diego State,0
2021,regular,10,Playoff Committee Rankings,25,Pittsburgh,0
2021,regular,11,Coaches Poll,1,Georgia,1600
2021,regular,11,Coaches Poll,2,Alabama,1483
2021,regular,11,Coaches Poll,3,Cincinnati,1430
2021,regular,11,Coaches Poll,4,Oklahoma,1423
2021,regular,11,Coaches Poll,5,Ohio State,1356
2021,regular,11,Coaches Poll,6,Oregon,1291
2021,regular,11,Coaches Poll,7,Notre Dame,1182
2021,regular,11,Coaches Poll,8,Michigan,1099
2021,regular,11,Coaches Poll,9,Michigan State,1074
2021,regular,11,Coaches Poll,10,Oklahoma State,1045
2021,regular,11,Coaches Poll,11,Texas A&M,1023
2021,regular,11,Coaches Poll,12,Ole Miss,862
2021,regular,11,Coaches Poll,13,Wake Forest,769
2021,regular,11,Coaches Poll,14,Iowa,636
2021,regular,11,Coaches Poll,15,BYU,552
2021,regular,11,Coaches Poll,16,UT San Antonio,525
2021,regular,11,Coaches Poll,17,Houston,472
2021,regular,11,Coaches Poll,18,Baylor,449
2021,regular,11,Coaches Poll,19,NC State,445
2021,regular,11,Coaches Poll,20,Auburn,382
2021,regular,11,Coaches Poll,21,Coastal Carolina,335
2021,regular,11,Coaches Poll,22,Pittsburgh,293
2021,regular,11,Coaches Poll,23,Penn State,249
2021,regular,11,Coaches Poll,24,Wisconsin,177
2021,regular,11,Coaches Poll,25,Louisiana,164
2021,regular,11,AP Top 25,1,Georgia,1575
2021,regular,11,AP Top 25,2,Cincinnati,1440
2021,regular,11,AP Top 25,3,Alabama,1436
2021,regular,11,AP Top 25,4,Oklahoma,1406
2021,regular,11,AP Top 25,5,Oregon,1319
2021,regular,11,AP Top 25,6,Ohio State,1293
2021,regular,11,AP Top 25,7,Notre Dame,1139
2021,regular,11,AP Top 25,8,Michigan State,1096
2021,regular,11,AP Top 25,9,Michigan,1072
2021,regular,11,AP Top 25,10,Oklahoma State,1038
2021,regular,11,AP Top 25,11,Texas A&M,1006
2021,regular,11,AP Top 25,12,Ole Miss,837
2021,regular,11,AP Top 25,13,Wake Forest,763
2021,regular,11,AP Top 25,14,BYU,636
2021,regular,11,AP Top 25,15,UT San Antonio,606
2021,regular,11,AP Top 25,16,Auburn,478
2021,regular,11,AP Top 25,17,Houston,467
2021,regular,11,AP Top 25,18,Baylor,464
2021,regular,11,AP Top 25,19,Iowa,437
2021,regular,11,AP Top 25,20,Wisconsin,286
2021,regular,11,AP Top 25,21,NC State,268
2021,regular,11,AP Top 25,22,Coastal Carolina,264
2021,regular,11,AP Top 25,23,Penn State,245
2021,regular,11,AP Top 25,24,Louisiana,208
2021,regular,11,AP Top 25,25,Pittsburgh,194
2021,regular,11,FCS Coaches Poll,1,Sam Houston State,700
2021,regular,11,FCS Coaches Poll,2,James Madison,668
2021,regular,11,FCS Coaches Poll,3,Montana State,631
2021,regular,11,FCS Coaches Poll,4,UC Davis,561
2021,regular,11,FCS Coaches Poll,5,Kennesaw State,539
2021,regular,11,FCS Coaches Poll,6,North Dakota State,532
2021,regular,11,FCS Coaches Poll,7,South Dakota State,525
2021,regular,11,FCS Coaches Poll,8,Eastern Washington,498
2021,regular,11,FCS Coaches Poll,9,Montana,489
2021,regular,11,FCS Coaches Poll,10,UT Martin,464
2021,regular,11,FCS Coaches Poll,11,Villanova,435
2021,regular,11,FCS Coaches Poll,12,East Tennessee State,391
2021,regular,11,FCS Coaches Poll,13,Southeastern Louisiana,373
2021,regular,11,FCS Coaches Poll,14,Missouri State,333
2021,regular,11,FCS Coaches Poll,15,Jackson State,272
2021,regular,11,FCS Coaches Poll,16,Southern Illinois,258
2021,regular,11,FCS Coaches Poll,17,South Dakota,247
2021,regular,11,FCS Coaches Poll,18,Sacramento State,217
2021,regular,11,FCS Coaches Poll,19,Chattanooga,147
2021,regular,11,FCS Coaches Poll,20,VMI,112
2021,regular,11,FCS Coaches Poll,21,Incarnate Word,105
2021,regular,11,FCS Coaches Poll,22,Princeton,88
2021,regular,11,FCS Coaches Poll,23,Dartmouth,77
2021,regular,11,FCS Coaches Poll,24,Northern Iowa,69
2021,regular,11,FCS Coaches Poll,25,Eastern Kentucky,51
2021,regular,11,Playoff Committee Rankings,1,Georgia,0
2021,regular,11,Playoff Committee Rankings,2,Alabama,0
2021,regular,11,Playoff Committee Rankings,3,Oregon,0
2021,regular,11,Playoff Committee Rankings,4,Ohio State,0
2021,regular,11,Playoff Committee Rankings,5,Cincinnati,0
2021,regular,11,Playoff Committee Rankings,6,Michigan,0
2021,regular,11,Playoff Committee Rankings,7,Michigan State,0
2021,regular,11,Playoff Committee Rankings,8,Oklahoma,0
2021,regular,11,Playoff Committee Rankings,9,Notre Dame,0
2021,regular,11,Playoff Committee Rankings,10,Oklahoma State,0
2021,regular,11,Playoff Committee Rankings,11,Texas A&M,0
2021,regular,11,Playoff Committee Rankings,12,Wake Forest,0
2021,regular,11,Playoff Committee Rankings,13,Baylor,0
2021,regular,11,Playoff Committee Rankings,14,BYU,0
2021,regular,11,Playoff Committee Rankings,15,Ole Miss,0
2021,regular,11,Playoff Committee Rankings,16,NC State,0
2021,regular,11,Playoff Committee Rankings,17,Auburn,0
2021,regular,11,Playoff Committee Rankings,18,Wisconsin,0
2021,regular,11,Playoff Committee Rankings,19,Purdue,0
2021,regular,11,Playoff Committee Rankings,20,Iowa,0
2021,regular,11,Playoff Committee Rankings,21,Pittsburgh,0
2021,regular,11,Playoff Committee Rankings,22,San Diego State,0
2021,regular,11,Playoff Committee Rankings,23,UT San Antonio,0
2021,regular,11,Playoff Committee Rankings,24,Utah,0
2021,regular,11,Playoff Committee Rankings,25,Arkansas,0
2021,regular,12,Coaches Poll,1,Georgia,1550
2021,regular,12,Coaches Poll,2,Alabama,1464
2021,regular,12,Coaches Poll,3,Cincinnati,1401
2021,regular,12,Coaches Poll,4,Ohio State,1363
2021,regular,12,Coaches Poll,5,Oregon,1320
2021,regular,12,Coaches Poll,6,Notre Dame,1181
2021,regular,12,Coaches Poll,7,Michigan,1153
2021,regular,12,Coaches Poll,8,Michigan State,1139
2021,regular,12,Coaches Poll,9,Oklahoma State,1102
2021,regular,12,Coaches Poll,10,Ole Miss,948
2021,regular,12,Coaches Poll,11,Oklahoma,878
2021,regular,12,Coaches Poll,12,Wake Forest,847
2021,regular,12,Coaches Poll,13,Baylor,826
2021,regular,12,Coaches Poll,14,Iowa,637
2021,regular,12,Coaches Poll,15,BYU,605
2021,regular,12,Coaches Poll,16,Texas A&M,560
2021,regular,12,Coaches Poll,17,Houston,541
2021,regular,12,Coaches Poll,18,UT San Antonio,528
2021,regular,12,Coaches Poll,19,Pittsburgh,446
2021,regular,12,Coaches Poll,20,Wisconsin,407
2021,regular,12,Coaches Poll,21,Louisiana,239
2021,regular,12,Coaches Poll,22,Arkansas,212
2021,regular,12,Coaches Poll,23,San Diego State,210
2021,regular,12,Coaches Poll,24,NC State,138
2021,regular,12,Coaches Poll,25,Utah,133
2021,regular,12,AP Top 25,1,Georgia,1550
2021,regular,12,AP Top 25,2,Alabama,1449
2021,regular,12,AP Top 25,3,Cincinnati,1420
2021,regular,12,AP Top 25,4,Oregon,1353
2021,regular,12,AP Top 25,5,Ohio State,1341
2021,regular,12,AP Top 25,6,Notre Dame,1175
2021,regular,12,AP Top 25,7,Michigan State,1161
2021,regular,12,AP Top 25,8,Michigan,1134
2021,regular,12,AP Top 25,9,Oklahoma State,1106
2021,regular,12,AP Top 25,10,Ole Miss,943
2021,regular,12,AP Top 25,11,Baylor,882
2021,regular,12,AP Top 25,12,Oklahoma,870
2021,regular,12,AP Top 25,13,Wake Forest,851
2021,regular,12,AP Top 25,14,BYU,671
2021,regular,12,AP Top 25,15,UT San Antonio,591
2021,regular,12,AP Top 25,16,Texas A&M,583
2021,regular,12,AP Top 25,17,Houston,509
2021,regular,12,AP Top 25,18,Iowa,491
2021,regular,12,AP Top 25,19,Wisconsin,467
2021,regular,12,AP Top 25,20,Pittsburgh,358
2021,regular,12,AP Top 25,21,Arkansas,277
2021,regular,12,AP Top 25,22,Louisiana,261
2021,regular,12,AP Top 25,23,San Diego State,239
2021,regular,12,AP Top 25,24,Utah,141
2021,regular,12,AP Top 25,25,NC State,95
2021,regular,12,FCS Coaches Poll,1,Sam Houston State,698
2021,regular,12,FCS Coaches Poll,2,James Madison,665
2021,regular,12,FCS Coaches Poll,3,Montana State,644
2021,regular,12,FCS Coaches Poll,4,North Dakota State,575
2021,regular,12,FCS Coaches Poll,5,Kennesaw State,563
2021,regular,12,FCS Coaches Poll,6,Eastern Washington,559
2021,regular,12,FCS Coaches Poll,7,Montana,510
2021,regular,12,FCS Coaches Poll,8,UT Martin,486
2021,regular,12,FCS Coaches Poll,9,Villanova,465
2021,regular,12,FCS Coaches Poll,10,East Tennessee State,444
2021,regular,12,FCS Coaches Poll,11,UC Davis,413
2021,regular,12,FCS Coaches Poll,12,Southeastern Louisiana,381
2021,regular,12,FCS Coaches Poll,13,South Dakota State,352
2021,regular,12,FCS Coaches Poll,14,Missouri State,326
2021,regular,12,FCS Coaches Poll,15,Southern Illinois,294
2021,regular,12,FCS Coaches Poll,16,South Dakota,278
2021,regular,12,FCS Coaches Poll,17,Jackson State,277
2021,regular,12,FCS Coaches Poll,18,Sacramento State,246
2021,regular,12,FCS Coaches Poll,19,Incarnate Word,187
2021,regular,12,FCS Coaches Poll,20,Princeton,147
2021,regular,12,FCS Coaches Poll,21,Dartmouth,136
2021,regular,12,FCS Coaches Poll,22,Stephen F. Austin,99
2021,regular,12,FCS Coaches Poll,23,Mercer,88
2021,regular,12,FCS Coaches Poll,24,Monmouth,86
2021,regular,12,FCS Coaches Poll,25,Florida A&M,53
2021,regular,12,Playoff Committee Rankings,1,Georgia,0
2021,regular,12,Playoff Committee Rankings,2,Alabama,0
2021,regular,12,Playoff Committee Rankings,3,Oregon,0
2021,regular,12,Playoff Committee Rankings,4,Ohio State,0
2021,regular,12,Playoff Committee Rankings,5,Cincinnati,0
2021,regular,12,Playoff Committee Rankings,6,Michigan,0
2021,regular,12,Playoff Committee Rankings,7,Michigan State,0
2021,regular,12,Playoff Committee Rankings,8,Notre Dame,0
2021,regular,12,Playoff Committee Rankings,9,Oklahoma State,0
2021,regular,12,Playoff Committee Rankings,10,Wake Forest,0
2021,regular,12,Playoff Committee Rankings,11,Baylor,0
