season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2016,1,400869173,Utah State,Weber State,-21,0.926
2016,1,400869348,UTEP,New Mexico State,-3.5,0.595
2016,1,400869349,UT San Antonio,Alabama State,-28.5,0.975
2016,1,400868968,Vanderbilt,South Carolina,4,0.391
2016,1,400869427,Virginia,Richmond,-14,0.833
2016,1,400869428,Virginia Tech,Liberty,-35,0.992
2016,1,400869421,Wake Forest,Tulane,-16,0.865
2016,1,400869097,Washington,Rutgers,-22.5,0.94
2016,1,400869098,Washington State,Eastern Washington,-27.5,0.971
2016,1,400869347,Western Kentucky,Rice,-14.5,0.841
2016,1,400868976,West Virginia,Missouri,-11.5,0.786
2016,1,400868974,Wisconsin,LSU,9.5,0.256
2016,1,400869178,Wyoming,Northern Illinois,10.5,0.234
2016,2,400868980,Alabama,Western Kentucky,-24,0.951
2016,2,400869099,Arizona,Grambling,-45.5,0.999
2016,2,400869100,Arizona State,Texas Tech,-5,0.635
2016,2,400868911,Army,Rice,-7,0.685
2016,2,400868982,Auburn,Arkansas State,-13,0.815
2016,2,400868877,Baylor,SMU,-28.5,0.975
2016,2,400869106,Boise State,Washington State,-12,0.796
2016,2,400869276,Bowling Green,North Dakota,-20,0.916
2016,2,400869350,Charlotte,Elon,-9,0.733
2016,2,400869430,Clemson,Troy,-34,0.99
2016,2,400869103,Colorado,Idaho State,-41.5,0.998
2016,2,400869185,Colorado State,UT San Antonio,-10,0.755
2016,2,400869431,Duke,Wake Forest,-8.5,0.721
2016,2,400869435,East Carolina,NC State,3.5,0.405
2016,2,400868983,Florida,Kentucky,-16.5,0.872
2016,2,400869351,Florida International,Maryland,7,0.315
2016,2,400869432,Florida State,Charleston Southern,-59.5,1
2016,2,400868984,Georgia,Nicholls,-49.5,1
2016,2,400869514,Houston,Lamar,-48,1
2016,2,400869434,Illinois,North Carolina,7,0.315
2016,2,400869269,Indiana,Ball State,-17.5,0.886
2016,2,400868888,Iowa,Iowa State,-18,0.893
2016,2,400869277,Kansas,Ohio,9,0.267
2016,2,400869274,Kent State,North Carolina A&T,-13.5,0.824
2016,2,400869812,Louisiana,McNeese,-4.5,0.622
2016,2,400869352,Louisiana Tech,South Carolina State,-33,0.989
2016,2,400868985,LSU,Jacksonville State,-30,0.981
2016,2,400869353,Marshall,Morgan State,-41.5,0.998
2016,2,400869719,Miami,Florida Atlantic,-23,0.944
2016,2,400869271,Miami (OH),Eastern Illinois,-10,0.755
2016,2,400869510,Michigan,UCF,-34.5,0.991
2016,2,400869654,Minnesota,Indiana State,-44.5,0.999
2016,2,400868987,Mississippi State,South Carolina,-9.5,0.744
2016,2,400868988,Missouri,Eastern Michigan,-24.5,0.954
2016,2,400869512,Navy,Connecticut,-7.5,0.698
2016,2,400869187,Nebraska,Wyoming,-24,0.951
2016,2,400869186,New Mexico State,New Mexico,11.5,0.214
2016,2,400869354,North Texas,Bethune-Cookman,-13,0.815
2016,2,400869655,Northwestern,Illinois State,-12.5,0.806
2016,2,400868947,Notre Dame,Nevada,-26,0.964
2016,2,400869516,Ohio State,Tulsa,-28.5,0.975
2016,2,400869612,Oklahoma,Louisiana Monroe,-44,0.999
2016,2,400869270,Oklahoma State,Central Michigan,-19,0.905
2016,2,400868986,Ole Miss,Wofford,-44.5,0.999
2016,2,400869104,Oregon,Virginia,-20.5,0.921
2016,2,400869436,Pittsburgh,Penn State,-4.5,0.622
2016,2,400869511,Purdue,Cincinnati,7,0.315
2016,2,400869633,Rutgers,Howard,-42,0.998
2016,2,400869107,San Diego State,California,-7,0.685
2016,2,400869811,South Alabama,Georgia Southern,11.5,0.214
2016,2,400869356,Southern Mississippi,Savannah State,-57,1
2016,2,400869273,South Florida,Northern Illinois,-11.5,0.786
2016,2,400869429,Syracuse,Louisville,13,0.185
2016,2,400868981,TCU,Arkansas,-6,0.66
2016,2,400869513,Temple,Stony Brook,-22,0.935
2016,2,400868989,Tennessee,Virginia Tech,-9,0.733
2016,2,400869357,Texas,UTEP,-26,0.964
2016,2,400868990,Texas A&M,Prairie View,-49.5,1
2016,2,400869272,Toledo,Maine,-30,0.981
2016,2,400869515,Tulane,Southern,-31,0.984
2016,2,400869102,UCLA,UNLV,-25.5,0.961
2016,2,400868958,UMass,Boston College,16.5,0.128
2016,2,400869101,USC,Utah State,-14,0.833
2016,2,400868923,Utah,BYU,-4.5,0.622
2016,2,400868991,Vanderbilt,Middle Tennessee,-5,0.635
2016,2,400869105,Washington,Idaho,-35,0.992
2016,2,400869626,West Virginia,Youngstown State,-25.5,0.961
2016,2,400869268,Wisconsin,Akron,-24,0.951
2016,3,400869720,Appalachian State,Miami,4,0.391
2016,3,400868992,Arkansas,Texas State,-32.5,0.987
2016,3,400868993,Auburn,Texas A&M,-4,0.609
2016,3,400869279,Ball State,Eastern Kentucky,-13,0.815
2016,3,400869281,Bowling Green,Middle Tennessee,3.5,0.405
2016,3,400868924,BYU,UCLA,4,0.391
2016,3,400869117,California,Texas,6,0.34
2016,3,400869198,Central Michigan,UNLV,-14,0.833
2016,3,400869280,Charlotte,Eastern Michigan,1.5,0.459
2016,3,400869517,Cincinnati,Houston,7.5,0.302
2016,3,400869438,Clemson,South Carolina State,-54,1
2016,3,400869191,Colorado State,Northern Colorado,-22,0.935
2016,3,400869444,Connecticut,Virginia,-6.5,0.673
2016,3,400868994,Florida,North Texas,-35,0.992
2016,3,400869813,Georgia Southern,Louisiana Monroe,-27,0.969
2016,3,400869001,Georgia Tech,Vanderbilt,-7.5,0.698
2016,3,400869284,Illinois,Western Michigan,1.5,0.459
2016,3,400869656,Iowa,North Dakota State,-14.5,0.841
2016,3,400869358,Kansas State,Florida Atlantic,-19,0.905
2016,3,400869282,Kent State,Monmouth,-13,0.815
2016,3,400868995,Kentucky,New Mexico State,-21.5,0.931
2016,3,400869814,Louisiana,South Alabama,-3.5,0.595
2016,3,400869440,Louisville,Florida State,4.5,0.378
2016,3,400869278,Marshall,Akron,-15.5,0.857
2016,3,400869520,Memphis,Kansas,-20,0.916
2016,3,400869283,Miami (OH),Western Kentucky,15,0.15
2016,3,400869111,Michigan,Colorado,-20,0.916
2016,3,400868998,Missouri,Georgia,6,0.34
2016,3,400869360,NC State,Old Dominion,-20.5,0.921
2016,3,400869113,Nebraska,Oregon,-3,0.582
2016,3,400869196,Nevada,Buffalo,-9,0.733
2016,3,400869441,North Carolina,James Madison,-24.5,0.954
2016,3,400869197,Northern Illinois,San Diego State,8,0.291
2016,3,400869439,Northwestern,Duke,-4,0.609
2016,3,400868948,Notre Dame,Michigan State,-7,0.685
2016,3,400869613,Oklahoma,Ohio State,2.5,0.432
2016,3,400869442,Oklahoma State,Pittsburgh,-6,0.66
2016,3,400868997,Ole Miss,Alabama,9.5,0.256
2016,3,400869114,Oregon State,Idaho State,-35,0.992
2016,3,400869519,Penn State,Temple,-7,0.685
2016,3,400869361,Rice,Baylor,27.5,0.029
2016,3,400869192,Rutgers,New Mexico,-3.5,0.595
2016,3,400869112,San José State,Utah,13,0.185
2016,3,400869522,SMU,Liberty,-13.5,0.824
2016,3,400868999,South Carolina,East Carolina,-6,0.66
2016,3,400869362,Southern Mississippi,Troy,-11.5,0.786
2016,3,400869110,Stanford,USC,-6.5,0.673
2016,3,400869443,Syracuse,South Florida,13.5,0.176
2016,3,400868889,TCU,Iowa State,-23.5,0.947
2016,3,400869000,Tennessee,Ohio,-27.5,0.971
2016,3,400869359,Texas Tech,Louisiana Tech,-12,0.796
2016,3,400869195,Toledo,Fresno State,-20,0.916
2016,3,400869521,Tulane,Navy,10.5,0.234
2016,3,400869523,Tulsa,North Carolina A&T,-25,0.958
2016,3,400869518,UCF,Maryland,9,0.267
2016,3,400869193,Utah State,Arkansas State,-8,0.709
2016,3,400869109,UT San Antonio,Arizona State,18.5,0.101
2016,3,400869437,Virginia Tech,Boston College,-7,0.685
2016,3,400869445,Wake Forest,Delaware,-24,0.951
2016,3,400869115,Washington,Portland State,-41.5,0.998
2016,3,400869116,Washington State,Idaho,-27.5,0.971
2016,3,400869657,Wisconsin,Georgia State,-30,0.981
2016,3,400869194,Wyoming,UC Davis,-22.5,0.94
2016,4,400869285,Akron,Appalachian State,7,0.315
2016,4,400869002,Alabama,Kent State,-41.5,0.998
2016,4,400869119,Arizona,Washington,10,0.245
2016,4,400869120,Arizona State,California,-6.5,0.673
2016,4,400869815,Arkansas State,Central Arkansas,-15.5,0.857
2016,4,400869003,Auburn,LSU,4,0.391
2016,4,400868878,Baylor,Oklahoma State,-10,0.755
2016,4,400869447,Boston College,Wagner,-35,0.992
2016,4,400868913,Buffalo,Army,16,0.135
2016,4,400869291,Cincinnati,Miami (OH),-19.5,0.911
2016,4,400869450,Connecticut,Syracuse,-6,0.66
2016,4,400869201,Eastern Michigan,Wyoming,2.5,0.432
2016,4,400869286,Florida Atlantic,Ball State,3,0.418
2016,4,400869364,Florida International,UCF,5.5,0.352
2016,4,400869202,Fresno State,Tulsa,11.5,0.214
2016,4,400869446,Georgia Tech,Clemson,11,0.224
2016,4,400869452,Indiana,Wake Forest,-5.5,0.648
2016,4,400869204,Iowa State,San José State,-6,0.66
2016,4,400869605,Kansas State,Missouri State,-46.5,0.999
2016,4,400869004,Kentucky,South Carolina,-1.5,0.541
2016,4,400869366,Marshall,Louisville,23,0.056
2016,4,400869287,Memphis,Bowling Green,-16.5,0.872
2016,4,400869658,Michigan,Penn State,-15.5,0.857
2016,4,400869659,Michigan State,Wisconsin,-6,0.66
2016,4,400869365,Middle Tennessee,Louisiana Tech,-4,0.609
2016,4,400869200,Minnesota,Colorado State,-15.5,0.857
2016,4,400869006,Missouri,Delaware State,-50.5,1
2016,4,400869449,North Carolina,Pittsburgh,-7,0.685
2016,4,400869292,Northern Illinois,Western Illinois,-7,0.685
2016,4,400869660,Northwestern,Nebraska,6.5,0.327
2016,4,400868949,Notre Dame,Duke,-20,0.916
2016,4,400869289,Ohio,Gardner-Webb,-27,0.969
2016,4,400869368,Old Dominion,UT San Antonio,-1.5,0.541
2016,4,400869005,Ole Miss,Georgia,-6,0.66
2016,4,400869122,Oregon,Colorado,-11,0.776
2016,4,400869123,Oregon State,Boise State,14,0.167
2016,4,400869203,Purdue,Nevada,-5,0.635
2016,4,400869367,Rice,North Texas,-7.5,0.698
2016,4,400869634,Rutgers,Iowa,13.5,0.176
2016,4,400869524,SMU,TCU,24,0.049
2016,4,400869817,South Alabama,Nicholls,-16.5,0.872
2016,4,400869448,South Florida,Florida State,5.5,0.352
2016,4,400869363,Temple,Charlotte,-29.5,0.979
2016,4,400869007,Tennessee,Florida,-8,0.709
2016,4,400869008,Texas A&M,Arkansas,-3,0.582
2016,4,400869525,Texas State,Houston,33,0.011
2016,4,400869816,Troy,New Mexico State,-17.5,0.886
2016,4,400869526,Tulane,Louisiana,-3,0.582
2016,4,400869121,UCLA,Stanford,2.5,0.432
2016,4,400868960,UMass,Mississippi State,25,0.042
2016,4,400869205,UNLV,Idaho,-13,0.815
2016,4,400869118,Utah,USC,-2,0.555
2016,4,400869199,Utah State,Air Force,3,0.418
2016,4,400869369,UTEP,Southern Mississippi,10,0.245
2016,4,400869288,Virginia,Central Michigan,2,0.445
2016,4,400869451,Virginia Tech,East Carolina,-9.5,0.744
2016,4,400869009,Western Kentucky,Vanderbilt,-7.5,0.698
2016,4,400869290,Western Michigan,Georgia Southern,-4,0.609
2016,4,400868925,West Virginia,BYU,-3.5,0.595
2016,5,400869206,Air Force,Navy,-10.5,0.766
2016,5,400869010,Alabama,Kentucky,-32.5,0.987
2016,5,400869818,Appalachian State,Georgia State,-21,0.926
2016,5,400869011,Arkansas,Alcorn State,-53,1
2016,5,400869012,Auburn,Louisiana Monroe,-34,0.99
2016,5,400869297,Ball State,Northern Illinois,-1,0.527
2016,5,400869207,Boise State,Utah State,-19.5,0.911
2016,5,400869294,Boston College,Buffalo,-20,0.916
2016,5,400869295,Bowling Green,Eastern Michigan,-6.5,0.673
2016,5,400868926,BYU,Toledo,-4.5,0.622
2016,5,400869128,California,Utah,-2,0.555
2016,5,400869298,Central Michigan,Western Michigan,4,0.391
2016,5,400869370,Charlotte,Old Dominion,7.5,0.302
2016,5,400869529,Cincinnati,South Florida,6,0.34
2016,5,400869453,Clemson,Louisville,-3.5,0.595
2016,5,400869127,Colorado,Oregon State,-16,0.865
2016,5,400869208,Colorado State,Wyoming,-5.5,0.648
2016,5,400869454,Duke,Virginia,-5,0.635
2016,5,400869528,East Carolina,UCF,-5.5,0.648
2016,5,400869371,Florida International,Florida Atlantic,5,0.365
2016,5,400869455,Florida State,North Carolina,-12,0.796
2016,5,400869013,Georgia,Tennessee,2.5,0.432
2016,5,400869721,Georgia Tech,Miami,5,0.365
2016,5,400869527,Houston,Connecticut,-24.5,0.954
2016,5,400869819,Idaho,Troy,13.5,0.176
2016,5,400869661,Indiana,Michigan State,8,0.291
2016,5,400869662,Iowa,Northwestern,-12,0.796
2016,5,400868879,Iowa State,Baylor,17,0.121
2016,5,400869293,Kent State,Akron,5,0.365
2016,5,400869372,Louisiana Tech,UTEP,-21,0.926
2016,5,400869014,LSU,Missouri,-14,0.833
2016,5,400869663,Maryland,Purdue,-9,0.733
2016,5,400869296,Miami (OH),Ohio,3.5,0.405
2016,5,400869664,Michigan,Wisconsin,-10,0.755
2016,5,400869456,NC State,Wake Forest,-9,0.733
2016,5,400869665,Nebraska,Illinois,-21.5,0.931
2016,5,400869209,New Mexico,San José State,-4.5,0.622
2016,5,400869820,New Mexico State,Louisiana,8,0.291
2016,5,400869374,North Texas,Middle Tennessee,16,0.135
2016,5,400869635,Ohio State,Rutgers,-37,0.995
2016,5,400869620,Oklahoma State,Texas,-3,0.582
2016,5,400869666,Penn State,Minnesota,-4,0.609
2016,5,400869373,Pittsburgh,Marshall,-14,0.833
2016,5,400869212,South Alabama,San Diego State,17.5,0.114
2016,5,400869016,South Carolina,Texas A&M,14,0.167
2016,5,400869375,Southern Mississippi,Rice,-21,0.926
2016,5,400868950,Syracuse,Notre Dame,12,0.204
2016,5,400869530,Temple,SMU,-13.5,0.824
2016,5,400869821,Texas State,Incarnate Word,-17,0.879
2016,5,400869598,Texas Tech,Kansas,-27,0.969
2016,5,400869125,UCLA,Arizona,3,0.418
2016,5,400868961,UMass,Tulane,2.5,0.432
2016,5,400869210,UNLV,Fresno State,-11.5,0.786
2016,5,400869126,USC,Arizona State,-8,0.709
2016,5,400869017,Vanderbilt,Florida,8.5,0.279
2016,5,400869124,Washington,Stanford,-3.5,0.595
2016,5,400869129,Washington State,Oregon,1,0.473
2016,5,400869606,West Virginia,Kansas State,-5.5,0.648
2016,6,400869302,Akron,Miami (OH),-7.5,0.698
2016,6,400869131,Arizona State,UCLA,4.5,0.378
2016,6,400869018,Arkansas,Alabama,13,0.185
2016,6,400869822,Arkansas State,Georgia Southern,5.5,0.352
2016,6,400869457,Boston College,Clemson,17,0.121
2016,6,400869301,Buffalo,Kent State,-2,0.555
2016,6,400869299,Central Michigan,Ball State,-13.5,0.824
2016,6,400869215,Colorado State,Utah State,6,0.34
2016,6,400869534,Connecticut,Cincinnati,2.5,0.432
2016,6,400868914,Duke,Army,-6,0.66
2016,6,400869304,Eastern Michigan,Toledo,17.5,0.114
2016,6,400869377,Florida Atlantic,Charlotte,-15,0.85
2016,6,400869823,Georgia State,Texas State,-8.5,0.721
2016,6,400869667,Illinois,Purdue,-9,0.733
2016,6,400869599,Kansas,TCU,29.5,0.021
2016,6,400869607,Kansas State,Texas Tech,-9,0.733
2016,6,400869020,Kentucky,Vanderbilt,-2,0.555
2016,6,400869824,Louisiana Monroe,Idaho,-3,0.582
2016,6,400869379,Louisiana Tech,Western Kentucky,-1,0.527
2016,6,400869531,Memphis,Temple,-6.5,0.673
2016,6,400869722,Miami,Florida State,-1.5,0.541
2016,6,400868927,Michigan State,BYU,-5,0.635
2016,6,400869668,Minnesota,Iowa,1.5,0.459
2016,6,400869021,Mississippi State,Auburn,-1.5,0.541
2016,6,400869536,Navy,Houston,17,0.121
2016,6,400868951,NC State,Notre Dame,2.5,0.432
2016,6,400869216,Nevada,Fresno State,-11.5,0.786
2016,6,400869214,New Mexico,Boise State,16.5,0.128
2016,6,400869459,North Carolina,Virginia Tech,-5.5,0.648
2016,6,400869380,North Texas,Marshall,11,0.224
2016,6,400869300,Ohio,Bowling Green,-15.5,0.857
2016,6,400869643,Ohio State,Indiana,-32,0.986
2016,6,400869615,Oklahoma,Texas,-6.5,0.673
2016,6,400869590,Oklahoma State,Iowa State,-16.5,0.872
2016,6,400868962,Old Dominion,UMass,-7,0.685
2016,6,400869133,Oregon,Washington,6.5,0.327
2016,6,400869134,Oregon State,California,10,0.245
2016,6,400869669,Penn State,Maryland,-3,0.582
2016,6,400869458,Pittsburgh,Georgia Tech,-8,0.709
2016,6,400869636,Rutgers,Michigan,26.5,0.034
2016,6,400869218,San Diego State,UNLV,-17.5,0.886
2016,6,400869217,San José State,Hawai'i,-3.5,0.595
2016,6,400869022,South Carolina,Georgia,8.5,0.279
2016,6,400869535,South Florida,East Carolina,-20,0.916
2016,6,400869135,Stanford,Washington State,-12.5,0.806
2016,6,400869023,Texas A&M,Tennessee,-6.5,0.673
2016,6,400869533,Tulsa,SMU,-11,0.776
2016,6,400869132,USC,Colorado,-4,0.609
2016,6,400869130,Utah,Arizona,-9,0.733
2016,6,400869378,UTEP,Florida International,-2.5,0.568
2016,6,400869381,UT San Antonio,Southern Mississippi,14.5,0.159
2016,6,400869460,Wake Forest,Syracuse,-3,0.582
2016,6,400869303,Western Michigan,Northern Illinois,-19,0.905
2016,6,400869213,Wyoming,Air Force,13.5,0.176
2016,7,400869219,Air Force,New Mexico,-15,0.85
2016,7,400869310,Akron,Western Michigan,10.5,0.234
2016,7,400869136,Arizona,USC,7,0.315
2016,7,400869024,Arkansas,Ole Miss,6.5,0.327
2016,7,400869826,Arkansas State,South Alabama,-6,0.66
2016,7,400868915,Army,Lafayette,-33,0.989
2016,7,400868880,Baylor,Kansas,-35,0.992
2016,7,400869220,Boise State,Colorado State,-25.5,0.961
2016,7,400869305,Buffalo,Ball State,9,0.267
2016,7,400868928,BYU,Mississippi State,-4,0.609
2016,7,400869462,Clemson,NC State,-17,0.879
2016,7,400869137,Colorado,Arizona State,-8,0.709
2016,7,400869025,Florida,Missouri,-13,0.815
2016,7,400869463,Florida State,Wake Forest,-25.5,0.961
2016,7,400869221,Fresno State,San Diego State,17.5,0.114
2016,7,400869026,Georgia,Vanderbilt,-14.5,0.841
2016,7,400869464,Georgia Tech,Georgia Southern,-8,0.709
2016,7,400869541,Houston,Tulsa,-23.5,0.947
2016,7,400869828,Idaho,New Mexico State,-3,0.582
2016,7,400869670,Indiana,Nebraska,6,0.34
2016,7,400869825,Louisiana,Appalachian State,10.5,0.234
2016,7,400869829,Louisiana Monroe,Texas State,-4.5,0.622
2016,7,400869461,Louisville,Duke,-27.5,0.971
2016,7,400869027,LSU,Southern Mississippi,-21,0.926
2016,7,400869383,Marshall,Florida Atlantic,-12,0.796
2016,7,400869671,Maryland,Minnesota,-3,0.582
2016,7,400869723,Miami,North Carolina,-7,0.685
2016,7,400869672,Michigan State,Northwestern,-6.5,0.673
2016,7,400869384,Middle Tennessee,Western Kentucky,-2.5,0.568
2016,7,400869307,Northern Illinois,Central Michigan,4,0.391
2016,7,400869308,Ohio,Eastern Michigan,-10,0.755
2016,7,400869608,Oklahoma,Kansas State,-13,0.815
2016,7,400869139,Oregon State,Utah,13,0.185
2016,7,400869673,Purdue,Iowa,13,0.185
2016,7,400869385,Rice,UT San Antonio,-1.5,0.541
2016,7,400869637,Rutgers,Illinois,6,0.34
2016,7,400869223,San José State,Nevada,-5,0.635
2016,7,400869540,South Florida,Connecticut,-17,0.879
2016,7,400869466,Syracuse,Virginia Tech,17,0.121
2016,7,400869028,Tennessee,Alabama,9,0.267
2016,7,400869591,Texas,Iowa State,-13.5,0.824
2016,7,400869627,Texas Tech,West Virginia,-1,0.527
2016,7,400869306,Toledo,Bowling Green,-24,0.951
2016,7,400869827,Troy,Georgia State,-16.5,0.872
2016,7,400869538,Tulane,Memphis,10.5,0.234
2016,7,400869539,UCF,Temple,-1,0.527
2016,7,400868963,UMass,Louisiana Tech,16,0.135
2016,7,400869465,Virginia,Pittsburgh,5,0.365
2016,7,400869138,Washington State,UCLA,-2,0.555
2016,7,400869644,Wisconsin,Ohio State,9.5,0.256
2016,8,400869225,Air Force,Hawai'i,-17.5,0.886
2016,8,400869029,Alabama,Texas A&M,-16.5,0.872
2016,8,400869831,Appalachian State,Idaho,-22,0.935
2016,8,400869141,Arizona State,Washington State,6.5,0.327
2016,8,400868916,Army,North Texas,-17.5,0.886
2016,8,400869030,Auburn,Arkansas,-17,0.879
2016,8,400869311,Ball State,Akron,-2,0.555
2016,8,400869224,Boise State,BYU,-9.5,0.744
2016,8,400869468,Boston College,Syracuse,-4.5,0.622
2016,8,400869316,Bowling Green,Miami (OH),-3.5,0.595
2016,8,400869140,California,Oregon,-3,0.582
2016,8,400869544,Cincinnati,East Carolina,-2,0.555
2016,8,400869543,Connecticut,UCF,2,0.445
2016,8,400869387,Florida International,Louisiana Tech,16,0.135
2016,8,400869833,Georgia State,UT Martin,-12.5,0.806
2016,8,400869674,Iowa,Wisconsin,2.5,0.432
2016,8,400869600,Kansas,Oklahoma State,28,0.027
2016,8,400869609,Kansas State,Texas,-3,0.582
2016,8,400869315,Kent State,Ohio,4,0.391
2016,8,400869031,Kentucky,Mississippi State,1.5,0.459
2016,8,400869469,Louisville,NC State,-20,0.916
2016,8,400869032,LSU,Ole Miss,-4.5,0.622
2016,8,400869386,Marshall,Charlotte,-17,0.879
2016,8,400869675,Maryland,Michigan State,2.5,0.432
2016,8,400869676,Michigan,Illinois,-28,0.973
2016,8,400869638,Minnesota,Rutgers,-21,0.926
2016,8,400869033,Missouri,Middle Tennessee,-4,0.609
2016,8,400869546,Navy,Memphis,2,0.445
2016,8,400869677,Nebraska,Purdue,-23.5,0.947
2016,8,400869229,Nevada,Wyoming,3,0.418
2016,8,400869227,New Mexico,Louisiana Monroe,-14.5,0.841
2016,8,400869832,New Mexico State,Georgia Southern,14,0.167
2016,8,400869312,Northern Illinois,Buffalo,-20,0.916
2016,8,400869678,Northwestern,Indiana,-2.5,0.568
2016,8,400869645,Penn State,Ohio State,20,0.084
2016,8,400869389,Rice,Prairie View,-22,0.935
2016,8,400869230,San Diego State,San José State,-22.5,0.94
2016,8,400869545,SMU,Houston,24,0.049
2016,8,400869830,South Alabama,Troy,9,0.267
2016,8,400868964,South Carolina,UMass,-21,0.926
2016,8,400869143,Stanford,Colorado,-3.5,0.595
2016,8,400869542,Temple,South Florida,6,0.34
2016,8,400869834,Texas State,Louisiana,11.5,0.214
2016,8,400869616,Texas Tech,Oklahoma,13,0.185
2016,8,400869313,Toledo,Central Michigan,-10,0.755
2016,8,400869547,Tulsa,Tulane,-10,0.755
2016,8,400869142,UCLA,Utah,-7,0.685
2016,8,400869226,UNLV,Colorado State,-1.5,0.541
2016,8,400869228,Utah State,Fresno State,-14,0.833
2016,8,400869390,UT San Antonio,UTEP,-7,0.685
2016,8,400869034,Vanderbilt,Tennessee State,-27.5,0.971
2016,8,400869470,Virginia,North Carolina,9,0.267
2016,8,400869467,Virginia Tech,Miami,-4.5,0.622
2016,8,400869144,Washington,Oregon State,-31.5,0.985
2016,8,400869388,Western Kentucky,Old Dominion,-13,0.815
2016,8,400869314,Western Michigan,Eastern Michigan,-23.5,0.947
2016,8,400869628,West Virginia,TCU,-5,0.635
