season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2021,3,401282629,Miami,Michigan State,-7,0.685
2021,3,401308843,Miami (OH),Long Island University,-39,0.996
2021,3,401282774,Michigan,Northern Illinois,-27.5,0.971
2021,3,401282077,Missouri,Southeast Missouri State,-34.5,0.991
2021,3,401282630,NC State,Furman,-27.5,0.971
2021,3,401319455,New Mexico State,South Carolina State,-3.5,0.595
2021,3,401282631,North Carolina,Virginia,-7.5,0.698
2021,3,401282195,North Texas,UAB,12.5,0.194
2021,3,401282706,Notre Dame,Purdue,-7.5,0.698
2021,3,401282810,Ohio State,Tulsa,-24.5,0.954
2021,3,401282798,Oklahoma,Nebraska,-22.5,0.94
2021,3,401282075,Ole Miss,Tulane,-14,0.833
2021,3,401309850,Oregon,Stony Brook,-42,0.998
2021,3,401309851,Oregon State,Idaho,-28,0.973
2021,3,401282070,Penn State,Auburn,-4,0.609
2021,3,401282632,Pittsburgh,Western Michigan,-14.5,0.841
2021,3,401282823,Rutgers,Delaware,-20,0.916
2021,3,401309856,San Diego State,Utah,8,0.291
2021,3,401309608,South Alabama,Alcorn State,-21.5,0.931
2021,3,401282203,Southern Mississippi,Troy,11,0.224
2021,3,401301006,South Florida,Florida A&M,-22.5,0.94
2021,3,401282633,Syracuse,Albany,-21.5,0.931
2021,3,401282634,Temple,Boston College,15,0.15
2021,3,401282078,Tennessee,Tennessee Tech,-38,0.996
2021,3,401282202,Texas,Rice,-26,0.964
2021,3,401282079,Texas A&M,New Mexico,-30,0.981
2021,3,401309609,Texas State,Incarnate Word,-10.5,0.766
2021,3,401282197,Texas Tech,Florida International,-20.5,0.921
2021,3,401309553,Toledo,Colorado State,-14.5,0.841
2021,3,401309855,UCLA,Fresno State,-11,0.776
2021,3,401286300,UMass,Eastern Michigan,22,0.065
2021,3,401287906,UNLV,Iowa State,32,0.014
2021,3,401282194,UT San Antonio,Middle Tennessee,-11.5,0.786
2021,3,401282080,Vanderbilt,Stanford,12.5,0.194
2021,3,401282635,Wake Forest,Florida State,-4.5,0.622
2021,3,401309605,Washington,Arkansas State,-17.5,0.886
2021,3,401309852,Washington State,USC,7,0.315
2021,3,401282636,West Virginia,Virginia Tech,-2,0.555
2021,3,401309549,Wyoming,Ball State,-6.5,0.673
2021,4,401282207,Air Force,Florida Atlantic,-3.5,0.595
2021,4,401282081,Alabama,Southern Mississippi,-45,0.999
2021,4,401282208,Appalachian State,Marshall,-7,0.685
2021,4,401309862,Arizona State,Colorado,-14,0.833
2021,4,401282082,Arkansas,Texas A&M,4.5,0.378
2021,4,401308834,Army,Miami (OH),-7.5,0.698
2021,4,401282083,Auburn,Georgia State,-27.5,0.971
2021,4,401309555,Ball State,Toledo,4.5,0.378
2021,4,401287907,Baylor,Iowa State,7,0.315
2021,4,401282086,Boston College,Missouri,-1,0.527
2021,4,401301009,BYU,South Florida,-23.5,0.947
2021,4,401282206,Central Michigan,Florida International,-12,0.796
2021,4,401282204,Charlotte,Middle Tennessee,-2.5,0.568
2021,4,401286301,Coastal Carolina,UMass,-36,0.993
2021,4,401286190,Connecticut,Wyoming,31.5,0.015
2021,4,401282639,Duke,Kansas,-16.5,0.872
2021,4,401301007,East Carolina,Charleston Southern,-24.5,0.954
2021,4,401309557,Eastern Michigan,Texas State,-7.5,0.698
2021,4,401282084,Florida,Tennessee,-19,0.905
2021,4,401282640,Florida State,Louisville,-1.5,0.541
2021,4,401310707,Fresno State,UNLV,-30,0.981
2021,4,401309610,Georgia Southern,Louisiana,14.5,0.159
2021,4,401282641,Georgia Tech,North Carolina,14.5,0.159
2021,4,401301008,Houston,Navy,-20,0.916
2021,4,401282756,Iowa,Colorado State,-23.5,0.947
2021,4,401309611,Louisiana Monroe,Troy,23.5,0.053
2021,4,401282205,Louisiana Tech,North Texas,-10.5,0.766
2021,4,401282765,Maryland,Kent State,-13,0.815
2021,4,401282213,Memphis,UT San Antonio,-3,0.582
2021,4,401282642,Miami,Central Connecticut,-46,0.999
2021,4,401282775,Michigan,Rutgers,-20.5,0.921
2021,4,401282784,Michigan State,Nebraska,-3.5,0.595
2021,4,401282792,Minnesota,Bowling Green,-30.5,0.982
2021,4,401282085,Mississippi State,LSU,1.5,0.459
2021,4,401282643,NC State,Clemson,10.5,0.234
2021,4,401310708,New Mexico State,Hawai'i,17,0.121
2021,4,401309556,Northern Illinois,Maine,-21.5,0.931
2021,4,401282805,Northwestern,Ohio,-13.5,0.824
2021,4,401282811,Ohio State,Akron,-48.5,1
2021,4,401287908,Oklahoma,West Virginia,-17.5,0.886
2021,4,401287909,Oklahoma State,Kansas State,-6,0.66
2021,4,401282209,Old Dominion,Buffalo,13,0.185
2021,4,401309859,Oregon,Arizona,-29.5,0.979
2021,4,401282817,Penn State,Villanova,-29.5,0.979
2021,4,401282644,Pittsburgh,New Hampshire,-29,0.977
2021,4,401282716,Purdue,Illinois,-10.5,0.766
2021,4,401282210,Rice,Texas Southern,-37,0.995
2021,4,401310709,San Diego State,Towson,-23,0.944
2021,4,401282087,South Carolina,Kentucky,4.5,0.378
2021,4,401309858,Stanford,UCLA,4,0.391
2021,4,401282637,Syracuse,Liberty,6.5,0.327
2021,4,401287910,TCU,SMU,-9.5,0.744
2021,4,401301010,Temple,Wagner,-36.5,0.994
2021,4,401287911,Texas,Texas Tech,-9,0.733
2021,4,401282211,Tulane,UAB,-2.5,0.568
2021,4,401301011,Tulsa,Arkansas State,-14.5,0.841
2021,4,401309860,USC,Oregon State,-11,0.776
2021,4,401309861,Utah,Washington State,-15,0.85
2021,4,401310706,Utah State,Boise State,9.5,0.256
2021,4,401282212,UTEP,New Mexico,2.5,0.432
2021,4,401282088,Vanderbilt,Georgia,36,0.007
2021,4,401282638,Virginia,Wake Forest,-3.5,0.595
2021,4,401282645,Virginia Tech,Richmond,-29,0.977
2021,4,401309857,Washington,California,-7.5,0.698
2021,4,401282214,Western Kentucky,Indiana,9.5,0.256
2021,4,401309554,Western Michigan,San José State,-2.5,0.568
2021,4,401282707,Wisconsin,Notre Dame,-6,0.66
2021,5,401309560,Akron,Ohio,9.5,0.256
2021,5,401282089,Alabama,Ole Miss,-15,0.85
2021,5,401309559,Ball State,Army,10,0.245
2021,5,401310711,Boise State,Nevada,-3.5,0.595
2021,5,401309561,Buffalo,Western Michigan,7,0.315
2021,5,401309863,California,Washington State,-7.5,0.698
2021,5,401282647,Clemson,Boston College,-14.5,0.841
2021,5,401309614,Coastal Carolina,Louisiana Monroe,-33.5,0.99
2021,5,401309867,Colorado,USC,9,0.267
2021,5,401301014,East Carolina,Tulane,3,0.418
2021,5,401282215,Florida Atlantic,Florida International,-10.5,0.766
2021,5,401282648,Florida State,Syracuse,-5.5,0.648
2021,5,401282090,Georgia,Arkansas,-16.5,0.872
2021,5,401309613,Georgia Southern,Arkansas State,-2,0.555
2021,5,401309612,Georgia State,Appalachian State,10,0.245
2021,5,401282649,Georgia Tech,Pittsburgh,3,0.418
2021,5,401310712,Hawai'i,Fresno State,10.5,0.234
2021,5,401282219,Illinois,Charlotte,-10.5,0.766
2021,5,401287912,Iowa State,Kansas,-34.5,0.991
2021,5,401287913,Kansas State,Oklahoma,12.5,0.194
2021,5,401309562,Kent State,Bowling Green,-16.5,0.872
2021,5,401282091,Kentucky,Florida,7.5,0.302
2021,5,401282092,LSU,Auburn,-3,0.582
2021,5,401282759,Maryland,Iowa,3,0.418
2021,5,401282646,Miami,Virginia,-3.5,0.595
2021,5,401308835,Miami (OH),Central Michigan,1.5,0.459
2021,5,401282223,Michigan State,Western Kentucky,-10.5,0.766
2021,5,401282216,Middle Tennessee,Marshall,10.5,0.234
2021,5,401282093,Missouri,Tennessee,-2.5,0.568
2021,5,401301013,Navy,UCF,15,0.15
2021,5,401282220,NC State,Louisiana Tech,-17.5,0.886
2021,5,401282800,Nebraska,Northwestern,-11.5,0.786
2021,5,401310710,New Mexico,Air Force,11.5,0.214
2021,5,401282650,North Carolina,Duke,-19.5,0.911
2021,5,401309558,Northern Illinois,Eastern Michigan,-1.5,0.541
2021,5,401282708,Notre Dame,Cincinnati,2,0.445
2021,5,401287914,Oklahoma State,Baylor,-4,0.609
2021,5,401309865,Oregon State,Washington,-2.5,0.568
2021,5,401282729,Penn State,Indiana,-12.5,0.806
2021,5,401282793,Purdue,Minnesota,-2.5,0.568
2021,5,401282218,Rice,Southern Mississippi,-1.5,0.541
2021,5,401282813,Rutgers,Ohio State,15,0.15
2021,5,401310713,San José State,New Mexico State,-25.5,0.961
2021,5,401301016,SMU,South Florida,-21,0.926
2021,5,401309615,South Alabama,Louisiana,12,0.204
2021,5,401282094,South Carolina,Troy,-6.5,0.673
2021,5,401309864,Stanford,Oregon,8.5,0.279
2021,5,401287915,TCU,Texas,4,0.391
2021,5,401301015,Temple,Memphis,11,0.224
2021,5,401282095,Texas A&M,Mississippi State,-7,0.685
2021,5,401301012,Tulsa,Houston,-3.5,0.595
2021,5,401282221,UAB,Liberty,-3,0.582
2021,5,401309866,UCLA,Arizona State,-3,0.582
2021,5,401286302,UMass,Toledo,27,0.031
2021,5,401309912,Utah State,BYU,8,0.291
2021,5,401282217,UTEP,Old Dominion,-5.5,0.648
2021,5,401282222,UT San Antonio,UNLV,-21.5,0.931
2021,5,401282096,Vanderbilt,Connecticut,-14.5,0.841
2021,5,401282651,Wake Forest,Louisville,-7,0.685
2021,5,401287916,West Virginia,Texas Tech,-7.5,0.698
2021,5,401282776,Wisconsin,Michigan,-2.5,0.568
2021,6,401310714,Air Force,Wyoming,-5.5,0.648
2021,6,401309870,Arizona,UCLA,16,0.135
2021,6,401309868,Arizona State,Stanford,-13.5,0.824
2021,6,401309616,Arkansas State,Coastal Carolina,20,0.084
2021,6,401282097,Auburn,Georgia,14.5,0.159
2021,6,401287917,Baylor,West Virginia,-1,0.527
2021,6,401309566,Bowling Green,Akron,-14,0.833
2021,6,401309913,BYU,Boise State,-6,0.66
2021,6,401301018,Cincinnati,Temple,-30,0.981
2021,6,401310715,Colorado State,San José State,-3.5,0.595
2021,6,401282652,Duke,Georgia Tech,4.5,0.378
2021,6,401308836,Eastern Michigan,Miami (OH),2.5,0.432
2021,6,401282098,Florida,Vanderbilt,-39,0.996
2021,6,401282224,Florida International,Charlotte,3.5,0.405
2021,6,401282718,Illinois,Wisconsin,12,0.204
2021,6,401282758,Iowa,Penn State,-2.5,0.568
2021,6,401309565,Kent State,Buffalo,-7,0.685
2021,6,401282099,Kentucky,LSU,-2,0.555
2021,6,401282229,Liberty,Middle Tennessee,-20,0.916
2021,6,401309618,Louisiana Monroe,Georgia State,16,0.135
2021,6,401282653,Louisville,Virginia,-2.5,0.568
2021,6,401282226,Marshall,Old Dominion,-21,0.926
2021,6,401282101,Missouri,North Texas,-18.5,0.899
2021,6,401301021,Navy,SMU,13.5,0.176
2021,6,401282778,Nebraska,Michigan,2.5,0.432
2021,6,401310717,Nevada,New Mexico State,-28.5,0.975
2021,6,401282654,North Carolina,Florida State,-17.5,0.886
2021,6,401309567,Ohio,Central Michigan,5,0.365
2021,6,401282769,Ohio State,Maryland,-21.5,0.931
2021,6,401282100,Ole Miss,Arkansas,-5,0.635
2021,6,401282788,Rutgers,Michigan State,4,0.391
2021,6,401310716,San Diego State,New Mexico,-19.5,0.911
2021,6,401282227,Southern Mississippi,UTEP,1.5,0.459
2021,6,401282655,Syracuse,Wake Forest,6,0.34
2021,6,401282102,Tennessee,South Carolina,-10.5,0.766
2021,6,401287918,Texas,Oklahoma,4,0.391
2021,6,401282103,Texas A&M,Alabama,18.5,0.101
2021,6,401309619,Texas State,South Alabama,4,0.391
2021,6,401287919,Texas Tech,TCU,2.5,0.432
2021,6,401309564,Toledo,Northern Illinois,-13,0.815
2021,6,401309617,Troy,Georgia Southern,-5.5,0.648
2021,6,401301017,Tulane,Houston,6.5,0.327
2021,6,401301020,Tulsa,Memphis,-3,0.582
2021,6,401282225,UAB,Florida Atlantic,-3.5,0.595
2021,6,401301019,UCF,East Carolina,-10,0.755
2021,6,401286191,UMass,Connecticut,3,0.418
2021,6,401309871,USC,Utah,-3,0.582
2021,6,401282656,Virginia Tech,Notre Dame,-1,0.527
2021,6,401309869,Washington State,Oregon State,4,0.391
2021,6,401282228,Western Kentucky,UT San Antonio,-3.5,0.595
2021,6,401309563,Western Michigan,Ball State,-12.5,0.806
2021,7,401282104,Arkansas,Auburn,-4.5,0.622
2021,7,401287920,Baylor,BYU,-5.5,0.648
2021,7,401310718,Boise State,Air Force,-3,0.582
2021,7,401282658,Boston College,NC State,3,0.418
2021,7,401309571,Buffalo,Ohio,-7.5,0.698
2021,7,401309569,Central Michigan,Toledo,5,0.365
2021,7,401301023,Cincinnati,UCF,-21.5,0.931
2021,7,401309875,Colorado,Arizona,-6,0.66
2021,7,401286192,Connecticut,Yale,3.5,0.405
2021,7,401309568,Eastern Michigan,Ball State,1,0.473
2021,7,401282105,Georgia,Kentucky,-21.5,0.931
2021,7,401282731,Indiana,Michigan State,3.5,0.405
2021,7,401282760,Iowa,Purdue,-11.5,0.786
2021,7,401287921,Kansas,Texas Tech,18.5,0.101
2021,7,401287922,Kansas State,Iowa State,6.5,0.327
2021,7,401309620,Louisiana,Appalachian State,4,0.391
2021,7,401286296,Louisiana Monroe,Liberty,32.5,0.013
2021,7,401282106,LSU,Florida,12.5,0.194
2021,7,401301022,Memphis,Navy,-11,0.776
2021,7,401308837,Miami (OH),Akron,-20,0.916
2021,7,401282796,Minnesota,Nebraska,4.5,0.378
2021,7,401282107,Mississippi State,Alabama,17.5,0.114
2021,7,401282108,Missouri,Texas A&M,11.5,0.214
2021,7,401310722,Nevada,Hawai'i,-14,0.833
2021,7,401310719,New Mexico,Colorado State,13,0.185
2021,7,401282659,North Carolina,Miami,-7.5,0.698
2021,7,401309570,Northern Illinois,Bowling Green,-9,0.733
2021,7,401282231,North Texas,Marshall,11,0.224
2021,7,401282807,Northwestern,Rutgers,2.5,0.432
2021,7,401287923,Oklahoma,TCU,-12.5,0.806
2021,7,401282232,Old Dominion,Western Kentucky,13.5,0.176
2021,7,401309872,Oregon,California,-13.5,0.824
2021,7,401310723,San José State,San Diego State,9.5,0.256
2021,7,401309621,South Alabama,Georgia Southern,-2.5,0.568
2021,7,401282109,South Carolina,Vanderbilt,-18.5,0.899
2021,7,401282234,Southern Mississippi,UAB,17,0.121
2021,7,401301024,South Florida,Tulsa,7,0.315
2021,7,401282657,Syracuse,Clemson,13.5,0.176
2021,7,401282110,Tennessee,Ole Miss,1,0.473
2021,7,401287924,Texas,Oklahoma State,-3.5,0.595
2021,7,401309622,Texas State,Troy,7.5,0.302
2021,7,401310720,UNLV,Utah State,7,0.315
2021,7,401309876,Utah,Arizona State,-1.5,0.541
2021,7,401282230,UTEP,Louisiana Tech,6.5,0.327
2021,7,401282233,UT San Antonio,Rice,-17,0.879
2021,7,401282660,Virginia,Duke,-10.5,0.766
2021,7,401282661,Virginia Tech,Pittsburgh,6.5,0.327
2021,7,401309874,Washington,UCLA,-1.5,0.541
2021,7,401309873,Washington State,Stanford,-1,0.527
2021,7,401309572,Western Michigan,Kent State,-7,0.685
2021,7,401282826,Wisconsin,Army,-14,0.833
2021,7,401310721,Wyoming,Fresno State,3,0.418
2021,8,401310724,Air Force,San Diego State,-3,0.582
2021,8,401309575,Akron,Buffalo,13.5,0.176
2021,8,401282111,Alabama,Tennessee,-25.5,0.961
2021,8,401309623,Appalachian State,Coastal Carolina,4.5,0.378
2021,8,401309877,Arizona,Washington,17,0.121
2021,8,401282112,Arkansas,Arkansas-Pine Bluff,-50.5,1
2021,8,401309624,Arkansas State,Louisiana,18,0.107
2021,8,401282662,Army,Wake Forest,3,0.418
2021,8,401308838,Ball State,Miami (OH),-3.5,0.595
2021,8,401309574,Bowling Green,Eastern Michigan,4,0.391
2021,8,401309878,California,Colorado,-8.5,0.721
2021,8,401309577,Central Michigan,Northern Illinois,-6,0.66
2021,8,401282235,Charlotte,Florida Atlantic,6.5,0.327
2021,8,401282239,Connecticut,Middle Tennessee,14,0.167
2021,8,401282236,Florida International,Western Kentucky,16.5,0.128
2021,8,401282663,Florida State,UMass,-35.5,0.993
2021,8,401310727,Fresno State,Nevada,-3.5,0.595
2021,8,401309625,Georgia State,Texas State,-10.5,0.766
2021,8,401310728,Hawai'i,New Mexico State,-19,0.905
2021,8,401301028,Houston,East Carolina,-13.5,0.824
2021,8,401282730,Indiana,Ohio State,21,0.074
