season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2018,1,401022514,Air Force,Stony Brook,-14.5,0.841
2018,1,401012246,Alabama,Louisville,-24,0.951
2018,1,401012676,Arizona,BYU,-11,0.776
2018,1,401012677,Arizona State,UT San Antonio,-17.5,0.886
2018,1,401012247,Arkansas,Eastern Illinois,-35,0.992
2018,1,401021652,Arkansas State,Southeast Missouri State,-32.5,0.987
2018,1,401012248,Auburn,Washington,-1,0.527
2018,1,401020671,Ball State,Central Connecticut,-19.5,0.911
2018,1,401013026,Baylor,Abilene Christian,-41,0.998
2018,1,401013087,Boston College,UMass,-20.5,0.921
2018,1,401012684,California,North Carolina,-7,0.685
2018,1,401014973,Charlotte,Fordham,-16.5,0.872
2018,1,401013088,Clemson,Furman,-50.5,1
2018,1,401012680,Colorado State,Colorado,-7,0.685
2018,1,401022510,Colorado State,Hawai'i,-17,0.879
2018,1,401019470,Connecticut,UCF,22.5,0.06
2018,1,401013089,Duke,Army,-14,0.833
2018,1,401079833,East Carolina,North Carolina A&T,-13,0.815
2018,1,401020672,Eastern Michigan,Monmouth,-23.5,0.947
2018,1,401012249,Florida,Charleston Southern,-43,0.998
2018,1,401012851,Florida International,Indiana,13,0.185
2018,1,401013096,Florida State,Virginia Tech,-7,0.685
2018,1,401022516,Fresno State,Idaho,-24.5,0.954
2018,1,401012250,Georgia,Austin Peay,-48,1
2018,1,401021653,Georgia Southern,South Carolina State,-28,0.973
2018,1,401013090,Georgia Tech,Alcorn State,-43,0.998
2018,1,401019475,Hawai'i,Navy,13.5,0.176
2018,1,401012804,Illinois,Kent State,-18,0.893
2018,1,401012862,Iowa,Northern Illinois,-9.5,0.744
2018,1,401013048,Kansas,Nicholls,-8,0.709
2018,1,401013057,Kansas State,South Dakota,-24,0.951
2018,1,401013448,Liberty,Old Dominion,5,0.365
2018,1,401021654,Louisiana,Grambling,-14,0.833
2018,1,401021655,Louisiana Monroe,Southeastern Louisiana,-21,0.926
2018,1,401013095,LSU,Miami,3,0.418
2018,1,401012872,Maryland,Texas,13,0.185
2018,1,401014975,Miami (OH),Marshall,-1.5,0.541
2018,1,401012880,Michigan State,Utah State,-23.5,0.947
2018,1,401012254,Mississippi State,Stephen F. Austin,-47.5,0.999
2018,1,401012255,Missouri,UT Martin,-35,0.992
2018,1,401013091,NC State,James Madison,-14.5,0.841
2018,1,401022517,Nevada,Portland State,-28,0.973
2018,1,401022515,New Mexico,Incarnate Word,-36,0.993
2018,1,401014976,North Texas,SMU,-3.5,0.595
2018,1,401012888,Notre Dame,Michigan,3,0.418
2018,1,401020675,Ohio,Howard,-31,0.984
2018,1,401012682,Ohio State,Oregon State,-40,0.997
2018,1,401013065,Oklahoma,Florida Atlantic,-19,0.905
2018,1,401013489,Oklahoma State,Missouri State,-46,0.999
2018,1,401012681,Oregon,Bowling Green,-34,0.99
2018,1,401013349,Penn State,Appalachian State,-24.5,0.954
2018,1,401013092,Pittsburgh,Albany,-27,0.969
2018,1,401013342,Purdue,Northwestern,-1,0.527
2018,1,401014972,Rice,Prairie View,-22.5,0.94
2018,1,401014977,Rice,Houston,26,0.036
2018,1,401012820,Rutgers,Texas State,-16.5,0.872
2018,1,401014974,South Alabama,Louisiana Tech,10.5,0.234
2018,1,401012256,South Carolina,Coastal Carolina,-30.5,0.982
2018,1,401014978,Southern Mississippi,Jackson State,-33,0.989
2018,1,401019472,South Florida,Elon,-27,0.969
2018,1,401022512,Stanford,San Diego State,-14,0.833
2018,1,401013072,TCU,Southern,-49,1
2018,1,401019473,Temple,Villanova,-15,0.85
2018,1,401012257,Tennessee,West Virginia,10,0.245
2018,1,401012258,Texas A&M,Northwestern State,-47,0.999
2018,1,401012253,Texas Tech,Ole Miss,1.5,0.459
2018,1,401020676,Toledo,VMI,-48.5,1
2018,1,401021656,Troy,Boise State,9.5,0.256
2018,1,401013086,Tulane,Wake Forest,7.5,0.302
2018,1,401019476,Tulsa,Central Arkansas,-11.5,0.786
2018,1,401014979,UAB,Savannah State,-39,0.996
2018,1,401013357,UMass,Duquesne,-21,0.926
2018,1,401012678,USC,UNLV,-25,0.958
2018,1,401012675,Utah,Weber State,-30.5,0.982
2018,1,401014980,UTEP,Northern Arizona,7,0.315
2018,1,401012259,Vanderbilt,Middle Tennessee,-3,0.582
2018,1,401013094,Virginia,Richmond,-14.5,0.841
2018,1,401020673,Western Michigan,Syracuse,5,0.365
2018,1,401013354,Wisconsin,Western Kentucky,-36,0.993
2018,1,401012683,Wyoming,Washington State,3,0.418
2018,2,401020678,Akron,Morgan State,-42.5,0.998
2018,2,401012260,Alabama,Arkansas State,-37,0.995
2018,2,401012727,Arizona State,Michigan State,4.5,0.378
2018,2,401013367,Army,Liberty,-7.5,0.698
2018,2,401012262,Auburn,Alabama State,-62,1
2018,2,401019483,Boise State,Connecticut,-33.5,0.99
2018,2,401012873,Bowling Green,Maryland,14,0.167
2018,2,401012735,BYU,California,-2,0.555
2018,2,401014981,Charlotte,Appalachian State,15,0.15
2018,2,401014990,Coastal Carolina,UAB,9,0.267
2018,2,401012261,Colorado State,Arkansas,14,0.167
2018,2,401013103,East Carolina,North Carolina,16,0.135
2018,2,401012263,Florida,Kentucky,-13.5,0.824
2018,2,401014983,Florida Atlantic,Air Force,-8,0.709
2018,2,401013099,Florida State,Samford,-33,0.989
2018,2,401013358,Georgia Southern,UMass,-1.5,0.541
2018,2,401014988,Hawai'i,Rice,-17.5,0.886
2018,2,401012726,Houston,Arizona,-3.5,0.595
2018,2,401012852,Indiana,Virginia,-5,0.635
2018,2,401012863,Iowa,Iowa State,-3.5,0.595
2018,2,401012266,Kansas State,Mississippi State,7,0.315
2018,2,401020677,Kent State,Howard,-9.5,0.744
2018,2,401014984,Louisiana Tech,Southern,-34,0.99
2018,2,401012264,LSU,Southeastern Louisiana,-42,0.998
2018,2,401014985,Marshall,Eastern Kentucky,-32.5,0.987
2018,2,401013102,Miami,Savannah State,-62,1
2018,2,401012889,Michigan,Western Michigan,-28,0.973
2018,2,401014986,Middle Tennessee,UT Martin,-19,0.905
2018,2,401013329,Minnesota,Fresno State,1,0.473
2018,2,401012267,Missouri,Wyoming,-19.5,0.911
2018,2,401019479,Navy,Memphis,7,0.315
2018,2,401012729,Nebraska,Colorado,-3.5,0.595
2018,2,401012730,Northern Illinois,Utah,12,0.204
2018,2,401014987,North Texas,Incarnate Word,-43.5,0.999
2018,2,401013098,Northwestern,Duke,-2.5,0.568
2018,2,401013377,Notre Dame,Ball State,-34.5,0.991
2018,2,401012821,Ohio State,Rutgers,-35.5,0.993
2018,2,401012728,Oklahoma,UCLA,-31,0.984
2018,2,401013490,Oklahoma State,South Alabama,-30.5,0.982
2018,2,401014982,Old Dominion,Florida International,3,0.418
2018,2,401012265,Ole Miss,Southern Illinois,-28,0.973
2018,2,401012731,Oregon,Portland State,-49.5,1
2018,2,401012732,Oregon State,Southern Utah,-11,0.776
2018,2,401013105,Pittsburgh,Penn State,7.5,0.302
2018,2,401013352,Purdue,Eastern Michigan,-15.5,0.857
2018,2,401022518,San Diego State,Sacramento State,-25.5,0.961
2018,2,401019477,SMU,TCU,23.5,0.053
2018,2,401012268,South Carolina,Georgia,9,0.267
2018,2,401014989,Southern Mississippi,Louisiana Monroe,-5.5,0.648
2018,2,401013100,South Florida,Georgia Tech,3,0.418
2018,2,401012736,Stanford,USC,-4.5,0.622
2018,2,401012269,Tennessee,East Tennessee State,-37,0.995
2018,2,401013319,Texas,Tulsa,-22,0.935
2018,2,401012270,Texas A&M,Clemson,12.5,0.194
2018,2,401021657,Texas State,Texas Southern,-34,0.99
2018,2,401013322,Texas Tech,Lamar,-49,1
2018,2,401021658,Troy,Florida A&M,-34.5,0.991
2018,2,401019480,Tulane,Nicholls,-17,0.879
2018,2,401014991,UNLV,UTEP,-23,0.944
2018,2,401013027,UT San Antonio,Baylor,17,0.121
2018,2,401012271,Vanderbilt,Nevada,-10,0.755
2018,2,401013107,Virginia Tech,William & Mary,-42,0.998
2018,2,401013108,Wake Forest,Towson,-34,0.99
2018,2,401014992,Western Kentucky,Maine,-10,0.755
2018,2,401013326,West Virginia,Youngstown State,-33.5,0.99
2018,2,401013355,Wisconsin,New Mexico,-35.5,0.993
2018,3,401012737,Arizona,Southern Utah,-26.5,0.966
2018,3,401012272,Arkansas,North Texas,-5.5,0.648
2018,3,401013368,Army,Hawai'i,-6.5,0.673
2018,3,401012273,Auburn,LSU,-10,0.755
2018,3,401013028,Baylor,Duke,-2.5,0.568
