season,week,gameId,homeTeam,awayTeam,spread,homeWinProb
2022,1,401415015,Marshall,Norfolk State,-40.5,0.997
2022,1,401405066,Maryland,Buffalo,-24,0.951
2022,1,401422922,Mercer,Morehead State,-29.5,0.979
2022,1,401435072,Merrimack,Holy Cross,23.5,0.053
2022,1,401411097,Miami,Bethune-Cookman,-49.5,1
2022,1,401405067,Michigan,Colorado State,-31,0.984
2022,1,401416591,Michigan State,Western Michigan,-21.5,0.931
2022,1,401405060,Minnesota,New Mexico State,-36,0.993
2022,1,401403861,Mississippi State,Memphis,-17,0.879
2022,1,401426537,Missouri,Louisiana Tech,-20.5,0.921
2022,1,401413333,Montana,Northwestern State,-33.5,0.99
2022,1,401415611,Navy,Delaware,-13,0.815
2022,1,401405063,Nebraska,North Dakota,-28.5,0.975
2022,1,401415212,Nevada,Texas State,2,0.445
2022,1,401424402,New Hampshire,Monmouth,1.5,0.459
2022,1,401415210,New Mexico,Maine,-6,0.66
2022,1,401409235,New Mexico State,Nevada,7,0.315
2022,1,401411091,North Carolina,Florida A&M,-45.5,0.999
2022,1,401420797,North Carolina Central,North Carolina A&T,-11.5,0.786
2022,1,401420836,North Dakota State,Drake,-48,1
2022,1,401416592,Northern Illinois,Eastern Illinois,-35,0.992
2022,1,401426539,North Texas,SMU,9.5,0.256
2022,1,401405059,Northwestern,Nebraska,12.5,0.194
2022,1,401426536,Ohio,Florida Atlantic,6,0.34
2022,1,401404124,Ohio State,Notre Dame,-17,0.879
2022,1,401426541,Oklahoma,UTEP,-31,0.984
2022,1,401416569,Oklahoma State,Central Michigan,-20.5,0.921
2022,1,401426330,Old Dominion,Virginia Tech,6,0.34
2022,1,401403860,Ole Miss,Troy,-21.5,0.931
2022,1,401403969,Oregon State,Boise State,-1.5,0.541
2022,1,401411092,Pittsburgh,West Virginia,-7.5,0.698
2022,1,401423918,Prairie View,Texas Southern,-11,0.776
2022,1,401405064,Purdue,Penn State,3.5,0.405
2022,1,401418645,Samford,Kennesaw State,13.5,0.176
2022,1,401403967,San Diego State,Arizona,-6.5,0.673
2022,1,401415213,San José State,Portland State,-22,0.935
2022,1,401421116,South Alabama,Nicholls,-13.5,0.824
2022,1,401403863,South Carolina,Georgia State,-12.5,0.806
2022,1,401404157,Southern Mississippi,Liberty,3.5,0.405
2022,1,401420877,Southern Utah,St. Thomas (MN),-3,0.582
2022,1,401415612,South Florida,BYU,11.5,0.214
2022,1,401403970,Stanford,Colgate,-40,0.997
2022,1,401424414,Stony Brook,Rhode Island,0,0.5
2022,1,401411099,Syracuse,Louisville,6,0.34
2022,1,401420880,Tarleton State,Mississippi Valley State,-13,0.815
2022,1,401403864,Tennessee,Ball State,-35.5,0.993
2022,1,401404059,Texas,Louisiana Monroe,-37.5,0.995
2022,1,401403865,Texas A&M,Sam Houston State,-36.5,0.994
2022,1,401404055,Texas Tech,Murray State,-38,0.996
2022,1,401441990,Toledo,Long Island University,-47.5,0.999
2022,1,401414778,Tulane,UMass,-28.5,0.975
2022,1,401426534,UAB,Alabama A&M,-40.5,0.997
2022,1,401415610,UCF,South Carolina State,-43.5,0.999
2022,1,401403971,UCLA,Bowling Green,-24,0.951
2022,1,401413256,UNLV,Idaho State,-22.5,0.94
2022,1,401426540,USC,Rice,-32.5,0.987
2022,1,401404146,Utah State,Connecticut,-24,0.951
2022,1,401426531,UTEP,North Texas,1.5,0.459
2022,1,401420840,UT Martin,Western Illinois,-17,0.879
2022,1,401426542,UT San Antonio,Houston,3.5,0.405
2022,1,401403866,Vanderbilt,Elon,-18.5,0.899
2022,1,401424415,Villanova,Lehigh,-27.5,0.971
2022,1,401411100,Virginia,Richmond,-21.5,0.931
2022,1,401428480,Wagner,Fordham,27.5,0.029
2022,1,401411093,Wake Forest,VMI,-33.5,0.99
2022,1,401403973,Washington,Kent State,-23.5,0.947
2022,1,401403974,Washington State,Idaho,-28.5,0.975
2022,1,401426532,Western Kentucky,Austin Peay,-32.5,0.987
2022,1,401405065,Wisconsin,Illinois State,-36.5,0.994
2022,1,401415211,Wyoming,Tulsa,6.5,0.327
2022,1,401420822,Youngstown State,Duquesne,-16.5,0.872
2022,2,401403977,Air Force,Colorado,-17.5,0.886
2022,2,401403875,Arizona,Mississippi State,12.5,0.194
2022,2,401403869,Arkansas,South Carolina,-8.5,0.721
2022,2,401426553,Army,UT San Antonio,2,0.445
2022,2,401403870,Auburn,San José State,-24,0.951
2022,2,401416594,Ball State,Western Michigan,6.5,0.327
2022,2,401416595,Bowling Green,Eastern Kentucky,-7.5,0.698
2022,2,401416596,Buffalo,Holy Cross,-6,0.66
2022,2,401404062,BYU,Baylor,-2.5,0.568
2022,2,401403976,California,UNLV,-12.5,0.806
2022,2,401416597,Central Michigan,South Alabama,-6,0.66
2022,2,401426545,Charlotte,Maryland,28,0.027
2022,2,401411102,Clemson,Furman,-45.5,0.999
2022,2,401426332,Coastal Carolina,Gardner-Webb,-32.5,0.987
2022,2,401426548,Colorado State,Middle Tennessee,-13.5,0.824
2022,2,401404148,Connecticut,Syracuse,23.5,0.053
2022,2,401415024,East Carolina,Old Dominion,-13,0.815
2022,2,401403871,Florida,Kentucky,-6,0.66
2022,2,401426546,Florida Atlantic,Southeastern Louisiana,-11,0.776
2022,2,401403979,Fresno State,Oregon State,-1,0.527
2022,2,401403872,Georgia,Samford,-53,1
2022,2,401411103,Georgia State,North Carolina,7,0.315
2022,2,401411104,Georgia Tech,Western Carolina,-24.5,0.954
2022,2,401405070,Illinois,Virginia,-4,0.609
2022,2,401405075,Indiana,Idaho,-24.5,0.954
2022,2,401404064,Iowa,Iowa State,-3.5,0.595
2022,2,401420788,James Madison,Norfolk State,-41.5,0.998
2022,2,401403876,Kansas State,Missouri,-7.5,0.698
2022,2,401426551,Liberty,UAB,6,0.34
2022,2,401416598,Louisiana,Eastern Michigan,-11,0.776
2022,2,401421117,Louisiana Monroe,Nicholls,-4.5,0.622
2022,2,401426547,Louisiana Tech,Stephen F. Austin,-6.5,0.673
2022,2,401403873,LSU,Southern,-44.5,0.999
2022,2,401411105,Miami,Southern Mississippi,-27.5,0.971
2022,2,401416599,Miami (OH),Robert Morris,-30,0.981
2022,2,401405077,Michigan,Hawai'i,-52.5,1
2022,2,401405078,Michigan State,Akron,-34.5,0.991
2022,2,401405071,Minnesota,Western Illinois,-41,0.998
2022,2,401420807,Missouri State,UT Martin,-14,0.833
2022,2,401415617,Navy,Memphis,4.5,0.378
2022,2,401411106,NC State,Charleston Southern,-45.5,0.999
2022,2,401405072,Nebraska,Georgia Southern,-23.5,0.947
2022,2,401415216,Nevada,Incarnate Word,-4,0.609
2022,2,401415214,New Mexico,Boise State,17,0.121
2022,2,401426549,North Texas,Texas Southern,-38.5,0.996
2022,2,401405073,Northwestern,Duke,-10,0.755
2022,2,401404125,Notre Dame,Marshall,-20.5,0.921
2022,2,401405079,Ohio State,Arkansas State,-44.5,0.999
2022,2,401404066,Oklahoma,Kent State,-33,0.989
2022,2,401403975,Oklahoma State,Arizona State,-11.5,0.786
2022,2,401403874,Ole Miss,Central Arkansas,-36.5,0.994
2022,2,401403978,Oregon,Eastern Washington,-27.5,0.971
2022,2,401405080,Penn State,Ohio,-28,0.973
2022,2,401403877,Pittsburgh,Tennessee,6,0.34
2022,2,401405074,Purdue,Indiana State,-37,0.995
2022,2,401426550,Rice,McNeese,-7.5,0.698
2022,2,401405081,Rutgers,Wagner,-48.5,1
2022,2,401413257,San Diego State,Idaho State,-33.5,0.99
2022,2,401415616,SMU,Lamar,-48.5,1
2022,2,401415618,South Florida,Howard,-39.5,0.997
2022,2,401403980,Stanford,USC,9.5,0.256
2022,2,401404067,TCU,Tarleton State,-40,0.997
2022,2,401415614,Temple,Lafayette,-13.5,0.824
2022,2,401403868,Texas,Alabama,21,0.074
2022,2,401403878,Texas A&M,Appalachian State,-18,0.893
2022,2,401426544,Texas State,Florida International,-13.5,0.824
2022,2,401404063,Texas Tech,Houston,-4,0.609
2022,2,401414779,Toledo,UMass,-28,0.973
2022,2,401423439,Troy,Alabama A&M,-37.5,0.995
2022,2,401415615,Tulane,Alcorn State,-35.5,0.993
2022,2,401415620,Tulsa,Northern Illinois,-6.5,0.673
2022,2,401415613,UCF,Louisville,-5.5,0.648
2022,2,401403981,UCLA,Alabama State,-48.5,1
2022,2,401403982,Utah,Southern Utah,-45.5,0.999
2022,2,401415215,Utah State,Weber State,-6.5,0.673
2022,2,401426552,UTEP,New Mexico State,-17.5,0.886
2022,2,401403879,Vanderbilt,Wake Forest,13.5,0.176
2022,2,401411108,Virginia Tech,Boston College,-3,0.582
2022,2,401403983,Washington,Portland State,-31,0.984
2022,2,401404065,West Virginia,Kansas,-14,0.833
2022,2,401403984,Wisconsin,Washington State,-17.5,0.886
2022,2,401415177,Wyoming,Northern Colorado,-23.5,0.947
2022,3,401403880,Alabama,Louisiana Monroe,-49.5,1
2022,3,401418631,Alabama A&M,Austin Peay,20,0.084
2022,3,401426333,Appalachian State,Troy,-14,0.833
2022,3,401403985,Arizona,North Dakota State,3,0.418
2022,3,401403986,Arizona State,Eastern Michigan,-20.5,0.921
2022,3,401403881,Arkansas,Missouri State,-26,0.964
2022,3,401404136,Army,Villanova,-14,0.833
2022,3,401403882,Auburn,Penn State,2.5,0.432
2022,3,401416600,Ball State,Murray State,-21,0.926
2022,3,401404071,Baylor,Texas State,-30,0.981
2022,3,401415218,Boise State,UT Martin,-24.5,0.954
2022,3,401411110,Boston College,Maine,-31,0.984
2022,3,401415029,Bowling Green,Marshall,17,0.121
2022,3,401415186,Brown,Bryant,4.5,0.378
2022,3,401416602,Central Michigan,Bucknell,-41,0.998
2022,3,401418778,Chattanooga,North Alabama,-20.5,0.921
2022,3,401426556,Clemson,Louisiana Tech,-33.5,0.99
2022,3,401416601,Coastal Carolina,Buffalo,-12,0.796
2022,3,401418603,Dartmouth,Valparaiso,-31,0.984
2022,3,401411112,Duke,North Carolina A&T,-30.5,0.982
2022,3,401415621,East Carolina,Campbell,-32.5,0.987
2022,3,401418637,Eastern Kentucky,Charleston Southern,-18,0.893
2022,3,401421157,East Tennessee State,Furman,-2.5,0.568
2022,3,401424394,Elon,Gardner-Webb,-13.5,0.824
2022,3,401403883,Florida,South Florida,-23.5,0.947
2022,3,401426555,Florida Atlantic,UCF,7.5,0.302
2022,3,401424425,Fordham,Albany,-7.5,0.698
2022,3,401426554,Georgia State,Charlotte,-19.5,0.911
2022,3,401403886,Georgia Tech,Ole Miss,17,0.121
2022,3,401435074,Harvard,Merrimack,-28.5,0.975
2022,3,401425413,Holy Cross,Yale,-8.5,0.721
2022,3,401404068,Houston,Kansas,-8.5,0.721
2022,3,401413246,Idaho,Drake,-31,0.984
2022,3,401418829,Illinois State,Eastern Illinois,-15.5,0.857
2022,3,401426563,Indiana,Western Kentucky,-7,0.685
2022,3,401413335,Indiana State,Montana,24.5,0.046
2022,3,401405082,Iowa,Nevada,-24,0.951
2022,3,401404069,Iowa State,Ohio,-20,0.916
2022,3,401424954,Jackson State,Grambling,-28.5,0.975
2022,3,401404074,Kansas State,Tulane,-14,0.833
2022,3,401416603,Kent State,Long Island University,-40,0.997
2022,3,401403884,Kentucky,Youngstown State,-30,0.981
2022,3,401422988,Lafayette,William & Mary,21,0.074
2022,3,401415178,Lamar,Northern Colorado,3,0.418
2022,3,401422998,Lehigh,Richmond,16,0.135
2022,3,401411109,Louisville,Florida State,2.5,0.432
2022,3,401403885,LSU,Mississippi State,3,0.418
2022,3,401415196,Marist,Columbia,20,0.084
2022,3,401405087,Maryland,SMU,-2.5,0.568
2022,3,401415622,Memphis,Arkansas State,-14.5,0.841
2022,3,401421139,Mercer,The Citadel,-18.5,0.899
2022,3,401415623,Miami (OH),Cincinnati,24,0.049
2022,3,401404149,Michigan,Connecticut,-47.5,0.999
2022,3,401426557,Middle Tennessee,Tennessee State,-19.5,0.911
2022,3,401403988,Minnesota,Colorado,-28,0.973
2022,3,401403887,Missouri,Abilene Christian,-31.5,0.985
2022,3,401424404,Monmouth,Georgetown,-17.5,0.886
2022,3,401420779,Morgan State,Sacred Heart,14.5,0.159
2022,3,401404072,NC State,Texas Tech,-10.5,0.766
2022,3,401404070,Nebraska,Oklahoma,10.5,0.234
2022,3,401420799,New Hampshire,North Carolina Central,-13.5,0.824
2022,3,401426561,New Mexico,UTEP,2,0.445
2022,3,401403891,Northern Illinois,Vanderbilt,-2.5,0.568
2022,3,401425456,Northern Iowa,Sacramento State,-2.5,0.568
2022,3,401405083,Northwestern,Southern Illinois,-13.5,0.824
2022,3,401403987,Notre Dame,California,-13.5,0.824
2022,3,401405088,Ohio State,Toledo,-31,0.984
2022,3,401404075,Oklahoma State,Arkansas-Pine Bluff,-54.5,1
2022,3,401403989,Oregon,BYU,-3.5,0.595
2022,3,401403990,Oregon State,Montana State,-16.5,0.872
2022,3,401423914,Pennsylvania,Colgate,-3.5,0.595
2022,3,401420847,Prairie View,Incarnate Word,19,0.095
2022,3,401424424,Rhode Island,Delaware,-3,0.582
2022,3,401426559,Rice,Louisiana,11.5,0.214
2022,3,401403888,South Carolina,Georgia,25.5,0.039
2022,3,401413226,South Dakota,Cal Poly,-18,0.893
2022,3,401420832,South Dakota State,Butler,-51.5,1
2022,3,401421122,Southeastern Louisiana,Central Connecticut,-21.5,0.931
2022,3,401421118,Southeast Missouri State,Nicholls,-5.5,0.648
2022,3,401423919,Southern,Texas Southern,7,0.315
2022,3,401415032,Southern Mississippi,Northwestern State,-32.5,0.987
2022,3,401423413,Stetson,Princeton,33.5,0.01
2022,3,401405084,Syracuse,Purdue,-1.5,0.541
2022,3,401405089,Temple,Rutgers,18,0.107
2022,3,401403889,Tennessee,Akron,-47.5,0.999
2022,3,401422928,Tennessee Tech,Samford,16,0.135
2022,3,401426562,Texas,UT San Antonio,-13,0.815
2022,3,401403890,Texas A&M,Miami,-6.5,0.673
2022,3,401413216,Tulsa,Jacksonville State,-12,0.796
2022,3,401426560,UAB,Georgia Southern,-11.5,0.786
2022,3,401415183,UC Davis,San Diego,-24,0.951
2022,3,401403991,UCLA,South Alabama,-15.5,0.857
2022,3,401414780,UMass,Stony Brook,-1,0.527
2022,3,401426558,UNLV,North Texas,-2.5,0.568
2022,3,401403992,USC,Fresno State,-11.5,0.786
2022,3,401403993,Utah,San Diego State,-22.5,0.94
2022,3,401411113,Virginia,Old Dominion,-8.5,0.721
2022,3,401411114,Virginia Tech,Wofford,-38.5,0.996
2022,3,401415404,VMI,Cornell,-14.5,0.841
2022,3,401404159,Wake Forest,Liberty,-17.5,0.886
2022,3,401403994,Washington,Michigan State,-3.5,0.595
2022,3,401403995,Washington State,Colorado State,-17,0.879
2022,3,401422976,Western Carolina,Presbyterian College,-39,0.996
2022,3,401411115,Western Michigan,Pittsburgh,10,0.245
2022,3,401404073,West Virginia,Towson,-41,0.998
2022,3,401405085,Wisconsin,New Mexico State,-37.5,0.995
2022,3,401415217,Wyoming,Air Force,16.5,0.128
2022,4,401415220,Air Force,Nevada,-24,0.951
2022,4,401403892,Alabama,Vanderbilt,-40.5,0.997
2022,4,401424429,Albany,Central Connecticut,-17,0.879
2022,4,401424930,Alcorn State,Arkansas-Pine Bluff,-18.5,0.899
2022,4,401415037,Appalachian State,James Madison,-6.5,0.673
2022,4,401403997,Arizona State,Utah,16.5,0.128
2022,4,401403894,Auburn,Missouri,-7.5,0.698
2022,4,401418632,Austin Peay,Eastern Kentucky,-1.5,0.541
2022,4,401415187,Brown,Harvard,16.5,0.128
2022,4,401415223,BYU,Wyoming,-21.5,0.931
2022,4,401403996,California,Arizona,-3.5,0.595
2022,4,401405096,Cincinnati,Indiana,-16.5,0.872
2022,4,401425414,Colgate,Holy Cross,20.5,0.079
2022,4,401403998,Colorado,UCLA,22,0.065
2022,4,401415221,Colorado State,Sacramento State,4.5,0.378
2022,4,401415405,Cornell,Yale,9,0.267
2022,4,401424426,Delaware,Hampton,-24.5,0.954
2022,4,401435075,Delaware State,Merrimack,6,0.34
2022,4,401423153,Drake,Marist,-7,0.685
2022,4,401415624,East Carolina,Navy,-16.5,0.872
2022,4,401416604,Eastern Michigan,Buffalo,-6.5,0.673
2022,4,401413237,Eastern Washington,Montana State,6,0.34
2022,4,401411118,Florida State,Boston College,-18.5,0.899
2022,4,401422923,Gardner-Webb,Mercer,7,0.315
2022,4,401415197,Georgetown,Columbia,10.5,0.234
2022,4,401403895,Georgia,Kent State,-45,0.999
2022,4,401416605,Georgia Southern,Ball State,-9.5,0.744
2022,4,401426334,Georgia State,Coastal Carolina,2.5,0.432
2022,4,401426570,Houston,Rice,-17.5,0.886
2022,4,401421129,Illinois,Chattanooga,-20,0.916
2022,4,401404080,Iowa State,Baylor,-2.5,0.568
2022,4,401424955,Jackson State,Mississippi Valley State,-40,0.997
2022,4,401404079,Kansas,Duke,-7,0.685
2022,4,401403896,Kentucky,Northern Illinois,-26.5,0.966
2022,4,401404160,Liberty,Akron,-26.5,0.966
2022,4,401426336,Louisiana Monroe,Louisiana,9.5,0.256
2022,4,401411119,Louisville,South Florida,-15.5,0.857
2022,4,401403897,LSU,New Mexico,-31.5,0.985
2022,4,401426569,Memphis,North Texas,-12.5,0.806
2022,4,401426568,Miami,Middle Tennessee,-25.5,0.961
2022,4,401405097,Michigan,Maryland,-17,0.879
2022,4,401405092,Michigan State,Minnesota,3,0.418
2022,4,401403899,Mississippi State,Bowling Green,-31,0.984
2022,4,401404150,NC State,Connecticut,-38.5,0.996
2022,4,401409237,New Mexico State,Hawai'i,-4.5,0.622
2022,4,401413217,Nicholls,Jacksonville State,9,0.267
2022,4,401420790,Norfolk State,St Francis (PA),9.5,0.256
2022,4,401404126,North Carolina,Notre Dame,-2.5,0.568
2022,4,401413259,Northern Colorado,Idaho State,-3.5,0.595
2022,4,401405093,Northwestern,Miami (OH),-7.5,0.698
2022,4,401416606,Ohio,Fordham,-16.5,0.872
2022,4,401405095,Ohio State,Wisconsin,-18.5,0.899
2022,4,401404081,Oklahoma,Kansas State,-13.5,0.824
2022,4,401426335,Old Dominion,Arkansas State,-5,0.635
2022,4,401403898,Ole Miss,Tulsa,-21,0.926
2022,4,401404000,Oregon State,USC,5.5,0.352
2022,4,401405098,Penn State,Central Michigan,-28,0.973
2022,4,401411121,Pittsburgh,Rhode Island,-32.5,0.987
2022,4,401423146,Presbyterian College,Davidson,30,0.019
2022,4,401422999,Princeton,Lehigh,-24,0.951
2022,4,401426566,Purdue,Florida Atlantic,-16.5,0.872
2022,4,401405091,Rutgers,Iowa,7.5,0.302
2022,4,401422929,Samford,Western Carolina,-3.5,0.595
2022,4,401415224,San Diego State,Toledo,3,0.418
2022,4,401415225,San José State,Western Michigan,-6.5,0.673
2022,4,401404078,SMU,TCU,2.5,0.432
2022,4,401426567,South Alabama,Louisiana Tech,-13,0.815
2022,4,401426564,South Carolina,Charlotte,-23.5,0.947
2022,4,401420828,South Dakota,North Dakota State,16.5,0.128
2022,4,401420816,Southern Illinois,North Dakota,-4,0.609
2022,4,401423158,Stetson,Morehead State,2.5,0.432
2022,4,401411117,Syracuse,Virginia,-9.5,0.744
2022,4,401414781,Temple,UMass,-10,0.755
2022,4,401403901,Tennessee,Florida,-11,0.776
2022,4,401403893,Texas A&M,Arkansas,-1.5,0.541
2022,4,401418793,Texas State,Houston Christian,-26.5,0.966
2022,4,401404082,Texas Tech,Texas,7,0.315
2022,4,401424427,Towson,New Hampshire,6,0.34
2022,4,401426393,Troy,Marshall,3.5,0.405
2022,4,401415040,Tulane,Southern Mississippi,-11.5,0.786
2022,4,401415184,UC Davis,Weber State,3,0.418
2022,4,401411122,UCF,Georgia Tech,-21,0.926
2022,4,401415222,Utah State,UNLV,3,0.418
2022,4,401426571,UTEP,Boise State,16.5,0.128
2022,4,401426572,UT San Antonio,Texas Southern,-42,0.998
2022,4,401425090,Valparaiso,San Diego,7.5,0.302
2022,4,401424405,Villanova,Monmouth,-10.5,0.766
2022,4,401411116,Virginia Tech,West Virginia,2,0.445
2022,4,401411123,Wake Forest,Clemson,7.5,0.302
2022,4,401404001,Washington,Stanford,-14,0.833
2022,4,401403999,Washington State,Oregon,6.5,0.327
2022,4,401426671,Western Illinois,Northern Iowa,16.5,0.128
2022,4,401426565,Western Kentucky,Florida International,-31,0.984
2022,4,401424366,William & Mary,Elon,-6.5,0.673
2022,5,401415227,Air Force,Navy,-14,0.833
2022,5,401416609,Akron,Bowling Green,9.5,0.256
2022,5,401423441,Alabama A&M,Bethune-Cookman,-6.5,0.673
2022,5,401421140,Appalachian State,The Citadel,-39,0.996
2022,5,401404002,Arizona,Colorado,-18,0.893
2022,5,401403902,Arkansas,Alabama,17,0.121
2022,5,401426340,Arkansas State,Louisiana Monroe,-7,0.685
2022,5,401404137,Army,Georgia State,-8.5,0.721
2022,5,401403903,Auburn,LSU,8,0.291
2022,5,401416608,Ball State,Northern Illinois,3.5,0.405
2022,5,401404083,Baylor,Oklahoma State,-2.5,0.568
2022,5,401415228,Boise State,San Diego State,-6,0.66
2022,5,401411124,Boston College,Louisville,13.5,0.176
2022,5,401422979,Bucknell,Lafayette,3,0.418
2022,5,401416610,Buffalo,Miami (OH),-3,0.582
2022,5,401415226,BYU,Utah State,-26,0.964
2022,5,401413227,Cal Poly,Sacramento State,25,0.042
2022,5,401420801,Campbell,North Carolina Central,-5.5,0.648
2022,5,401418633,Central Arkansas,Austin Peay,6.5,0.327
2022,5,401426573,Charlotte,UTEP,3.5,0.405
2022,5,401411125,Clemson,NC State,-6.5,0.673
2022,5,401426337,Coastal Carolina,Georgia Southern,-10,0.755
2022,5,401415406,Colgate,Cornell,-4,0.609
2022,5,401415198,Columbia,Princeton,4,0.391
2022,5,401404151,Connecticut,Fresno State,23.5,0.053
2022,5,401418605,Dartmouth,Pennsylvania,-14,0.833
2022,5,401423138,Davidson,Butler,-21.5,0.931
2022,5,401423154,Dayton,Drake,-16,0.865
2022,5,401424430,Delaware,Towson,-26.5,0.966
2022,5,401428383,Delaware State,Robert Morris,3,0.418
2022,5,401411126,Duke,Virginia,-2,0.555
2022,5,401418638,Eastern Kentucky,Southern Utah,-14.5,0.841
2022,5,401414782,Eastern Michigan,UMass,-20,0.916
2022,5,401421130,East Tennessee State,Chattanooga,6.5,0.327
2022,5,401424395,Elon,Richmond,2,0.445
2022,5,401403904,Florida,Eastern Washington,-32,0.986
2022,5,401424949,Florida A&M,Mississippi Valley State,-24.5,0.954
2022,5,401411127,Florida State,Wake Forest,-6,0.66
2022,5,401428481,Fordham,Georgetown,-24,0.951
2022,5,401421159,Furman,Samford,-2,0.555
2022,5,401425419,Grambling,Prairie View,13,0.185
2022,5,401418597,Harvard,Holy Cross,6.5,0.327
2022,5,401415625,Houston,Tulane,-5.5,0.648
2022,5,401413248,Idaho,Northern Colorado,-15.5,0.857
2022,5,401413260,Idaho State,Montana,33,0.011
2022,5,401418830,Illinois State,Southern Illinois,7.5,0.302
2022,5,401462217,Incarnate Word,McNeese,-24.5,0.954
2022,5,401405100,Iowa,Michigan,10.5,0.234
2022,5,401426338,James Madison,Texas State,-21.5,0.931
2022,5,401404084,Kansas,Iowa State,3.5,0.405
2022,5,401404085,Kansas State,Texas Tech,-7.5,0.698
2022,5,401416611,Kent State,Ohio,-12.5,0.806
2022,5,401462216,Lamar,Houston Christian,-1.5,0.541
2022,5,401423000,Lehigh,Monmouth,17,0.121
2022,5,401420843,Lindenwood,Southeast Missouri State,18.5,0.101
2022,5,401426341,Louisiana,South Alabama,8.5,0.279
2022,5,401424431,Maine,Villanova,8.5,0.279
2022,5,401428486,Marist,St. Thomas (MN),9,0.267
2022,5,401426339,Marshall,Gardner-Webb,-31,0.984
2022,5,401405103,Maryland,Michigan State,-7.5,0.698
2022,5,401415628,Memphis,Temple,-18.5,0.899
2022,5,401435076,Merrimack,Long Island University,-13,0.815
2022,5,401426576,Middle Tennessee,UT San Antonio,4.5,0.378
2022,5,401405101,Minnesota,Purdue,-9.5,0.744
2022,5,401403906,Mississippi State,Texas A&M,-4,0.609
2022,5,401403907,Missouri,Georgia,30.5,0.018
2022,5,401413342,Montana State,UC Davis,-3.5,0.595
2022,5,401423159,Morehead State,Presbyterian College,-17.5,0.886
2022,5,401405102,Nebraska,Indiana,-6.5,0.673
2022,5,401426574,New Mexico State,Florida International,-16,0.865
2022,5,401411128,North Carolina,Virginia Tech,-9.5,0.744
2022,5,401435487,North Carolina A&T,Bryant,-5.5,0.648
2022,5,401420809,North Dakota,Missouri State,5.5,0.352
2022,5,401418838,Northern Iowa,Indiana State,-23.5,0.947
2022,5,401426575,North Texas,Florida Atlantic,3,0.418
2022,5,401462218,Northwestern State,Nicholls,8,0.291
2022,5,401405104,Ohio State,Rutgers,-39,0.996
